"Chr_Gene","foregroundomega","Adjusted_P_Value"
"chr10_g7357.t1",1,1
"chr10_g7359.t1",4.61673,1
"chr10_g7361.t1",1,1
"chr10_g7363.t1",1,1
"chr10_g7547.t1",1,1
"chr10_g7581.t1",122.4313,1
"chr10_g7991.t1",1,1
"chr10_g8005.t1",1.58123,1
"chr10_g8083.t1",1,1
"chr10_g8163.t1",10.72892,1
"chr10_g8164.t1",1,1
"chr10_g8300.t1",1,1
"chr10_g8314.t1",1,1
"chr10_g8371.t1",1,1
"chr10_g8373.t1",7.45039,1
"chr10_g8524.t1",1,1
"chr10_g8607.t1",1,1
"chr10_g8609.t1",1,1
"chr10_g8612.t1",1,1
"chr10_g8628.t1",201.62585,1
"chr10_g8655.t1",1,1
"chr10_g8657.t1",1.30326,1
"chr10_g8683.t1",1,1
"chr10_g8751.t1",1,1
"chr10_g8867.t1",1,1
"chr10_g8893.t1",1,1
"chr10_g8919.t1",1,1
"chr10_g8927.t1",1,1
"chr10_g8964.t1",1,1
"chr10_g9011.t1",1,1
"chr10_g9073.t1",1,1
"chr10_g9074.t1",1,1
"chr10_g9154.t1",4.74313,1
"chr10_g9191.t1",1,1
"chr10_g9192.t1",1,1
"chr10_g9193.t1",1,1
"chr10_g9201.t1",1,1
"chr10_g9341.t1",1,1
"chr10_g9354.t1",1,1
"chr10_g9512.t1",1,1
"chr10_g9526.t1",2.50299,1
"chr10_g9625.t1",1,1
"chr10_g9803.t1",27.9437,1
"chr10_g9804.t1",1,1
"chr10_g9805.t1",1,1
"chr10_g9839.t1",1,1
"chr11_g10104.t1",1,1
"chr11_g1015.t1",1,1
"chr11_g10362.t1",1,1
"chr11_g10368.t1",1,1
"chr11_g10568.t1",1.6866,1
"chr11_g10575.t1",1,1
"chr11_g10693.t1",1,1
"chr11_g11247.t1",1,1
"chr11_g11440.t1",80.68363,1
"chr11_g11594.t1",1,1
"chr11_g11766.t1",1,1
"chr11_g11818.t1",1.03095,1
"chr11_g128.t1",1,1
"chr11_g13189.t1",1,1
"chr11_g137.t1",1,1
"chr11_g138.t1",5.14508,1
"chr11_g1397.t1",3.62008,1
"chr11_g1400.t1",1,1
"chr11_g1404.t1",1,1
"chr11_g1406.t1",1,1
"chr11_g14582.t1",2.00235,1
"chr11_g14585.t1",20.35678,1
"chr11_g14603.t1",1.4848,1
"chr11_g149.t1",1,1
"chr11_g15058.t1",1,1
"chr11_g15065.t1",4.66046,1
"chr11_g15072.t1",1,1
"chr11_g15099.t1",1,1
"chr11_g151.t1",1,1
"chr11_g15101.t1",1,1
"chr11_g15103.t1",1,1
"chr11_g15107.t1",1,1
"chr11_g15113.t1",4.84809,1
"chr11_g15114.t1",1,1
"chr11_g15117.t1",1,1
"chr11_g152.t1",1,1
"chr11_g153.t1",1,1
"chr11_g15347.t1",6.80105,1
"chr11_g15352.t1",1,1
"chr11_g15354.t1",1,1
"chr11_g15355.t1",1,1
"chr11_g155.t1",1,1
"chr11_g158.t1",4.63453,1
"chr11_g159.t1",1,1
"chr11_g160.t1",1,1
"chr11_g161.t1",1,1
"chr11_g16147.t1",1,1
"chr11_g16148.t1",1.40698,1
"chr11_g16152.t1",1,1
"chr11_g16154.t1",1,1
"chr11_g16155.t1",1,1
"chr11_g16159.t1",1,1
"chr11_g16160.t1",1,1
"chr11_g16165.t1",1,1
"chr11_g162.t1",1,1
"chr11_g16229.t1",1,1
"chr11_g16230.t1",1,1
"chr11_g16231.t1",1,1
"chr11_g16232.t1",1,1
"chr11_g16240.t1",1,1
"chr11_g16241.t1",1,1
"chr11_g16247.t1",1,1
"chr11_g163.t1",1,1
"chr11_g164.t1",2.99035,1
"chr11_g16481.t1",1.63715,1
"chr11_g165.t1",1,1
"chr11_g16630.t1",1,1
"chr11_g16634.t1",1,1
"chr11_g16856.t1",2.182,1
"chr11_g169.t1",1,1
"chr11_g17269.t1",1,1
"chr11_g17270.t1",1,1
"chr11_g17276.t1",1.45516,1
"chr11_g175.t1",3.18916,1
"chr11_g18269.t1",1,1
"chr11_g18699.t1",1.25389,1
"chr11_g18711.t1",2.89382,1
"chr11_g18719.t1",2.44091,1
"chr11_g18722.t1",3.09707,1
"chr11_g20942.t1",1,1
"chr11_g21141.t1",1,1
"chr11_g21142.t1",1,1
"chr11_g21147.t1",1,1
"chr11_g21148.t1",1,1
"chr11_g21649.t1",1,1
"chr11_g21650.t1",1,1
"chr11_g21652.t1",54.47251,1
"chr11_g21653.t1",1.2723,1
"chr11_g21657.t1",1,1
"chr11_g22407.t1",1,1
"chr11_g22408.t1",30.16553,1
"chr11_g22409.t1",1,1
"chr11_g22418.t1",1,1
"chr11_g22419.t1",1,1
"chr11_g22782.t1",10.54827,1
"chr11_g22788.t1",1,1
"chr11_g22789.t1",1,1
"chr11_g22790.t1",3.73896,1
"chr11_g23137.t1",1,1
"chr11_g23143.t1",1,1
"chr11_g23775.t1",1,1
"chr11_g23776.t1",1,1
"chr11_g23781.t1",1,1
"chr11_g23785.t1",1,1
"chr11_g23789.t1",1,1
"chr11_g23791.t1",1,1
"chr11_g23830.t1",4.14243,1
"chr11_g24411.t1",1,1
"chr11_g24412.t1",1,1
"chr11_g24414.t1",1,1
"chr11_g24509.t1",110.33794,1
"chr11_g24511.t1",1,1
"chr11_g24516.t1",1,1
"chr11_g24518.t1",1,1
"chr11_g24519.t1",1,1
"chr11_g24520.t1",1,1
"chr11_g25663.t1",1,1
"chr11_g2582.t1",1,1
"chr11_g2586.t1",1,1
"chr11_g2588.t1",2.63183,1
"chr11_g2589.t1",1,1
"chr11_g2595.t1",1,1
"chr11_g25978.t1",1,1
"chr11_g2623.t1",1,1
"chr11_g2624.t1",1,1
"chr11_g2625.t2",1,1
"chr11_g26257.t1",1,1
"chr11_g26258.t1",1.80289,1
"chr11_g26259.t1",1,1
"chr11_g2628.t1",1,1
"chr11_g2634.t1",1,1
"chr11_g2638.t1",5.13244,1
"chr11_g26417.t1",1,1
"chr11_g26421.t1",2.14623,1
"chr11_g26423.t1",1,1
"chr11_g26424.t1",1,1
"chr11_g26427.t1",1,1
"chr11_g26428.t1",1,1
"chr11_g26433.t1",1,1
"chr11_g26468.t1",1,1
"chr11_g26476.t1",1,1
"chr11_g26477.t1",1,1
"chr11_g26490.t1",1,1
"chr11_g26491.t1",1,1
"chr11_g2684.t1",1,1
"chr11_g27174.t1",3.01331,1
"chr11_g27194.t1",1,1
"chr11_g27321.t1",1,1
"chr11_g27322.t1",1,1
"chr11_g27323.t1",1,1
"chr11_g27324.t1",1,1
"chr11_g27325.t1",1,1
"chr11_g27332.t1",1,1
"chr11_g27351.t1",1,1
"chr11_g27360.t1",1,1
"chr11_g27362.t1",1,1
"chr11_g27365.t1",1.03116,1
"chr11_g27366.t1",1,1
"chr11_g27367.t1",1,1
"chr11_g27499.t1",3.62063,1
"chr11_g27531.t1",3.99509,1
"chr11_g27532.t1",1,1
"chr11_g27534.t1",1,1
"chr11_g27535.t1",1,1
"chr11_g27536.t1",4.67105,1
"chr11_g27537.t1",1,1
"chr11_g27538.t1",1,1
"chr11_g27540.t1",1,1
"chr11_g27543.t1",1,1
"chr11_g27546.t1",1,1
"chr11_g27548.t1",3.77824,1
"chr11_g2780.t1",1,1
"chr11_g2781.t1",21.56895,1
"chr11_g2782.t1",1,1
"chr11_g2783.t1",1,1
"chr11_g2785.t1",1.56771,1
"chr11_g27958.t1",1,1
"chr11_g27959.t1",2.03357,1
"chr11_g27960.t1",5.33528,1
"chr11_g27964.t1",1,1
"chr11_g28265.t1",1,1
"chr11_g28268.t1",1,1
"chr11_g28271.t1",5.09068,1
"chr11_g28272.t1",1,1
"chr11_g28275.t1",30.16242,1
"chr11_g28347.t1",2.06374,1
"chr11_g28349.t1",1,1
"chr11_g28351.t1",6.31275,1
"chr11_g2839.t1",1,1
"chr11_g28888.t1",1,1
"chr11_g28889.t1",3.73581,1
"chr11_g29021.t1",1.79811,1
"chr11_g29022.t1",1,1
"chr11_g29023.t1",1,1
"chr11_g29024.t1",6.12942,1
"chr11_g29029.t1",1,1
"chr11_g29030.t1",1,1
"chr11_g29031.t1",1,1
"chr11_g29664.t1",59.90317,1
"chr11_g29666.t1",1,1
"chr11_g29669.t1",1,1
"chr11_g30097.t1",5.5219,1
"chr11_g30142.t1",1,1
"chr11_g31036.t1",1,1
"chr11_g31040.t1",1,1
"chr11_g31042.t1",1,1
"chr11_g31289.t1",1,1
"chr11_g31302.t1",1,1
"chr11_g31318.t1",1,1
"chr11_g31558.t1",1,1
"chr11_g31559.t1",1,1
"chr11_g31560.t1",4.05162,1
"chr11_g31562.t1",1,1
"chr11_g31563.t1",1,1
"chr11_g31566.t1",1,1
"chr11_g31568.t1",1,1
"chr11_g31741.t1",1,1
"chr11_g31747.t1",1,1
"chr11_g31777.t1",1,1
"chr11_g31778.t1",29.5593,1
"chr11_g31780.t1",1,1
"chr11_g31789.t1",1,1
"chr11_g32038.t1",1,1
"chr11_g32041.t1",1,1
"chr11_g32043.t1",1,1
"chr11_g32044.t1",1,1
"chr11_g32045.t1",1,1
"chr11_g32213.t1",1,1
"chr11_g32307.t1",1,1
"chr11_g32309.t1",1,1
"chr11_g32310.t1",1,1
"chr11_g32313.t1",1,1
"chr11_g32315.t1",1,1
"chr11_g32451.t1",1,1
"chr11_g32452.t1",1,1
"chr11_g32454.t1",1,1
"chr11_g32455.t1",1,1
"chr11_g32891.t1",1,1
"chr11_g32929.t1",1,1
"chr11_g32937.t1",1.72072,1
"chr11_g33237.t1",1,1
"chr11_g33375.t1",1,1
"chr11_g33709.t1",1,1
"chr11_g33710.t1",1,1
"chr11_g33711.t1",1,1
"chr11_g33712.t1",1,1
"chr11_g33713.t1",1,1
"chr11_g33861.t1",7.31875,1
"chr11_g34054.t1",1,1
"chr11_g34057.t1",2.93938,1
"chr11_g34058.t1",1,1
"chr11_g34059.t1",1,1
"chr11_g34060.t1",1,1
"chr11_g34061.t1",6.01869,1
"chr11_g34064.t1",1.34397,1
"chr11_g34070.t1",1,1
"chr11_g34072.t1",1,1
"chr11_g34078.t1",1.32945,1
"chr11_g34080.t1",1,1
"chr11_g34082.t1",1.30791,1
"chr11_g34247.t1",1,1
"chr11_g34253.t1",1.29916,1
"chr11_g3508.t1",1,1
"chr11_g3511.t1",1,1
"chr11_g35138.t1",1.47873,1
"chr11_g35162.t1",3.15277,1
"chr11_g35208.t1",1,1
"chr11_g35311.t1",1,1
"chr11_g35312.t1",1,1
"chr11_g35313.t1",40.19862,1
"chr11_g35314.t1",1,1
"chr11_g35367.t1",1.04542,1
"chr11_g3551.t1",1,1
"chr11_g3552.t1",1,1
"chr11_g3553.t1",1,1
"chr11_g35544.t1",1,1
"chr11_g35546.t1",1,1
"chr11_g3556.t1",1,1
"chr11_g3558.t1",1,1
"chr11_g3559.t1",1,1
"chr11_g35713.t1",7.19705,1
"chr11_g36399.t1",1,1
"chr11_g3641.t1",139.06834,1
"chr11_g3642.t1",1,1
"chr11_g3643.t1",1,1
"chr11_g3644.t1",1,1
"chr11_g3645.t1",1.00076,1
"chr11_g36466.t1",1,1
"chr11_g36467.t1",1,1
"chr11_g36468.t1",2.13721,1
"chr11_g36562.t1",1.20144,1
"chr11_g36631.t1",1,1
"chr11_g36632.t1",5.73696,1
"chr11_g36633.t1",1.42745,1
"chr11_g36637.t1",1,1
"chr11_g36640.t1",1,1
"chr11_g36750.t1",1,1
"chr11_g36752.t1",1,1
"chr11_g36801.t1",1,1
"chr11_g36802.t1",1,1
"chr11_g36803.t1",32.39173,1
"chr11_g36804.t1",1,1
"chr11_g36830.t1",1,1
"chr11_g37085.t1",1,1
"chr11_g37113.t1",1,1
"chr11_g37114.t1",171.64355,1
"chr11_g37115.t1",1,1
"chr11_g37256.t1",1,1
"chr11_g37463.t1",74.37711,1
"chr11_g37522.t1",35.24639,1
"chr11_g37623.t1",1,1
"chr11_g37624.t1",1,1
"chr11_g37626.t1",1.8292,1
"chr11_g37904.t1",1,1
"chr11_g37905.t1",1,1
"chr11_g38024.t1",1,1
"chr11_g38086.t1",1.29182,1
"chr11_g38155.t1",1,1
"chr11_g38268.t1",1,1
"chr11_g3834.t1",1,1
"chr11_g38465.t1",4.6954,1
"chr11_g38694.t1",1,1
"chr11_g38695.t1",1,1
"chr11_g38697.t1",1,1
"chr11_g38786.t1",1,1
"chr11_g38787.t1",1,1
"chr11_g38788.t1",1,1
"chr11_g38884.t1",1,1
"chr11_g38886.t1",1,1
"chr11_g38930.t1",1,1
"chr11_g39018.t1",1,1
"chr11_g39097.t1",1,1
"chr11_g39099.t1",1,1
"chr11_g39131.t1",2.79471,1
"chr11_g39135.t1",1,1
"chr11_g39147.t1",1,1
"chr11_g39149.t1",1,1
"chr11_g39216.t1",1,1
"chr11_g39415.t1",1,1
"chr11_g39417.t1",1,1
"chr11_g39693.t1",5.88667,1
"chr11_g39906.t1",1,1
"chr11_g39907.t1",1,1
"chr11_g39931.t1",1,1
"chr11_g39932.t1",1,1
"chr11_g40393.t1",1,1
"chr11_g40470.t1",4.18168,1
"chr11_g40531.t1",1,1
"chr11_g40532.t1",1,1
"chr11_g40533.t1",1,1
"chr11_g40534.t1",1,1
"chr11_g40535.t1",2.90065,1
"chr11_g40631.t1",1,1
"chr11_g40631.t2",1.23278,1
"chr11_g40646.t1",1,1
"chr11_g40699.t1",261.87491,1
"chr11_g40721.t1",1,1
"chr11_g40731.t1",1,1
"chr11_g4074.t1",1,1
"chr11_g4076.t1",1,1
"chr11_g4078.t1",1,1
"chr11_g4082.t1",1,1
"chr11_g4084.t1",1,1
"chr11_g40841.t1",1,1
"chr11_g4086.t1",1,1
"chr11_g4088.t1",1,1
"chr11_g4089.t1",1,1
"chr11_g41000.t1",1,1
"chr11_g41355.t1",1,1
"chr11_g41356.t1",1,1
"chr11_g41452.t1",1,1
"chr11_g41453.t1",1,1
"chr11_g41524.t1",1,1
"chr11_g41662.t1",1,1
"chr11_g41664.t1",1,1
"chr11_g41689.t1",1,1
"chr11_g41982.t1",1,1
"chr11_g41984.t1",1,1
"chr11_g42006.t1",3.29643,1
"chr11_g42007.t1",1,1
"chr11_g42051.t1",1,1
"chr11_g42052.t1",1,1
"chr11_g42132.t1",1,1
"chr11_g42197.t1",1,1
"chr11_g42359.t1",1,1
"chr11_g42438.t1",1,1
"chr11_g42683.t1",2.55069,1
"chr11_g43535.t1",1,1
"chr11_g44248.t1",1,1
"chr11_g44293.t1",1,1
"chr11_g44310.t1",44.56733,1
"chr11_g44334.t1",2.25655,1
"chr11_g44484.t1",1.86406,1
"chr11_g44716.t1",1,1
"chr11_g44771.t1",1,1
"chr11_g44941.t1",22.22224,1
"chr11_g44942.t1",1,1
"chr11_g44943.t1",1,1
"chr11_g44991.t1",1,1
"chr11_g44994.t1",1.54648,1
"chr11_g45367.t1",1,1
"chr11_g45591.t1",1.06216,1
"chr11_g46131.t1",1,1
"chr11_g46270.t1",2.84145,1
"chr11_g47719.t1",1,1
"chr11_g47728.t1",1,1
"chr11_g47729.t1",234.64785,1
"chr11_g47730.t1",1,1
"chr11_g47732.t1",1,1
"chr11_g47789.t1",1,1
"chr11_g47790.t1",2.2112,1
"chr11_g47792.t1",1,1
"chr11_g47793.t1",1,1
"chr11_g47794.t1",1,1
"chr11_g47796.t1",4.56582,1
"chr11_g47799.t1",1,1
"chr11_g47800.t1",1,1
"chr11_g47802.t1",1,1
"chr11_g47803.t1",1,1
"chr11_g4829.t1",1,1
"chr11_g4831.t1",1,1
"chr11_g4834.t1",1,1
"chr11_g4836.t1",1,1
"chr11_g4838.t1",95.31021,1
"chr11_g4840.t1",1,1
"chr11_g4841.t1",1,1
"chr11_g48601.t1",1,1
"chr11_g48614.t2",2.23904,1
"chr11_g48619.t1",2.75697,1
"chr11_g48625.t1",1,1
"chr11_g48628.t1",1,1
"chr11_g48629.t1",1,1
"chr11_g48631.t1",1,1
"chr11_g48636.t1",1,1
"chr11_g48640.t1",1,1
"chr11_g48641.t1",1,1
"chr11_g48659.t1",206.48315,1
"chr11_g48660.t1",1,1
"chr11_g48661.t1",1,1
"chr11_g48662.t1",1,1
"chr11_g48663.t1",30.43483,1
"chr11_g48664.t1",1,1
"chr11_g48674.t1",5.08843,1
"chr11_g48676.t1",1,1
"chr11_g4872.t1",22.02057,1
"chr11_g4873.t1",1,1
"chr11_g48837.t1",1,1
"chr11_g48840.t1",1,1
"chr11_g48842.t1",1,1
"chr11_g48844.t1",1,1
"chr11_g4917.t1",1,1
"chr11_g4918.t1",1,1
"chr11_g4921.t1",1,1
"chr11_g4923.t1",1,1
"chr11_g4924.t1",2.67212,1
"chr11_g4926.t1",18.19574,1
"chr11_g49291.t1",1,1
"chr11_g49298.t1",6.80509,1
"chr11_g49299.t1",1,1
"chr11_g49300.t1",2.31394,1
"chr11_g49301.t1",1,1
"chr11_g49303.t1",1,1
"chr11_g49304.t1",1,1
"chr11_g49308.t1",1,1
"chr11_g49315.t2",1,1
"chr11_g49707.t1",2.63891,1
"chr11_g49713.t1",1,1
"chr11_g49722.t1",1.06189,1
"chr11_g49724.t1",1,1
"chr11_g49727.t1",1,1
"chr11_g49826.t1",1,1
"chr11_g49827.t1",1,1
"chr11_g49831.t1",1,1
"chr11_g49832.t1",1,1
"chr11_g49837.t1",1,1
"chr11_g49842.t1",1,1
"chr11_g49843.t1",1,1
"chr11_g49844.t1",1,1
"chr11_g49845.t1",1,1
"chr11_g49847.t1",1,1
"chr11_g49848.t1",1,1
"chr11_g49849.t1",505.22651,1
"chr11_g49850.t1",1,1
"chr11_g49853.t1",1,1
"chr11_g50031.t1",1,1
"chr11_g50041.t1",1,1
"chr11_g50043.t1",1,1
"chr11_g50045.t1",1,1
"chr11_g50231.t1",1,1
"chr11_g50238.t1",1,1
"chr11_g50241.t1",1,1
"chr11_g50612.t1",21.88652,1
"chr11_g50747.t1",1,1
"chr11_g50749.t1",1,1
"chr11_g50750.t1",1,1
"chr11_g50751.t1",1,1
"chr11_g50752.t1",1,1
"chr11_g50756.t1",1,1
"chr11_g50762.t1",1,1
"chr11_g50763.t1",1,1
"chr11_g50764.t1",1,1
"chr11_g51061.t1",1.21872,1
"chr11_g51065.t1",1,1
"chr11_g51066.t1",1,1
"chr11_g51067.t1",1.13222,1
"chr11_g5194.t1",1,1
"chr11_g5197.t1",1.5532,1
"chr11_g5198.t1",23.47445,1
"chr11_g5205.t1",5.88532,1
"chr11_g5220.t1",10.26496,1
"chr11_g5221.t1",1.81621,1
"chr11_g53227.t1",1,1
"chr11_g53590.t1",1,1
"chr11_g53591.t1",1,1
"chr11_g53592.t1",1,1
"chr11_g5392.t1",3.63829,1
"chr11_g54079.t1",1,1
"chr11_g54080.t1",1,1
"chr11_g54081.t1",1,1
"chr11_g54082.t1",1,1
"chr11_g54085.t1",1,1
"chr11_g54086.t1",1,1
"chr11_g54201.t1",1,1
"chr11_g54203.t1",1,1
"chr11_g54206.t1",1,1
"chr11_g54207.t1",1.04149,1
"chr11_g54208.t1",1,1
"chr11_g54210.t1",26.93356,1
"chr11_g54283.t1",1,1
"chr11_g54285.t1",1,1
"chr11_g54286.t1",3.03416,1
"chr11_g54287.t1",6.94333,1
"chr11_g54633.t1",1,1
"chr11_g54634.t1",1,1
"chr11_g54635.t1",2.9585,1
"chr11_g54636.t1",1,1
"chr11_g54637.t1",1,1
"chr11_g54640.t1",1,1
"chr11_g54642.t1",1,1
"chr11_g54685.t1",1,1
"chr11_g54687.t1",1,1
"chr11_g54689.t1",2.12896,1
"chr11_g54691.t1",1,1
"chr11_g54696.t1",1,1
"chr11_g54697.t1",1.03216,1
"chr11_g54698.t1",1,1
"chr11_g5491.t1",2.33287,1
"chr11_g5494.t1",25.05837,1
"chr11_g5495.t1",1,1
"chr11_g54968.t1",1,1
"chr11_g54969.t1",1,1
"chr11_g54974.t1",1,1
"chr11_g54975.t1",1,1
"chr11_g54978.t1",2.02079,1
"chr11_g54979.t1",1,1
"chr11_g55229.t1",1,1
"chr11_g55244.t1",1,1
"chr11_g55245.t1",2.50864,1
"chr11_g55246.t1",1,1
"chr11_g55247.t1",1,1
"chr11_g55357.t1",1,1
"chr11_g55358.t1",1.04864,1
"chr11_g55359.t1",1,1
"chr11_g55360.t1",74.54395,1
"chr11_g55694.t1",1,1
"chr11_g55696.t1",1,1
"chr11_g55698.t1",1,1
"chr11_g55699.t1",1.15528,1
"chr11_g55701.t1",1,1
"chr11_g55702.t1",1,1
"chr11_g55779.t1",2.56842,1
"chr11_g55781.t1",716.29163,1
"chr11_g55782.t1",1,1
"chr11_g56656.t1",3.29753,1
"chr11_g56657.t1",1,1
"chr11_g56662.t1",1,1
"chr11_g56664.t1",1,1
"chr11_g56665.t1",1,1
"chr11_g56666.t1",45.44545,1
"chr11_g56667.t1",1.04774,1
"chr11_g56668.t1",6.3811,1
"chr11_g56669.t1",999,1
"chr11_g56672.t1",1,1
"chr11_g56971.t1",1,1
"chr11_g56974.t1",1,1
"chr11_g56976.t1",1,1
"chr11_g56977.t1",1,1
"chr11_g56978.t1",1,1
"chr11_g57167.t1",1,1
"chr11_g57174.t1",1.83013,1
"chr11_g57175.t1",1,1
"chr11_g57444.t1",2.78375,1
"chr11_g5754.t1",11.37554,1
"chr11_g5757.t1",1,1
"chr11_g5758.t1",1,1
"chr11_g57635.t1",1,1
"chr11_g58075.t1",3.28738,1
"chr11_g58080.t1",1,1
"chr11_g58084.t1",20.49776,1
"chr11_g58274.t1",1,1
"chr11_g58276.t1",1,1
"chr11_g58451.t1",1,1
"chr11_g587.t1",1,1
"chr11_g58878.t1",1,1
"chr11_g59073.t1",1,1
"chr11_g59076.t1",1,1
"chr11_g59077.t1",35.88913,1
"chr11_g59078.t1",1,1
"chr11_g59079.t1",1,1
"chr11_g59081.t1",1,1
"chr11_g59088.t1",1,1
"chr11_g59089.t1",1,1
"chr11_g59098.t1",1,1
"chr11_g59628.t1",8.66357,1
"chr11_g59639.t1",1,1
"chr11_g59837.t1",1,1
"chr11_g59843.t1",1.0442,1
"chr11_g59845.t1",1,1
"chr11_g59913.t1",1,1
"chr11_g59917.t1",1,1
"chr11_g59920.t1",1,1
"chr11_g59922.t1",1,1
"chr11_g59926.t1",1,1
"chr11_g5995.t1",1,1
"chr11_g5996.t1",1,1
"chr11_g5997.t1",1,1
"chr11_g59986.t1",1,1
"chr11_g59989.t1",2.50556,1
"chr11_g59990.t1",1,1
"chr11_g59991.t1",1,1
"chr11_g59994.t1",1,1
"chr11_g60082.t1",1,1
"chr11_g60085.t1",1,1
"chr11_g60086.t1",1,1
"chr11_g601.t1",2.82263,1
"chr11_g60227.t1",1,1
"chr11_g60228.t1",1,1
"chr11_g60230.t1",1,1
"chr11_g60258.t1",1,1
"chr11_g60265.t1",1,1
"chr11_g60268.t1",1,1
"chr11_g60270.t1",1,1
"chr11_g6030.t1",5.5612,1
"chr11_g606.t1",1,1
"chr11_g60720.t1",1,1
"chr11_g60724.t1",1,1
"chr11_g60727.t1",1,1
"chr11_g60728.t1",49.26335,1
"chr11_g60729.t1",1,1
"chr11_g608.t1",1,1
"chr11_g609.t1",1,1
"chr11_g60965.t1",1.5374,1
"chr11_g60991.t1",2.24038,1
"chr11_g60992.t1",1,1
"chr11_g60993.t1",999,1
"chr11_g60994.t1",3.38205,1
"chr11_g60995.t1",24.92333,1
"chr11_g60997.t1",8.79488,1
"chr11_g610.t1",1,1
"chr11_g61040.t1",1,1
"chr11_g612.t1",1,1
"chr11_g61325.t1",1,1
"chr11_g61326.t1",1,1
"chr11_g61327.t1",14.04206,1
"chr11_g61328.t1",1,1
"chr11_g61330.t1",2.25441,1
"chr11_g616.t1",1,1
"chr11_g618.t1",1,1
"chr11_g620.t1",1,1
"chr11_g621.t1",1,1
"chr11_g6246.t1",2.21132,1
"chr11_g6247.t1",1,1
"chr11_g6248.t1",1,1
"chr11_g6250.t1",1,1
"chr11_g6925.t1",1,1
"chr11_g6926.t1",1,1
"chr11_g6935.t1",1,1
"chr11_g7155.t1",1,1
"chr11_g7157.t1",1.68525,1
"chr11_g7158.t1",1,1
"chr11_g7325.t1",1,1
"chr11_g7503.t1",1,1
"chr11_g7511.t1",1,1
"chr11_g7512.t2",1,1
"chr11_g7525.t1",1,1
"chr11_g7530.t1",1,1
"chr11_g7533.t1",1,1
"chr11_g7535.t1",1,1
"chr11_g7711.t1",1,1
"chr11_g7759.t1",3.40522,1
"chr11_g7760.t1",1,1
"chr11_g7927.t1",1,1
"chr11_g7931.t1",1,1
"chr11_g8129.t1",1,1
"chr11_g8221.t1",1.56637,1
"chr11_g8621.t1",1,1
"chr11_g9023.t1",1,1
"chr11_g9024.t1",1,1
"chr11_g9144.t1",1,1
"chr11_g9280.t1",1,1
"chr11_g9297.t1",1.95111,1
"chr11_g9446.t1",1,1
"chr11_g9484.t1",1,1
"chr11_g9485.t1",1,1
"chr11_g9498.t1",1,1
"chr11_g9626.t1",1,1
"chr11_g9777.t1",1.8202,1
"chr11_g9825.t1",1,1
"chr11_g9826.t1",1,1
"chr11_g9950.t1",1.80857,1
"chr12_g1007.t1",1,1
"chr12_g10105.t1",1,1
"chr12_g10212.t1",1,1
"chr12_g10247.t1",3.35445,1
"chr12_g10456.t1",1,1
"chr12_g10931.t1",1,1
"chr12_g10960.t1",1,1
"chr12_g11107.t1",1,1
"chr12_g11169.t1",1,1
"chr12_g11821.t1",1,1
"chr12_g12216.t1",1,1
"chr12_g12425.t1",1,1
"chr12_g12524.t1",1,1
"chr12_g14137.t2",1,1
"chr12_g14138.t1",1,1
"chr12_g14140.t1",1,1
"chr12_g14147.t1",1,1
"chr12_g1433.t1",4.39038,1
"chr12_g1434.t1",12.80678,1
"chr12_g1436.t1",1,1
"chr12_g1437.t1",1,1
"chr12_g1438.t1",1,1
"chr12_g1443.t1",4.34685,1
"chr12_g14431.t1",1,1
"chr12_g14432.t1",1,1
"chr12_g14436.t1",1,1
"chr12_g14437.t1",1,1
"chr12_g1444.t1",1.04921,1
"chr12_g14440.t1",2.50833,1
"chr12_g14448.t1",26.71965,1
"chr12_g1445.t1",1,1
"chr12_g14455.t1",2.53497,1
"chr12_g1446.t1",1.83678,1
"chr12_g1447.t1",1,1
"chr12_g1449.t1",1,1
"chr12_g1450.t1",1,1
"chr12_g1451.t1",1,1
"chr12_g1454.t1",97.43636,1
"chr12_g1455.t1",1,1
"chr12_g15091.t1",1,1
"chr12_g15092.t1",1,1
"chr12_g15094.t1",10.90909,1
"chr12_g15756.t1",1,1
"chr12_g16112.t1",1,1
"chr12_g1613.t1",1,1
"chr12_g1648.t1",1,1
"chr12_g16905.t1",1,1
"chr12_g16907.t1",1,1
"chr12_g17087.t1",1.03934,1
"chr12_g17088.t1",1,1
"chr12_g17089.t1",1,1
"chr12_g17091.t1",1,1
"chr12_g17096.t1",1,1
"chr12_g17108.t1",1,1
"chr12_g17149.t1",1,1
"chr12_g17152.t1",1,1
"chr12_g17154.t1",1,1
"chr12_g17155.t1",1,1
"chr12_g17156.t1",1,1
"chr12_g17157.t1",1,1
"chr12_g17159.t1",1,1
"chr12_g17161.t1",1,1
"chr12_g17162.t1",12.90281,1
"chr12_g17317.t1",1,1
"chr12_g17320.t1",1,1
"chr12_g17322.t1",1,1
"chr12_g17323.t1",1,1
"chr12_g17326.t1",8.75402,1
"chr12_g17328.t1",1,1
"chr12_g17330.t1",1,1
"chr12_g17331.t1",1.87807,1
"chr12_g17333.t1",1,1
"chr12_g17336.t1",6.01341,1
"chr12_g17924.t1",1,1
"chr12_g18524.t1",3.49273,1
"chr12_g18829.t1",1,1
"chr12_g18833.t1",1,1
"chr12_g19046.t1",1,1
"chr12_g19049.t1",1,1
"chr12_g19051.t1",1,1
"chr12_g19065.t1",1,1
"chr12_g19068.t1",1,1
