gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr09_g30518.t1.Loss.Vert.Bar,-11439.450421,-11439.450416,-11439.45042,0.35806,0.35806,0.35806,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr09_g30857.t1.Loss.Vert.Bar,-3449.483256,-3449.483256,-3449.483256,0.59496,0.59496,0.59495,1.0,1.0,1.0,0.0,1.0
chr09_g30859.t1.Loss.Vert.Bar,-4466.90141,-4466.901429,-4466.901411,0.23787,0.23788,0.23789,1.0,1.0,1.0,-3.7999998312443495e-05,1.0
chr09_g30860.t1.Loss.Vert.Bar,-2099.778024,-2099.778024,-2099.778408,0.14944,0.14943,0.14944,1.0,1.0,1.0,0.0,1.0
chr09_g30861.t1.Loss.Vert.Bar,-4068.880158,-4068.336832,-4068.906516,0.27296,0.27373,0.27303,1.0,33.39926,1.0,1.0866519999999582,0.2972142096949735
chr09_g30862.t1.Loss.Vert.Bar,-2091.433887,-2091.433887,-2091.433887,0.4219,0.4219,0.4219,1.0,1.0,1.0,0.0,1.0
chr09_g30864.t1.Loss.Vert.Bar,-3304.132512,-3304.132514,-3304.133276,0.16765,0.16767,0.16767,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr09_g31127.t1.Loss.Vert.Bar,-5502.597512,-5502.597512,-5502.597512,0.29606,0.29606,0.29606,1.0,1.0,1.0,0.0,1.0
chr09_g31128.t1.Loss.Vert.Bar,-1205.160222,-1205.160228,-1205.160222,0.29573,0.29573,0.29573,1.0,1.0,1.0,-1.1999999969702912e-05,1.0
chr09_g31277.t1.Loss.Vert.Bar,-4315.192634,-4314.934018,-4315.78322,0.28758,0.2883,0.28775,1.0,14.70041,1.0,0.5172320000001491,0.47202482629506715
chr09_g31281.t1.Loss.Vert.Bar,-5221.158216,-5221.124502,-5221.24157,0.33031,0.33033,0.33027,1.0,1.9034,1.0,0.06742800000029092,0.7951190914623678
chr09_g31763.t1.Loss.Vert.Bar,-2421.689844,-2421.624987,-2421.974339,0.26702,0.26708,0.2672,1.0,3.85704,1.0,0.12971399999969435,0.7187287579394864
chr09_g31766.t1.Loss.Vert.Bar,-2691.265672,-2691.265671,-2691.265672,0.27429,0.27429,0.27429,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr09_g31767.t1.Loss.Vert.Bar,-2084.25715,-2084.25715,-2084.25715,0.20075,0.20076,0.20076,1.0,1.0,1.0,0.0,1.0
chr09_g31771.t1.Loss.Vert.Bar,-3530.213497,-3529.80848,-3530.2496,0.32121,0.32956,0.32129,1.0,60.31258,1.0,0.810034000000087,0.36811019877497686
chr09_g31772.t1.Loss.Vert.Bar,-1221.783751,-1221.783931,-1222.477812,0.20976,0.20976,0.20986,1.0,1.0,1.0,-0.0003600000000005821,1.0
chr09_g31895.t1.Loss.Vert.Bar,-1207.365413,-1206.919115,-1209.715968,0.36509,0.36511,0.36224,1.0,9.77841,1.0,0.8925960000001396,0.3447747848184617
chr09_g32274.t1.Loss.Vert.Bar,-2699.025412,-2699.025412,-2699.025412,2.69146,2.69146,2.69146,1.0,1.0,1.0,0.0,1.0
chr09_g32571.t1.Loss.Vert.Bar,-1782.50389,-1782.50389,-1782.723777,0.44159,0.44159,0.44155,1.0,1.0,1.0,0.0,1.0
chr09_g32915.t1.Loss.Vert.Bar,-1344.489501,-1344.870424,-1344.489336,0.12716,0.12715,0.12716,1.0,1.0,1.0,-0.7618459999998777,1.0
chr09_g32918.t1.Loss.Vert.Bar,-1680.743333,-1680.743333,-1680.744554,0.11134,0.11133,0.11132,1.0,1.0,1.0,0.0,1.0
chr09_g32924.t1.Loss.Vert.Bar,-2184.576507,-2184.576838,-2184.576473,0.17876,0.17876,0.17877,1.0,1.0,1.0,-0.000661999999465479,1.0
chr09_g32925.t1.Loss.Vert.Bar,-14727.707409,-14727.707037,-14727.707,0.33426,0.33428,0.33426,1.0,1.0,1.0,0.0007440000008500647,0.9782393091197935
chr09_g32926.t1.Loss.Vert.Bar,-2251.390821,-2251.390594,-2251.390594,0.30583,0.30583,0.30583,1.0,1.0,1.0,0.00045399999999062857,0.9830005399465659
chr09_g32927.t1.Loss.Vert.Bar,-2230.435606,-2230.435606,-2230.435606,0.42339,0.42339,0.42339,1.0,1.0,1.0,0.0,1.0
chr09_g32928.t1.Loss.Vert.Bar,-3966.018046,-3966.018046,-3966.018047,0.26273,0.26273,0.26273,1.0,1.0,1.0,0.0,1.0
chr09_g33239.t1.Loss.Vert.Bar,-5959.392883,-5959.392878,-5960.24085,0.27424,0.27421,0.27451,1.0,1.0,1.0,1.0000001566368155e-05,0.9974768714855877
chr09_g33241.t1.Loss.Vert.Bar,-6029.907731,-6029.907735,-6029.907738,0.22632,0.22634,0.22634,1.0,1.0,1.0,-7.99999907030724e-06,1.0
chr09_g33243.t1.Loss.Vert.Bar,-4703.124599,-4703.124599,-4703.124599,0.31595,0.31595,0.31595,1.0,1.0,1.0,0.0,1.0
chr09_g33244.t1.Loss.Vert.Bar,-4164.315888,-4164.328632,-4164.327676,0.1798,0.17978,0.17978,1.0,1.0,1.0,-0.025487999999313615,1.0
chr09_g33246.t2.Loss.Vert.Bar,-3709.986182,-3709.96287,-3709.96287,0.30002,0.30008,0.30008,1.0,1.0,1.0,0.04662400000052003,0.8290454977027715
chr09_g33247.t1.Loss.Vert.Bar,-3381.421836,-3381.365263,-3382.040661,0.2752,0.27519,0.27479,1.0,1.85648,1.0,0.11314599999968777,0.7365904985173035
chr09_g33248.t1.Loss.Vert.Bar,-1713.570643,-1713.570643,-1713.959089,0.30434,0.30434,0.30434,1.0,1.0,1.0,0.0,1.0
chr09_g33654.t1.Loss.Vert.Bar,-1014.059747,-1015.174616,-1015.174616,0.09581,0.09577,0.09577,1.0,1.0,1.0,-2.2297379999999976,1.0
chr09_g33655.t1.Loss.Vert.Bar,-2988.413935,-2988.189442,-2988.339926,0.15338,0.15343,0.15348,1.0,1.0,1.0,0.44898600000033184,0.5028168805011027
chr09_g33656.t1.Loss.Vert.Bar,-1906.444672,-1906.444672,-1906.444672,0.14461,0.14461,0.14461,1.0,1.0,1.0,0.0,1.0
chr09_g33657.t1.Loss.Vert.Bar,-4150.282462,-4150.259848,-4150.426569,0.2051,0.20511,0.2051,1.0,2.00919,1.0,0.04522800000086136,0.8315853379602463
chr09_g33723.t1.Loss.Vert.Bar,-938.27457,-938.27457,-938.848289,0.30925,0.30925,0.30926,1.0,1.0,1.0,0.0,1.0
chr09_g33726.t1.Loss.Vert.Bar,-3212.897279,-3212.896932,-3214.115486,0.24709,0.24707,0.24703,1.0,1.0,1.0,0.0006939999993846868,0.9789830560773812
chr09_g33728.t1.Loss.Vert.Bar,-5847.790996,-5847.790998,-5847.790998,0.25041,0.25042,0.25042,1.0,1.0,1.0,-4.0000013541430235e-06,1.0
chr09_g33736.t1.Loss.Vert.Bar,-979.981116,-979.981116,-979.981225,0.36082,0.36082,0.3608,1.0,1.0,1.0,0.0,1.0
chr09_g33737.t1.Loss.Vert.Bar,-2888.720852,-2888.720776,-2888.720776,0.20254,0.20254,0.20254,1.0,1.0,1.0,0.0001519999996162369,0.9901632676915353
chr09_g33738.t1.Loss.Vert.Bar,-1371.94301,-1371.94301,-1371.94301,0.4036,0.4036,0.4036,1.0,1.0,1.0,0.0,1.0
chr09_g33779.t1.Loss.Vert.Bar,-4816.660174,-4816.660174,-4816.660174,0.45759,0.45759,0.45759,1.0,1.0,1.0,0.0,1.0
chr09_g33781.t1.Loss.Vert.Bar,-1638.825922,-1638.727692,-1639.877534,0.21237,0.21252,0.2125,1.0,3.79368,1.0,0.19646000000011554,0.6575935342600399
chr09_g33957.t1.Loss.Vert.Bar,-5390.226518,-5390.226518,-5390.226518,0.3108,0.3108,0.3108,1.0,1.0,1.0,0.0,1.0
chr09_g33958.t1.Loss.Vert.Bar,-847.954468,-847.954428,-848.099062,0.22448,0.22448,0.22442,1.0,1.0,1.0,8.000000002539309e-05,0.9928635986864007
chr09_g33959.t1.Loss.Vert.Bar,-4544.932941,-4544.93293,-4543.839595,0.17307,0.17307,0.1731,1.0,1.0,1.0,2.2000000171829015e-05,0.9962576033890016
chr09_g33965.t1.Loss.Vert.Bar,-5414.015641,-5414.015641,-5414.107643,0.24206,0.24206,0.24202,1.0,1.0,1.0,0.0,1.0
chr09_g33966.t1.Loss.Vert.Bar,-1668.844404,-1668.844404,-1668.844404,0.23908,0.23907,0.23908,1.0,1.0,1.0,0.0,1.0
chr09_g34217.t1.Loss.Vert.Bar,-3656.799506,-3656.799506,-3656.915963,0.20495,0.20495,0.20506,1.0,1.0,1.0,0.0,1.0
chr09_g34217.t2.Loss.Vert.Bar,-1432.463595,-1431.630462,-1431.630382,0.00893,0.00893,0.00893,1.0,1.04892,1.0,1.6662659999997231,0.19675942032121013
chr09_g34218.t1.Loss.Vert.Bar,-2637.026618,-2637.026617,-2637.026618,0.29162,0.29162,0.29162,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr09_g34220.t1.Loss.Vert.Bar,-2408.961599,-2408.961599,-2408.961599,0.2928,0.2928,0.2928,1.0,1.0,1.0,0.0,1.0
chr09_g34222.t1.Loss.Vert.Bar,-4165.281524,-4165.280786,-4166.049674,0.2132,0.21319,0.21308,1.0,1.13404,1.0,0.0014759999994566897,0.9693538153327521
chr09_g34223.t1.Loss.Vert.Bar,-2975.727465,-2975.727465,-2975.727465,0.48091,0.48092,0.48092,1.0,1.0,1.0,0.0,1.0
chr09_g34224.t1.Loss.Vert.Bar,-1421.166011,-1421.132566,-1421.576575,0.32164,0.32168,0.32142,1.0,2.32902,1.0,0.06689000000005763,0.7959199535796113
chr09_g34635.t1.Loss.Vert.Bar,-1126.398484,-1126.123026,-1126.123026,0.90117,0.90064,0.90064,1.0,1.0,1.0,0.550916000000143,0.4579436584251291
chr09_g34913.t1.Loss.Vert.Bar,-4214.189757,-4212.815469,-4214.705118,0.75957,0.76126,0.75882,1.0,7.82632,1.0,2.7485759999999573,0.09734108663673864
chr09_g34915.t1.Loss.Vert.Bar,-2293.99834,-2293.99834,-2293.998594,0.33184,0.33184,0.33183,1.0,1.0,1.0,0.0,1.0
chr09_g35082.t1.Loss.Vert.Bar,-1438.495592,-1438.495592,-1438.495592,0.34812,0.34812,0.34813,1.0,1.0,1.0,0.0,1.0
chr09_g35084.t1.Loss.Vert.Bar,-4416.790082,-4416.788805,-4416.795325,0.25805,0.25806,0.25804,1.0,1.4019,1.0,0.002554000000600354,0.95969437362167
chr09_g35086.t1.Loss.Vert.Bar,-789.145941,-789.145865,-789.145865,0.09894,0.09894,0.09894,1.0,1.0,1.0,0.00015200000007098424,0.9901632676768214
chr09_g35089.t1.Loss.Vert.Bar,-3940.865747,-3940.842205,-3941.08827,0.22284,0.22285,0.22285,1.0,1.98192,1.0,0.047083999999813386,0.8282173235094087
chr09_g35090.t1.Loss.Vert.Bar,-2322.269817,-2322.269817,-2322.269817,0.21996,0.21995,0.21996,1.0,1.0,1.0,0.0,1.0
chr09_g35092.t1.Loss.Vert.Bar,-20276.601287,-20276.598941,-20276.598988,0.15506,0.15505,0.15508,1.0,1.0,1.0,0.004692000002251007,0.9453890726656935
chr09_g35093.t1.Loss.Vert.Bar,-1913.828644,-1913.828243,-1913.829205,0.19003,0.19004,0.19004,1.0,1.3515,1.0,0.0008020000000215077,0.9774072447261755
chr09_g35235.t1.Loss.Vert.Bar,-2768.427905,-2768.427905,-2768.427905,2.18793,2.18793,2.18793,1.0,1.0,1.0,0.0,1.0
chr09_g35243.t1.Loss.Vert.Bar,-2145.675211,-2145.652572,-2145.691591,1.19123,1.19134,1.19106,1.0,3.04671,1.0,0.045278000000507745,0.8314936674112474
chr09_g35247.t1.Loss.Vert.Bar,-6556.468564,-6556.468564,-6557.014376,0.34596,0.34596,0.34589,1.0,1.0,1.0,0.0,1.0
chr09_g35385.t1.Loss.Vert.Bar,-2966.023628,-2966.023628,-2966.023628,0.25264,0.25264,0.25264,1.0,1.0,1.0,0.0,1.0
chr09_g35389.t1.Loss.Vert.Bar,-7304.20658,-7302.213418,-7304.206569,0.27957,0.28023,0.27958,1.0,26.70881,1.0,3.986323999999513,0.04587103681981743
chr09_g35391.t1.Loss.Vert.Bar,-3637.461473,-3637.461473,-3637.461473,0.34849,0.34849,0.34849,1.0,1.0,1.0,0.0,1.0
chr09_g35392.t1.Loss.Vert.Bar,-1510.352772,-1510.352722,-1510.379679,0.31211,0.31211,0.31224,1.0,1.0,1.0,9.999999974752427e-05,0.9920212873808086
chr09_g35397.t1.Loss.Vert.Bar,-2356.203414,-2356.005335,-2356.894653,0.28474,0.28517,0.28542,1.0,3.34856,1.0,0.39615800000046875,0.5290801259488428
chr09_g35402.t1.Loss.Vert.Bar,-11137.990999,-11137.990994,-11137.991004,0.38461,0.38461,0.38463,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr09_g35403.t1.Loss.Vert.Bar,-2332.298386,-2332.298386,-2332.298386,0.24265,0.24265,0.24265,1.0,1.0,1.0,0.0,1.0
chr09_g35600.t1.Loss.Vert.Bar,-5687.127845,-5687.127845,-5687.127845,0.48683,0.48684,0.48683,1.0,1.0,1.0,0.0,1.0
chr09_g35609.t1.Loss.Vert.Bar,-3098.138235,-3098.138235,-3098.138235,0.35654,0.35654,0.35655,1.0,1.0,1.0,0.0,1.0
chr09_g35610.t1.Loss.Vert.Bar,-2280.222415,-2280.222249,-2280.222286,0.47022,0.47023,0.47023,1.0,1.0,1.0,0.00033200000052602263,0.9854626558026085
chr09_g35705.t1.Loss.Vert.Bar,-5269.856989,-5269.583664,-5271.583475,1.47655,1.47741,1.4762,1.0,5.68585,1.0,0.546650000000227,0.45968974221438663
chr09_g35707.t1.Loss.Vert.Bar,-8573.992752,-8573.883247,-8573.992752,0.50206,0.5022,0.50205,1.0,7.68887,1.0,0.2190100000007078,0.6397952861707232
chr09_g35836.t1.Loss.Vert.Bar,-1177.018222,-1177.018995,-1176.778218,0.11381,0.11381,0.11385,1.0,1.0,1.0,-0.0015459999999620777,1.0
chr09_g35838.t1.Loss.Vert.Bar,-1186.251299,-1186.059095,-1189.257134,0.24116,0.24197,0.24436,1.0,2.79891,1.0,0.38440799999989395,0.5352535394336391
chr09_g35841.t1.Loss.Vert.Bar,-1611.939805,-1611.939805,-1613.287922,0.39019,0.39018,0.39096,1.0,1.0,1.0,0.0,1.0
chr09_g35843.t1.Loss.Vert.Bar,-1125.561446,-1124.918334,-1124.867661,0.22233,0.22241,0.22238,1.0,1.0,1.0,1.2862239999999474,0.2567449872102049
chr09_g35844.t1.Loss.Vert.Bar,-1057.208804,-1057.208804,-1057.33005,0.11161,0.11161,0.1116,1.0,1.0,1.0,0.0,1.0
chr09_g35845.t1.Loss.Vert.Bar,-1183.435902,-1183.435902,-1183.435902,0.219,0.219,0.219,1.0,1.0,1.0,0.0,1.0
chr09_g35849.t1.Loss.Vert.Bar,-2948.886915,-2948.886926,-2948.886913,0.34855,0.34856,0.34856,1.0,1.0,1.0,-2.2000000171829015e-05,1.0
chr09_g35850.t1.Loss.Vert.Bar,-3315.822581,-3315.822636,-3316.008488,0.42481,0.42482,0.42481,1.0,1.0,1.0,-0.00010999999994965037,1.0
chr09_g35851.t1.Loss.Vert.Bar,-2034.342023,-2034.342001,-2034.342001,0.18107,0.18108,0.18108,1.0,1.0,1.0,4.399999988891068e-05,0.9947074713901848
chr09_g35853.t1.Loss.Vert.Bar,-1727.654116,-1727.578374,-1728.698133,1.23197,1.23254,1.23033,1.0,1.32661,1.0,0.1514839999999822,0.6971212096043334
chr09_g36035.t1.Loss.Vert.Bar,-1124.479884,-1124.479884,-1124.101711,0.26959,0.26959,0.26959,1.0,1.0,1.0,0.0,1.0
chr09_g36050.t1.Loss.Vert.Bar,-1930.294606,-1930.294606,-1930.294607,0.19973,0.19973,0.19975,1.0,1.0,1.0,0.0,1.0
chr09_g36289.t1.Loss.Vert.Bar,-5446.105562,-5445.001982,-5446.421008,0.57551,0.57576,0.57534,1.0,3.61927,1.0,2.2071599999999307,0.13737135919057544
chr09_g36290.t1.Loss.Vert.Bar,-2341.101938,-2341.101938,-2341.101938,0.86607,0.86607,0.86607,1.0,1.0,1.0,0.0,1.0
chr09_g36291.t1.Loss.Vert.Bar,-4400.086412,-4400.086412,-4400.086412,1.2144,1.2144,1.2144,1.0,2.35895,1.0,0.0,1.0
chr09_g36369.t1.Loss.Vert.Bar,-2085.978054,-2085.978054,-2085.281936,1.25676,1.25676,1.25737,1.0,1.0,1.0,0.0,1.0
chr09_g36370.t1.Loss.Vert.Bar,-918.323657,-918.323652,-918.598738,1.05385,1.05385,1.03771,1.0,1.0,1.0,9.999999974752427e-06,0.9974768716863796
chr09_g36374.t1.Loss.Vert.Bar,-1251.247728,-1251.247746,-1251.247727,0.76112,0.76112,0.76112,1.0,1.0,1.0,-3.599999990910874e-05,1.0
chr09_g36646.t1.Loss.Vert.Bar,-1490.435921,-1490.435921,-1492.798682,1.14752,1.14753,1.14682,1.0,1.0,1.0,0.0,1.0
chr09_g36715.t1.Loss.Vert.Bar,-2126.480235,-2126.102035,-2127.924227,0.26462,0.26483,0.26396,1.0,4.48604,1.0,0.7564000000002125,0.38445748681496394
chr09_g36717.t1.Loss.Vert.Bar,-2881.805727,-2882.644287,-2881.805726,0.46291,0.46311,0.46291,1.0,1.0,1.0,-1.6771200000002864,1.0
chr09_g36786.t1.Loss.Vert.Bar,-1079.056165,-1079.056117,-1079.056068,0.17783,0.17783,0.17783,1.0,1.0,1.0,9.59999997576233e-05,0.9921824848998635
chr09_g37223.t1.Loss.Vert.Bar,-1321.511267,-1321.511375,-1321.511264,0.81077,0.81075,0.81075,1.0,1.0,1.0,-0.00021599999990939978,1.0
chr09_g37225.t1.Loss.Vert.Bar,-1212.082251,-1212.081244,-1212.081244,0.14766,0.14767,0.14767,1.0,1.0,1.0,0.0020140000001447333,0.9642048624187328
chr09_g37230.t1.Loss.Vert.Bar,-3439.651704,-3439.651704,-3439.651704,0.16971,0.16971,0.16971,1.0,1.0,1.0,0.0,1.0
chr09_g37399.t1.Loss.Vert.Bar,-1213.349623,-1213.349896,-1213.349809,0.22542,0.22543,0.22543,1.0,1.0,1.0,-0.0005459999997583509,1.0
chr09_g37401.t1.Loss.Vert.Bar,-1413.707203,-1413.707204,-1413.707416,0.21784,0.21784,0.21784,1.0,1.0,1.0,-2.000000222324161e-06,1.0
chr09_g37402.t1.Loss.Vert.Bar,-3719.048562,-3719.048562,-3719.048562,0.38485,0.38485,0.38485,1.0,1.0,1.0,0.0,1.0
chr09_g37403.t1.Loss.Vert.Bar,-1915.533481,-1915.533397,-1915.533597,0.40364,0.40364,0.40364,1.0,1.0,1.0,0.00016800000003058813,0.9896585236695538
chr09_g37757.t1.Loss.Vert.Bar,-4169.755136,-4169.622923,-4174.736408,0.54906,0.54937,0.55007,1.0,2.16284,1.0,0.26442599999973027,0.6070956089810594
chr09_g37759.t1.Loss.Vert.Bar,-2202.861068,-2202.861039,-2202.861039,0.31627,0.31627,0.31627,1.0,1.0,1.0,5.80000005356851e-05,0.9939235509312573
chr09_g37762.t1.Loss.Vert.Bar,-1092.538724,-1091.707851,-1092.952392,0.28829,0.29169,0.29189,1.0,46.1911,1.0,1.661746000000221,0.19736774725933004
chr09_g38178.t1.Loss.Vert.Bar,-1463.801513,-1463.801513,-1463.801513,0.6245,0.6245,0.6245,1.0,1.0,1.0,0.0,1.0
chr09_g38321.t1.Loss.Vert.Bar,-1841.026665,-1839.416811,-1841.339828,2.74491,2.79341,2.75292,1.0,9.38292,1.0,3.2197080000000824,0.07275660755066168
chr09_g38747.t3.Loss.Vert.Bar,-1097.60624,-1097.605308,-1097.606103,0.00022,0.00022,0.00022,1.0,1.0,1.0,0.0018640000002960733,0.9655627779067198
chr09_g38809.t1.Loss.Vert.Bar,-2313.873518,-2313.873518,-2313.873889,0.1537,0.1537,0.1537,1.0,1.0,1.0,0.0,1.0
chr09_g38941.t1.Loss.Vert.Bar,-4627.815858,-4627.815859,-4627.81586,0.35492,0.35493,0.35493,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr09_g39022.t1.Loss.Vert.Bar,-1647.411583,-1647.411583,-1647.618082,0.16802,0.16802,0.16778,1.0,1.0,1.0,0.0,1.0
chr09_g39103.t1.Loss.Vert.Bar,-2955.779542,-2955.501026,-2955.779542,4.79587,4.82862,4.79587,1.0,8.55603,1.0,0.5570320000006177,0.4554585727827888
chr09_g39104.t1.Loss.Vert.Bar,-1488.51956,-1486.102237,-1488.694898,0.8953,0.90704,0.89556,1.0,28.21361,1.0,4.834645999999793,0.02789336687609211
chr09_g39136.t1.Loss.Vert.Bar,-3342.159848,-3342.159908,-3342.159848,2.7767,2.7767,2.7767,1.0,2.99911,1.0,-0.00012000000060652383,1.0
chr09_g39237.t2.Loss.Vert.Bar,-1013.85708,-1013.85708,-1013.859261,0.00022,0.00022,0.00022,1.0,1.0,1.0,0.0,1.0
chr09_g39624.t1.Loss.Vert.Bar,-5010.513653,-5008.548514,-5010.51421,1.55663,1.56322,1.55661,1.0,26.33403,1.0,3.9302779999998165,0.047424104029138374
chr09_g39938.t1.Loss.Vert.Bar,-2497.979476,-2497.848074,-2498.446296,0.34359,0.3437,0.34441,1.0,2.18054,1.0,0.26280399999996007,0.6082002806156407
chr09_g39945.t1.Loss.Vert.Bar,-1198.658151,-1198.65816,-1198.658151,0.17662,0.17661,0.17662,1.0,1.0,1.0,-1.7999999727180693e-05,1.0
chr09_g40161.t1.Loss.Vert.Bar,-4795.518764,-4795.518763,-4795.518763,0.20438,0.20438,0.20437,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr09_g40282.t1.Loss.Vert.Bar,-3232.577488,-3232.577488,-3232.577488,0.91817,0.91818,0.91818,1.0,1.0,1.0,0.0,1.0
chr09_g40439.t1.Loss.Vert.Bar,-6956.027925,-6955.706935,-6974.366339,0.8503,0.85039,0.84889,1.0,1.5723,1.0,0.6419800000003306,0.42299471868779637
chr09_g40440.t1.Loss.Vert.Bar,-3194.828312,-3195.437257,-3195.437257,0.90414,0.90104,0.90104,1.0,1.0,1.0,-1.2178899999998976,1.0
chr09_g40548.t1.Loss.Vert.Bar,-1245.493532,-1245.493532,-1245.493532,0.23119,0.23119,0.23119,1.0,1.0,1.0,0.0,1.0
chr09_g40576.t1.Loss.Vert.Bar,-1283.481799,-1284.055838,-1283.594086,0.3208,0.32098,0.32128,1.0,2.54343,1.0,-1.1480780000001687,1.0
chr09_g40593.t1.Loss.Vert.Bar,-7521.304101,-7517.475836,-7521.316134,3.07801,3.09934,3.07803,1.0,16.69492,1.0,7.656530000000203,0.005656719819928059
chr09_g40677.t1.Loss.Vert.Bar,-2007.991183,-2007.980845,-2008.194327,0.19022,0.19025,0.19004,1.0,2.15215,1.0,0.020676000000094064,0.8856651027059598
chr09_g40763.t1.Loss.Vert.Bar,-2401.718721,-2401.718721,-2401.718721,0.39306,0.39305,0.39306,1.0,1.0,1.0,0.0,1.0
chr09_g40768.t1.Loss.Vert.Bar,-1401.891379,-1401.546691,-1402.571566,0.23067,0.23071,0.23049,1.0,753.74267,1.0,0.689375999999811,0.4063767073558747
chr09_g40801.t1.Loss.Vert.Bar,-8524.745366,-8522.517853,-8540.248272,0.9622,0.96601,0.96524,1.0,2.59487,1.0,4.455025999999634,0.03479868646697195
chr09_g40824.t1.Loss.Vert.Bar,-2308.926574,-2308.926573,-2308.926682,0.15199,0.15198,0.15199,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr09_g40838.t1.Loss.Vert.Bar,-6017.299966,-6017.300017,-6017.299965,0.87848,0.87848,0.87848,1.0,1.0,1.0,-0.00010199999996984843,1.0
chr09_g41057.t1.Loss.Vert.Bar,-2157.531164,-2157.531164,-2157.531164,0.3558,0.3558,0.3558,1.0,1.0,1.0,0.0,1.0
chr09_g41058.t1.Loss.Vert.Bar,-3582.967008,-3582.967008,-3582.967008,0.53545,0.53545,0.53545,1.0,1.0,1.0,0.0,1.0
chr09_g41103.t1.Loss.Vert.Bar,-4562.852497,-4562.852497,-4562.852497,0.65153,0.65153,0.65153,1.0,1.0,1.0,0.0,1.0
chr09_g41190.t1.Loss.Vert.Bar,-1326.110551,-1328.503621,-1329.061817,1.72913,1.71654,1.71573,1.0,3.94696,1.0,-4.7861400000001595,1.0
chr09_g41219.t1.Loss.Vert.Bar,-2323.890974,-2323.890974,-2323.890974,0.29781,0.2978,0.2978,1.0,1.0,1.0,0.0,1.0
chr09_g41262.t1.Loss.Vert.Bar,-2803.222995,-2803.222996,-2803.222995,0.26646,0.26646,0.26646,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr09_g41264.t1.Loss.Vert.Bar,-1875.964649,-1875.964649,-1875.964649,0.23941,0.23941,0.23941,1.0,1.0,1.0,0.0,1.0
chr09_g42123.t1.Loss.Vert.Bar,-3051.949801,-3051.823941,-3052.537617,0.34431,0.34466,0.34416,1.0,7.34805,1.0,0.2517200000002049,0.6158665681291358
chr09_g42188.t1.Loss.Vert.Bar,-1359.740133,-1359.740133,-1359.740133,1.66017,1.66017,1.66017,1.0,1.0,1.0,0.0,1.0
chr09_g42291.t1.Loss.Vert.Bar,-1891.909913,-1890.625008,-1892.028774,0.28537,0.29157,0.28561,1.0,31.92168,1.0,2.5698099999999613,0.1089208133700937
chr09_g42369.t1.Loss.Vert.Bar,-2053.329994,-2053.306673,-2053.329994,0.67942,0.67954,0.67942,1.0,3.27035,1.0,0.04664200000024721,0.8290130106988078
chr09_g42451.t1.Loss.Vert.Bar,-1614.318073,-1614.315419,-1614.318073,0.24572,0.24569,0.24572,1.0,13.81491,1.0,0.0053079999997862615,0.9419206899352326
chr09_g42492.t1.Loss.Vert.Bar,-4234.417762,-4234.416539,-4234.440699,0.23523,0.23524,0.23524,1.0,1.92555,1.0,0.0024460000004182803,0.9605550627639573
chr09_g42751.t1.Loss.Vert.Bar,-371.082009,-371.082045,-371.082204,0.08347,0.08347,0.08347,1.0,1.0,1.0,-7.199999993190431e-05,1.0
chr09_g43028.t1.Loss.Vert.Bar,-5750.498706,-5735.409426,-5750.499043,1.05165,1.12201,1.05166,1.0,82.2752,1.0,30.17856000000029,3.940415011725959e-08
chr09_g43159.t1.Loss.Vert.Bar,-2016.597251,-2016.072892,-2016.62203,0.2969,0.29667,0.29697,1.0,306.46613,1.0,1.048718000000008,0.30580252780055545
chr09_g43295.t1.Loss.Vert.Bar,-1506.974703,-1506.810694,-1508.304113,0.62082,0.62176,0.62374,1.0,2.95918,1.0,0.32801800000015646,0.5668284987344488
chr09_g43492.t1.Loss.Vert.Bar,-2571.321385,-2571.257546,-2573.949582,0.95157,0.95218,0.94938,1.0,5.81176,1.0,0.12767800000074203,0.7208518217161012
chr09_g43755.t1.Loss.Vert.Bar,-766.159185,-766.159185,-766.159185,0.54799,0.54799,0.548,1.0,1.0,1.0,0.0,1.0
chr09_g44126.t1.Loss.Vert.Bar,-641.127619,-641.127619,-641.127619,0.20103,0.20103,0.20103,1.0,1.0,1.0,0.0,1.0
chr09_g44701.t1.Loss.Vert.Bar,-5879.835342,-5879.835342,-5879.870112,0.45244,0.45244,0.45245,1.0,1.0,1.0,0.0,1.0
chr09_g45005.t1.Loss.Vert.Bar,-538.608806,-538.608806,-538.608814,0.11114,0.11114,0.11114,1.0,1.04249,1.0,0.0,1.0
chr09_g45221.t1.Loss.Vert.Bar,-686.596314,-686.596314,-686.596314,0.32129,0.32129,0.32129,1.0,1.0,1.0,0.0,1.0
