gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr12_g35334.t1.Gain.Vert.Bar,-2042.199599,-2042.19953,-2042.19953,0.24124,0.24125,0.24125,1.0,1.0,1.0,0.00013799999987895717,0.990627194263323
chr12_g35337.t1.Gain.Vert.Bar,-4700.576571,-4700.576571,-4701.406176,0.19667,0.19667,0.19679,1.0,1.0,1.0,0.0,1.0
chr12_g35340.t1.Gain.Vert.Bar,-15440.821784,-15440.027228,-15440.821785,0.27722,0.27743,0.27722,1.0,10.60136,1.0,1.58911199999784,0.20745305012691947
chr12_g35406.t1.Gain.Vert.Bar,-1836.062998,-1835.979274,-1837.015043,0.22417,0.22462,0.22491,1.0,2.31024,1.0,0.16744800000014948,0.6823898817295041
chr12_g35414.t1.Gain.Vert.Bar,-3316.829546,-3316.829546,-3317.061824,0.24338,0.24338,0.2431,1.0,1.0,1.0,0.0,1.0
chr12_g35418.t1.Gain.Vert.Bar,-6947.275998,-6947.276008,-6947.383919,0.21538,0.21536,0.21529,1.0,1.00073,1.0,-1.9999999494757503e-05,1.0
chr12_g35496.t1.Gain.Vert.Bar,-794.045706,-794.045675,-794.059531,0.26919,0.26919,0.26923,1.0,1.0,1.0,6.200000007083872e-05,0.9937175156011693
chr12_g35498.t1.Gain.Vert.Bar,-4778.682225,-4778.682226,-4778.682225,0.17524,0.17524,0.17524,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr12_g35502.t1.Gain.Vert.Bar,-1375.421579,-1375.348787,-1375.691112,0.18925,0.19194,0.18921,1.0,43.04929,1.0,0.14558400000032634,0.7027916799751504
chr12_g35504.t1.Gain.Vert.Bar,-959.72838,-958.292463,-960.679962,0.27467,0.28713,0.27549,1.0,27.6243,1.0,2.8718340000000353,0.09014209485880811
chr12_g35593.t1.Gain.Vert.Bar,-991.590126,-991.496698,-992.487412,0.21769,0.21853,0.21934,1.0,3.37202,1.0,0.18685600000003433,0.665546325721515
chr12_g35595.t1.Gain.Vert.Bar,-5864.92345,-5859.971759,-5865.01081,0.22652,0.22979,0.22652,1.0,23.44028,1.0,9.90338200000042,0.0016497530996767934
chr12_g35821.t1.Gain.Vert.Bar,-1978.140668,-1978.140668,-1978.168526,0.50618,0.50618,0.50606,1.0,1.0,1.0,0.0,1.0
chr12_g35825.t1.Gain.Vert.Bar,-1098.026263,-1097.576456,-1099.983606,0.55133,0.55449,0.55454,1.0,3.36727,1.0,0.8996139999999286,0.34288523301211304
chr12_g35831.t1.Gain.Vert.Bar,-889.47109,-889.471001,-889.47126,0.13072,0.13072,0.13072,1.0,1.0,1.0,0.00017800000000534055,0.9893552080240876
chr12_g35833.t1.Gain.Vert.Bar,-877.211222,-877.211222,-877.414649,0.21292,0.21292,0.21299,1.0,1.0,1.0,0.0,1.0
chr12_g35834.t1.Gain.Vert.Bar,-1338.83841,-1340.118628,-1340.123831,0.34223,0.34246,0.34244,1.0,1.39906,1.0,-2.560435999999754,1.0
chr12_g35913.t1.Gain.Vert.Bar,-3599.683882,-3598.929152,-3603.264161,1.86754,1.87024,1.86664,1.0,3.1178,1.0,1.509459999999308,0.21922150407134272
chr12_g35914.t1.Gain.Vert.Bar,-3601.63781,-3601.63781,-3602.685667,0.20366,0.20366,0.20356,1.0,1.0,1.0,0.0,1.0
chr12_g35915.t1.Gain.Vert.Bar,-2668.827726,-2668.827731,-2670.370114,0.33732,0.33732,0.33679,1.0,1.00002,1.0,-9.999999747378752e-06,1.0
chr12_g36061.t1.Gain.Vert.Bar,-1309.555151,-1308.406991,-1309.317687,1.02232,1.02552,1.02213,1.0,3.77716,1.0,2.2963199999999233,0.12968092138781123
chr12_g36199.t1.Gain.Vert.Bar,-4025.369387,-4024.46068,-4027.800828,2.33547,2.34198,2.33037,1.0,2.95288,1.0,1.817414000000099,0.17762140399670517
chr12_g36233.t1.Gain.Vert.Bar,-1175.047283,-1175.031326,-1175.075341,0.10947,0.10949,0.10945,1.0,2.73529,1.0,0.03191400000014255,0.8582165371036332
chr12_g36235.t1.Gain.Vert.Bar,-4221.317323,-4220.203114,-4222.856262,0.19779,0.19844,0.19814,1.0,3.77259,1.0,2.2284180000006018,0.13549251516321476
chr12_g36236.t1.Gain.Vert.Bar,-2624.824173,-2624.824194,-2624.824391,0.18722,0.18722,0.18723,1.0,1.0,1.0,-4.199999966658652e-05,1.0
chr12_g36383.t1.Gain.Vert.Bar,-2530.878866,-2530.878866,-2529.722996,0.34641,0.34641,0.34634,1.0,1.0,1.0,0.0,1.0
chr12_g36385.t1.Gain.Vert.Bar,-4178.029953,-4178.029957,-4178.029954,0.21242,0.21244,0.21243,1.0,1.0,1.0,-7.99999907030724e-06,1.0
chr12_g36386.t1.Gain.Vert.Bar,-2022.632706,-2022.63271,-2022.632706,0.21766,0.21765,0.21765,1.0,1.0,1.0,-7.999999979801942e-06,1.0
chr12_g36387.t1.Gain.Vert.Bar,-4120.785639,-4118.630684,-4121.590083,0.16111,0.16172,0.16118,1.0,27.86461,1.0,4.309909999999945,0.03789096620489424
chr12_g36392.t1.Gain.Vert.Bar,-3926.214779,-3922.603042,-3933.896234,0.435,0.43732,0.43492,1.0,4.30246,1.0,7.223473999999442,0.007195631532494452
chr12_g36393.t1.Gain.Vert.Bar,-1676.254856,-1676.254856,-1676.254856,0.34979,0.34978,0.34979,1.0,1.0,1.0,0.0,1.0
chr12_g36478.t1.Gain.Vert.Bar,-724.030954,-724.030954,-725.56334,0.11787,0.11787,0.11788,1.0,1.0,1.0,0.0,1.0
chr12_g36479.t1.Gain.Vert.Bar,-1920.967753,-1920.967753,-1920.967753,0.2333,0.2333,0.2333,1.0,1.0,1.0,0.0,1.0
chr12_g36595.t1.Gain.Vert.Bar,-3954.5512,-3954.551175,-3954.551175,0.30757,0.30757,0.30757,1.0,1.0,1.0,4.999999964638846e-05,0.9943581511999183
chr12_g36598.t1.Gain.Vert.Bar,-2923.109016,-2923.110284,-2923.109016,0.30553,0.30552,0.30553,1.0,1.0,1.0,-0.0025359999999636784,1.0
chr12_g36694.t1.Gain.Vert.Bar,-1978.828754,-1976.704932,-1986.621494,1.72355,1.73646,1.72344,1.0,4.89703,1.0,4.247643999999582,0.039304822267187935
chr12_g36906.t1.Gain.Vert.Bar,-7336.927321,-7336.926908,-7336.984646,0.3349,0.33489,0.33492,1.0,1.11916,1.0,0.0008259999995061662,0.9770717820993903
chr12_g36909.t1.Gain.Vert.Bar,-359.298752,-359.298752,-359.473983,0.13518,0.13518,0.13552,1.0,1.0,1.0,0.0,1.0
chr12_g36910.t1.Gain.Vert.Bar,-2319.882511,-2315.188366,-2321.845371,0.28522,0.29032,0.28254,1.0,51.39624,1.0,9.38828999999987,0.0021837580006241124
chr12_g37096.t1.Gain.Vert.Bar,-5215.735408,-5215.735408,-5216.502685,0.33943,0.33943,0.33995,1.0,1.0,1.0,0.0,1.0
chr12_g37219.t1.Gain.Vert.Bar,-4670.959438,-4670.775046,-4672.147474,0.3573,0.35768,0.35707,1.0,1.89208,1.0,0.3687840000002325,0.5436678394997007
chr12_g37221.t1.Gain.Vert.Bar,-3297.088235,-3297.087615,-3297.104242,0.17492,0.17492,0.17485,1.0,1.0,1.0,0.0012400000005072798,0.9719093908291538
chr12_g37222.t1.Gain.Vert.Bar,-793.444402,-792.874561,-793.59093,0.18677,0.18648,0.18715,1.0,999.0,1.0,1.1396819999999934,0.28571953253905225
chr12_g37290.t1.Gain.Vert.Bar,-4506.967644,-4506.965098,-4506.993834,0.32492,0.32492,0.32492,1.0,1.31428,1.0,0.005092000001241104,0.9431126356564093
chr12_g37291.t1.Gain.Vert.Bar,-7016.57529,-7016.3766,-7017.74737,0.38843,0.38879,0.38876,1.0,3.5362,1.0,0.39738000000033935,0.528445445264812
chr12_g37293.t1.Gain.Vert.Bar,-478.55812,-478.55812,-478.55812,0.5214,0.5214,0.5214,1.0,1.0,1.0,0.0,1.0
chr12_g37294.t1.Gain.Vert.Bar,-1982.436231,-1982.436478,-1982.62602,0.13143,0.13144,0.13138,1.0,1.0,1.0,-0.0004940000003443856,1.0
chr12_g37295.t1.Gain.Vert.Bar,-5519.518148,-5519.140347,-5519.63804,0.26833,0.26857,0.26833,1.0,3.83656,1.0,0.7556020000010903,0.3847083796540788
chr12_g37296.t1.Gain.Vert.Bar,-3815.725165,-3815.725165,-3815.809686,0.23817,0.23817,0.23812,1.0,1.0,1.0,0.0,1.0
chr12_g37338.t1.Gain.Vert.Bar,-1850.08777,-1849.261624,-1850.552645,1.05369,1.06279,1.05656,1.0,20.30972,1.0,1.652292000000216,0.19864726452260342
chr12_g37424.t1.Gain.Vert.Bar,-2027.042835,-2024.76337,-2027.162005,0.28991,0.29328,0.29032,1.0,63.01661,1.0,4.558930000000146,0.032747526641804005
chr12_g37425.t1.Gain.Vert.Bar,-1303.448971,-1302.749907,-1304.133735,0.56008,0.5629,0.55944,1.0,4.60277,1.0,1.3981280000002698,0.23703725602991543
chr12_g37426.t1.Gain.Vert.Bar,-5090.978032,-5087.766138,-5095.471942,1.97995,1.9933,1.98624,1.0,4.70799,1.0,6.423788000000059,0.011260172928797578
chr12_g37428.t1.Gain.Vert.Bar,-2199.431198,-2199.431198,-2199.61334,0.28454,0.28454,0.2844,1.0,1.0,1.0,0.0,1.0
chr12_g37548.t1.Gain.Vert.Bar,-4160.271337,-4159.994108,-4160.433525,0.4789,0.47942,0.47891,1.0,10.67334,1.0,0.5544580000005226,0.45650185729906734
chr12_g37639.t1.Gain.Vert.Bar,-941.85171,-941.816473,-942.24369,0.23245,0.23262,0.23214,1.0,1.55805,1.0,0.07047400000010384,0.7906478830774153
chr12_g37640.t1.Gain.Vert.Bar,-1140.899172,-1140.899121,-1140.899121,0.10861,0.10861,0.10861,1.0,1.0,1.0,0.00010199999996984843,0.9919418979270876
chr12_g37641.t1.Gain.Vert.Bar,-3238.029904,-3237.8737,-3239.699022,0.23483,0.23487,0.23444,1.0,2.46053,1.0,0.31240799999977753,0.5762062858102869
chr12_g37642.t1.Gain.Vert.Bar,-1908.219083,-1908.219083,-1908.219693,0.12293,0.12292,0.12293,1.0,1.0,1.0,0.0,1.0
chr12_g37646.t1.Gain.Vert.Bar,-1555.14536,-1554.639708,-1555.568544,0.11933,0.11937,0.11935,1.0,1.0,1.0,1.0113040000001092,0.31459064354723726
chr12_g37650.t1.Gain.Vert.Bar,-16523.560174,-16523.560158,-16523.560181,0.22641,0.22641,0.22641,1.0,1.0,1.0,3.199999628122896e-05,0.9954865076658486
chr12_g38033.t1.Gain.Vert.Bar,-8767.123936,-8767.124246,-8767.386475,0.14644,0.1464,0.1464,1.0,1.0,1.0,-0.0006199999988893978,1.0
chr12_g38560.t1.Gain.Vert.Bar,-7764.303784,-7764.303784,-7765.751684,0.75868,0.75868,0.7588,1.0,1.0,1.0,0.0,1.0
chr12_g38561.t1.Gain.Vert.Bar,-1846.407673,-1846.407673,-1846.407673,0.52867,0.52867,0.52867,1.0,1.0,1.0,0.0,1.0
chr12_g38774.t1.Gain.Vert.Bar,-495.261754,-495.261844,-495.261754,0.2543,0.2543,0.2543,1.0,1.0,1.0,-0.00018000000000029104,1.0
chr12_g38779.t1.Gain.Vert.Bar,-814.995313,-814.995313,-816.139684,1.43928,1.43928,1.44784,1.0,1.0,1.0,0.0,1.0
chr12_g38951.t1.Gain.Vert.Bar,-2586.150546,-2586.145564,-2587.672361,0.39576,0.39575,0.39561,1.0,1.3,1.0,0.009963999999854423,0.9204873584959434
chr12_g38955.t1.Gain.Vert.Bar,-1309.84403,-1310.664792,-1310.664792,0.93079,0.93137,0.93137,1.0,1.0,1.0,-1.6415240000001177,1.0
chr12_g39402.t1.Gain.Vert.Bar,-6243.821514,-6243.821363,-6243.821372,0.19553,0.19554,0.19556,1.0,1.0,1.0,0.0003020000003743917,0.9861349425256458
chr12_g39405.t1.Gain.Vert.Bar,-2269.252236,-2269.183722,-2269.362523,0.09607,0.09614,0.09615,1.0,5.7429,1.0,0.1370279999991908,0.7112536430534524
chr12_g39449.t1.Gain.Vert.Bar,-2329.562436,-2329.206952,-2331.348836,0.44261,0.44243,0.44184,1.0,999.0,1.0,0.7109680000003209,0.39912264655305996
chr12_g39814.t1.Gain.Vert.Bar,-2296.072044,-2295.018099,-2296.161764,0.23634,0.23767,0.23634,1.0,24.23434,1.0,2.107890000000225,0.14654125108450713
chr12_g39862.t1.Gain.Vert.Bar,-63742.231496,-63740.093589,-63768.850871,0.35009,0.35061,0.35031,1.0,3.52273,1.0,4.275814000007813,0.038658443366472166
chr12_g39864.t1.Gain.Vert.Bar,-7150.059832,-7146.042599,-7150.341332,0.29697,0.30138,0.29701,1.0,31.86432,1.0,8.034465999999156,0.004589553855853642
chr12_g40186.t1.Gain.Vert.Bar,-1021.931113,-1021.931049,-1021.970664,0.2265,0.2265,0.22629,1.0,1.0,1.0,0.00012799999990420474,0.9909731592396274
chr12_g40232.t1.Gain.Vert.Bar,-3184.678407,-3184.678407,-3185.607887,2.21446,2.21446,2.21521,1.0,1.0,1.0,0.0,1.0
chr12_g40233.t1.Gain.Vert.Bar,-1507.473589,-1504.571603,-1507.230489,0.3822,0.39118,0.38247,1.0,132.49532,1.0,5.803971999999703,0.015990013099544443
chr12_g40235.t1.Gain.Vert.Bar,-2150.086782,-2149.894128,-2150.317663,0.39434,0.39609,0.39461,1.0,6.1614,1.0,0.3853079999998954,0.5347760854073548
chr12_g40313.t1.Gain.Vert.Bar,-3236.404594,-3236.404644,-3236.414277,0.29907,0.2992,0.29912,1.0,1.0,1.0,-0.00010000000020227162,1.0
chr12_g40318.t1.Gain.Vert.Bar,-2273.319921,-2273.318198,-2273.428591,1.94653,1.94658,1.94679,1.0,1.10061,1.0,0.0034459999997125124,0.9531889561655572
chr12_g40320.t1.Gain.Vert.Bar,-2427.546954,-2427.544983,-2427.978375,0.24795,0.24795,0.2477,1.0,1.08633,1.0,0.003942000000279222,0.9499374329634448
chr12_g40321.t1.Gain.Vert.Bar,-2629.162137,-2629.162137,-2629.162137,0.26888,0.26888,0.26888,1.0,1.0,1.0,0.0,1.0
chr12_g40506.t1.Gain.Vert.Bar,-5475.321197,-5469.472232,-5477.855323,1.46488,1.47814,1.46673,1.0,6.40377,1.0,11.69793000000027,0.0006256966572496962
chr12_g40528.t1.Gain.Vert.Bar,-1280.992232,-1280.491875,-1287.696344,1.22645,1.2285,1.21971,1.0,2.15481,1.0,1.0007140000002437,0.31713780242138956
chr12_g40530.t1.Gain.Vert.Bar,-808.799332,-808.799332,-808.799361,0.31307,0.31308,0.31308,1.0,1.0,1.0,0.0,1.0
chr12_g40585.t1.Gain.Vert.Bar,-534.838034,-534.004612,-535.448824,0.22441,0.22385,0.22475,1.0,999.0,1.0,1.6668440000000828,0.19668178841255016
chr12_g40586.t1.Gain.Vert.Bar,-1890.453736,-1890.453736,-1890.453867,0.30887,0.30888,0.30888,1.0,1.0,1.0,0.0,1.0
chr12_g40648.t1.Gain.Vert.Bar,-522.968873,-522.61997,-522.900504,0.23229,0.23238,0.23239,1.0,489.93065,1.0,0.6978060000001278,0.40352189349099254
chr12_g40682.t1.Gain.Vert.Bar,-4661.367866,-4661.358653,-4663.310867,0.20813,0.20821,0.20801,1.0,1.78167,1.0,0.018425999998726184,0.8920249251175537
chr12_g40726.t1.Gain.Vert.Bar,-6855.447848,-6855.439375,-6863.893647,4.08685,4.0873,4.08227,1.0,1.06194,1.0,0.01694599999973434,0.8964265470410506
chr12_g40954.t1.Gain.Vert.Bar,-2235.520099,-2235.52031,-2235.520099,0.49825,0.49825,0.49825,1.0,1.0,1.0,-0.0004220000000714208,1.0
chr12_g40956.t1.Gain.Vert.Bar,-3843.773307,-3843.773307,-3850.528604,0.30658,0.30657,0.30763,1.0,1.0,1.0,0.0,1.0
chr12_g40957.t1.Gain.Vert.Bar,-4325.771745,-4325.760935,-4326.693339,0.38183,0.38185,0.38216,1.0,1.37912,1.0,0.021619999999529682,0.8831024921451657
chr12_g41055.t1.Gain.Vert.Bar,-1259.448048,-1259.297435,-1260.577335,0.61615,0.61714,0.61281,1.0,1.93462,1.0,0.3012260000000424,0.5831148478380183
chr12_g41062.t1.Gain.Vert.Bar,-10562.146165,-10560.885996,-10566.85634,0.32883,0.32914,0.32856,1.0,3.20333,1.0,2.5203379999984463,0.11238649313614354
chr12_g41130.t1.Gain.Vert.Bar,-1553.331109,-1552.970516,-1553.706004,0.45275,0.45426,0.45148,1.0,11.2243,1.0,0.7211859999997614,0.39575515502350744
chr12_g41295.t1.Gain.Vert.Bar,-881.581481,-881.581481,-882.002517,0.21174,0.21174,0.21242,1.0,1.0,1.0,0.0,1.0
chr12_g41297.t1.Gain.Vert.Bar,-413.460303,-413.460303,-413.460582,0.1468,0.1468,0.1468,1.0,1.0,1.0,0.0,1.0
chr12_g41313.t1.Gain.Vert.Bar,-1087.10823,-1087.10823,-1089.564996,0.17517,0.17517,0.17596,1.0,1.0,1.0,0.0,1.0
chr12_g41329.t1.Gain.Vert.Bar,-2906.304207,-2906.304207,-2906.304207,0.16253,0.16253,0.16253,1.0,1.0,1.0,0.0,1.0
chr12_g41330.t1.Gain.Vert.Bar,-1599.670874,-1595.593448,-1599.600992,0.88523,0.97811,0.88705,1.0,99.0799,1.0,8.154851999999664,0.004294610467235628
chr12_g41449.t1.Gain.Vert.Bar,-1238.840278,-1238.834941,-1238.840278,0.32564,0.32567,0.32564,1.0,2.32099,1.0,0.01067399999965346,0.9177129296631215
chr12_g41450.t1.Gain.Vert.Bar,-2745.86373,-2745.741776,-2746.674661,0.36816,0.36861,0.36921,1.0,1.77353,1.0,0.24390800000037416,0.6213976902529903
chr12_g41567.t1.Gain.Vert.Bar,-1584.810709,-1584.810709,-1585.375666,0.35597,0.35597,0.35722,1.0,1.0,1.0,0.0,1.0
chr12_g41614.t1.Gain.Vert.Bar,-3909.301543,-3909.301543,-3909.301543,0.31217,0.31217,0.31217,1.0,1.0,1.0,0.0,1.0
chr12_g41719.t1.Gain.Vert.Bar,-6593.612758,-6593.612758,-6595.589833,1.53206,1.53206,1.53371,1.0,1.0,1.0,0.0,1.0
chr12_g41721.t1.Gain.Vert.Bar,-1510.625015,-1510.625015,-1510.625379,1.50908,1.50908,1.50907,1.0,1.0,1.0,0.0,1.0
chr12_g41935.t1.Gain.Vert.Bar,-5486.316081,-5483.695872,-5487.54188,1.22659,1.23439,1.2272,1.0,5.04171,1.0,5.2404179999994085,0.022067971050729385
chr12_g42042.t1.Gain.Vert.Bar,-952.966589,-952.966608,-952.966634,0.32118,0.32118,0.32118,1.0,1.0,1.0,-3.799999990405922e-05,1.0
chr12_g42045.t1.Gain.Vert.Bar,-361.721743,-361.1879,-362.1563,0.26249,0.26327,0.26206,1.0,5.18359,1.0,1.0676859999999806,0.3014687091154118
chr12_g42335.t1.Gain.Vert.Bar,-3000.318889,-2997.668721,-3000.330189,0.17663,0.18272,0.17673,1.0,88.66791,1.0,5.300336000000243,0.021321311081730576
chr12_g42650.t1.Gain.Vert.Bar,-1544.194763,-1544.194763,-1547.121904,0.9221,0.9221,0.92617,1.0,1.0,1.0,0.0,1.0
chr12_g42738.t1.Gain.Vert.Bar,-2008.38823,-2007.534547,-2012.751881,0.62073,0.63027,0.62463,1.0,3.4396,1.0,1.7073660000000928,0.19132747547354673
chr12_g42903.t1.Gain.Vert.Bar,-2674.741494,-2674.741494,-2674.741494,0.17953,0.17953,0.17953,1.0,1.0,1.0,0.0,1.0
chr12_g43145.t1.Gain.Vert.Bar,-2146.472394,-2145.737798,-2146.472394,0.62183,0.62709,0.62183,1.0,8.60642,1.0,1.4691919999995662,0.2254732211706993
chr12_g43343.t1.Gain.Vert.Bar,-1459.872122,-1459.872365,-1459.872122,0.18955,0.18955,0.18955,1.0,1.0,1.0,-0.00048599999990983633,1.0
chr12_g43654.t1.Gain.Vert.Bar,-3138.677646,-3138.677647,-3138.677646,3.0916,3.0916,3.0916,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr12_g43996.t1.Gain.Vert.Bar,-4783.762792,-4781.649916,-4787.390268,2.1589,2.17194,2.16268,1.0,7.62132,1.0,4.225752000000284,0.03981497242336232
chr12_g44040.t1.Gain.Vert.Bar,-4357.324271,-4357.429473,-4358.309608,0.19022,0.19072,0.19023,1.0,6.07052,1.0,-0.21040399999947113,1.0
chr12_g44260.t1.Gain.Vert.Bar,-844.666319,-844.587316,-845.322825,0.29462,0.29499,0.29496,1.0,1.69785,1.0,0.158006000000114,0.6909990183911253
chr12_g44315.t1.Gain.Vert.Bar,-1573.439682,-1573.054646,-1574.454226,0.41796,0.4184,0.4175,1.0,2.58105,1.0,0.7700719999998,0.38019477947156555
chr12_g44376.t1.Gain.Vert.Bar,-2895.787718,-2894.296944,-2896.179827,1.61492,1.62966,1.61414,1.0,5.48571,1.0,2.981547999999748,0.08421868824586956
chr12_g44892.t1.Gain.Vert.Bar,-872.667349,-872.920291,-872.666634,0.29643,0.29634,0.29644,1.0,1.0,1.0,-0.505884000000151,1.0
chr12_g45195.t1.Gain.Vert.Bar,-654.127019,-654.126258,-654.126355,0.22522,0.22523,0.22523,1.0,1.0,1.0,0.0015220000000226719,0.9688801687840237
chr12_g45220.t1.Gain.Vert.Bar,-579.930725,-578.528824,-581.249582,0.67775,0.6769,0.67909,1.0,516.17618,1.0,2.8038020000001325,0.09404106743907764
chr12_g45589.t1.Gain.Vert.Bar,-523.879288,-523.791787,-523.87923,0.24635,0.24615,0.24635,1.0,1.41477,1.0,0.17500199999994948,0.6757041011965903
chr12_g46285.t1.Gain.Vert.Bar,-3132.480021,-3129.888345,-3133.728484,1.95741,1.97029,1.95804,1.0,3.8979,1.0,5.1833520000000135,0.022804289445508143
chr12_g46286.t1.Gain.Vert.Bar,-1456.301094,-1456.301094,-1456.301094,0.29166,0.29166,0.29167,1.0,1.0,1.0,0.0,1.0
chr12_g46386.t1.Gain.Vert.Bar,-2582.413836,-2582.413836,-2582.413836,0.49353,0.49353,0.49353,1.0,1.0,1.0,0.0,1.0
chr12_g46632.t1.Gain.Vert.Bar,-5023.776005,-5023.723941,-5023.827336,2.47555,2.47601,2.47551,1.0,2.20039,1.0,0.10412799999903655,0.746931007428305
chr12_g47190.t1.Gain.Vert.Bar,-2207.631881,-2207.631922,-2207.631922,0.11757,0.11756,0.11757,1.0,1.0,1.0,-8.200000047509093e-05,1.0
chr12_g47193.t1.Gain.Vert.Bar,-1768.614519,-1768.614519,-1769.186338,0.30531,0.30531,0.30483,1.0,1.0,1.0,0.0,1.0
chr12_g47194.t1.Gain.Vert.Bar,-5020.516199,-5020.516199,-5020.58948,0.31589,0.31589,0.31587,1.0,1.0,1.0,0.0,1.0
chr12_g47196.t1.Gain.Vert.Bar,-1929.851116,-1924.684437,-1931.065094,0.17647,0.21626,0.17717,1.0,694.41331,1.0,10.333358000000317,0.001306472977336651
chr12_g47203.t1.Gain.Vert.Bar,-3311.500107,-3311.500107,-3311.723223,0.2479,0.2479,0.24798,1.0,1.0,1.0,0.0,1.0
chr12_g47206.t1.Gain.Vert.Bar,-5704.474033,-5704.360469,-5705.08279,0.32173,0.32192,0.32177,1.0,2.89834,1.0,0.22712800000044808,0.6336615988545375
chr12_g47708.t1.Gain.Vert.Bar,-7111.299865,-7111.251648,-7112.283896,0.25886,0.25903,0.25908,1.0,1.59549,1.0,0.09643399999913527,0.7561516826222809
chr12_g47709.t1.Gain.Vert.Bar,-7820.560571,-7820.284706,-7822.57786,0.17511,0.17516,0.17505,1.0,4.29183,1.0,0.5517299999992247,0.45761167745477105
chr12_g47717.t1.Gain.Vert.Bar,-2656.32834,-2656.32834,-2656.32834,0.34477,0.34477,0.34478,1.0,1.0,1.0,0.0,1.0
chr12_g47718.t1.Gain.Vert.Bar,-2601.552672,-2601.552673,-2602.327338,0.25301,0.25302,0.25271,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr12_g47842.t1.Gain.Vert.Bar,-817.937244,-817.830731,-817.921652,0.2144,0.2145,0.21442,1.0,1.60661,1.0,0.2130259999998998,0.6444059243766171
chr12_g47844.t1.Gain.Vert.Bar,-4151.601009,-4151.601017,-4151.601434,0.222,0.222,0.22201,1.0,1.0,1.0,-1.5999999959603883e-05,1.0
chr12_g47845.t1.Gain.Vert.Bar,-4545.690202,-4543.895386,-4547.281517,0.15095,0.15178,0.15131,1.0,5.39226,1.0,3.5896319999992556,0.058141116835522165
chr12_g47846.t1.Gain.Vert.Bar,-6340.309305,-6340.288045,-6340.780909,0.28813,0.28821,0.28859,1.0,1.35093,1.0,0.0425199999990582,0.8366317331779786
chr12_g47857.t1.Gain.Vert.Bar,-1463.14582,-1463.14582,-1463.225988,0.15231,0.15231,0.15244,1.0,1.0,1.0,0.0,1.0
chr12_g48373.t1.Gain.Vert.Bar,-11094.712332,-11094.711061,-11095.800958,0.31555,0.31557,0.31591,1.0,1.06631,1.0,0.002541999998356914,0.9597890929678625
chr12_g48374.t1.Gain.Vert.Bar,-3198.448122,-3198.302081,-3198.302081,0.11876,0.11877,0.11877,1.0,1.0,1.0,0.29208199999993667,0.5888894145838917
chr12_g48375.t1.Gain.Vert.Bar,-5121.565416,-5121.48223,-5122.206345,0.25666,0.25684,0.25673,1.0,2.9232,1.0,0.16637200000150187,0.6833564615945871
chr12_g48425.t1.Gain.Vert.Bar,-730.297246,-730.297322,-729.95484,0.32007,0.32006,0.32769,1.0,1.0,1.0,-0.00015200000007098424,1.0
chr12_g48426.t1.Gain.Vert.Bar,-4787.223281,-4787.22302,-4787.223211,0.17986,0.17988,0.17988,1.0,1.0,1.0,0.000521999998454703,0.9817720625320931
chr12_g48429.t1.Gain.Vert.Bar,-2111.663464,-2111.626737,-2111.967968,0.9743,0.97462,0.97461,1.0,1.71422,1.0,0.07345400000031077,0.7863725856732133
chr12_g48432.t1.Gain.Vert.Bar,-861.252574,-862.332203,-861.252574,0.29233,0.29229,0.29233,1.0,1.0,1.0,-2.1592580000001362,1.0
chr12_g48435.t1.Gain.Vert.Bar,-2246.587083,-2246.383238,-2250.424663,0.34208,0.34223,0.34209,1.0,2.05615,1.0,0.40769000000000233,0.5231443047445867
chr12_g48436.t1.Gain.Vert.Bar,-1424.164977,-1423.874219,-1424.505502,0.33986,0.34016,0.34066,1.0,3.27737,1.0,0.5815159999997377,0.44571871011267394
chr12_g48437.t1.Gain.Vert.Bar,-15102.50741,-15102.507319,-15104.404094,0.24317,0.24314,0.24303,1.0,1.0,1.0,0.00018199999976786785,0.9892362752919578
chr12_g48558.t1.Gain.Vert.Bar,-6966.557428,-6966.215088,-6966.214389,0.25587,0.25589,0.25592,1.0,1.0,1.0,0.6846800000002986,0.4079798262217348
chr12_g48559.t1.Gain.Vert.Bar,-523.824364,-523.824364,-523.824364,0.35077,0.35078,0.35077,1.0,1.0,1.0,0.0,1.0
chr12_g48565.t1.Gain.Vert.Bar,-10677.447122,-10677.447124,-10677.447119,0.26147,0.26148,0.26145,1.0,1.0,1.0,-4.0000013541430235e-06,1.0
chr12_g48567.t1.Gain.Vert.Bar,-1900.313355,-1900.3134,-1900.595954,0.20377,0.20377,0.20385,1.0,1.0,1.0,-9.000000000014552e-05,1.0
chr12_g48569.t1.Gain.Vert.Bar,-1394.176045,-1394.176177,-1394.176203,0.1064,0.1064,0.10639,1.0,1.0,1.0,-0.0002640000002429588,1.0
chr12_g48573.t1.Gain.Vert.Bar,-2434.988294,-2434.9883,-2434.988293,0.22106,0.22106,0.22107,1.0,1.0,1.0,-1.1999999514955562e-05,1.0
chr12_g48575.t1.Gain.Vert.Bar,-3082.269141,-3082.269141,-3082.269141,0.27589,0.27589,0.27589,1.0,1.0,1.0,0.0,1.0
