gene,logL_H0_run1,logL_H0_run2,logL_H0_run3,best_logL_H0,best_run_H0,logL_H1_run1,logL_H1_run2,logL_H1_run3,best_logL_H1,best_run_H1,foreground_w_H1_run1,foreground_w_H1_run2,foreground_w_H1_run3,best_foreground_w_H1,LRT,p_value
chr10_g31132.t1.Loss.Vert.Bar,-279.179757,-279.179757,-279.179757,-279.179757,1,-278.122058,-278.122147,-278.112088,-278.112088,3,114.81786,113.91695,999.0,999.0,2.1353379999999333,0.14393873243141203
chr10_g31134.t1.Loss.Vert.Bar,-1235.647262,-1235.647262,-1235.647262,-1235.647262,1,-1235.647334,-1235.647262,-1235.647262,-1235.647262,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g31135.t1.Loss.Vert.Bar,-2689.860032,-2689.860033,-2689.860032,-2689.860032,1,-2689.860032,-2689.860032,-2689.860033,-2689.860032,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g31138.t1.Loss.Vert.Bar,-7034.14529,-7034.14529,-7034.145289,-7034.145289,3,-7033.65051,-7033.65051,-7033.65051,-7033.65051,1,2.78389,2.78393,2.78387,2.78389,0.989557999999306,0.3198504271477851
chr10_g31139.t1.Loss.Vert.Bar,-4412.925901,-4412.925898,-4412.92591,-4412.925898,2,-4412.923711,-4412.923755,-4412.923677,-4412.923677,3,1.65426,1.65477,1.65424,1.65424,0.00444200000129058,0.9468616688212025
chr10_g31263.t1.Loss.Vert.Bar,-2877.031644,-2877.031644,-2877.031644,-2877.031644,1,-2876.974183,-2876.973662,-2876.973662,-2876.973662,2,21.99045,21.98256,21.98229,21.98256,0.11596400000053109,0.7334537651480444
chr10_g31267.t1.Loss.Vert.Bar,-1029.062569,-1029.062569,-1029.062569,-1029.062569,1,-1029.062569,-1029.062569,-1029.062569,-1029.062569,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g31406.t1.Loss.Vert.Bar,-2045.640253,-2045.640253,-2045.640253,-2045.640253,1,-2045.640253,-2045.640253,-2045.640253,-2045.640253,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g31410.t1.Loss.Vert.Bar,-5973.597623,-5973.597625,-5973.597625,-5973.597623,1,-5973.597625,-5973.597625,-5973.597625,-5973.597625,1,1.0,1.0,1.0,1.0,-4.0000013541430235e-06,1.0
chr10_g31413.t1.Loss.Vert.Bar,-479.899368,-479.899368,-479.899368,-479.899368,1,-479.899368,-479.899368,-479.899376,-479.899368,1,1.04711,1.0483,1.04792,1.04711,0.0,1.0
chr10_g31569.t1.Loss.Vert.Bar,-1008.434254,-1008.434223,-1008.434287,-1008.434223,2,-1008.434206,-1008.434899,-1008.434176,-1008.434176,3,1.0,1.0,1.0,1.0,9.399999999004649e-05,0.9922643433646583
chr10_g31573.t1.Loss.Vert.Bar,-5717.642666,-5717.749647,-5717.66396,-5717.642666,1,-5717.642667,-5717.642667,-5718.17479,-5717.642667,1,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr10_g31575.t1.Loss.Vert.Bar,-1987.366128,-1987.366128,-1987.366128,-1987.366128,1,-1987.366128,-1987.366128,-1987.366128,-1987.366128,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g31576.t1.Loss.Vert.Bar,-631.171051,-631.171076,-631.17108,-631.171051,1,-631.171075,-631.170991,-631.170989,-631.170989,3,1.14304,16.62839,25.45322,25.45322,0.00012400000014167745,0.9911153171655015
chr10_g31577.t1.Loss.Vert.Bar,-4007.098844,-4007.098844,-4007.098844,-4007.098844,1,-4007.086996,-4007.086995,-4007.086996,-4007.086995,2,1.31385,1.31473,1.31395,1.31473,0.02369799999996758,0.8776558244879622
chr10_g31858.t1.Loss.Vert.Bar,-5277.617676,-5277.617676,-5277.617677,-5277.617676,1,-5277.617677,-5277.617677,-5277.617681,-5277.617677,1,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr10_g31859.t1.Loss.Vert.Bar,-1106.924538,-1106.924536,-1106.924536,-1106.924536,2,-1106.258071,-1106.25817,-1106.259918,-1106.258071,1,146.29422,143.67986,109.31545,146.29422,1.332930000000033,0.24828463593625213
chr10_g31862.t1.Loss.Vert.Bar,-3707.115735,-3707.115734,-3707.115736,-3707.115734,2,-3707.115734,-3707.115735,-3707.115734,-3707.115734,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g31870.t1.Loss.Vert.Bar,-4546.616529,-4546.616528,-4546.616528,-4546.616528,2,-4546.533571,-4546.533571,-4546.533571,-4546.533571,1,3.65289,3.6546,3.65391,3.65289,0.1659139999992476,0.683768993120632
chr10_g32356.t1.Loss.Vert.Bar,-1256.477289,-1256.477289,-1256.477289,-1256.477289,1,-1256.477289,-1256.477289,-1256.477289,-1256.477289,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g32357.t1.Loss.Vert.Bar,-2575.285386,-2575.285386,-2575.534285,-2575.285386,1,-2570.425881,-2570.426079,-2569.726991,-2569.726991,3,133.75628,133.65719,133.73978,133.73978,11.116790000000037,0.0008554971989226429
chr10_g32361.t1.Loss.Vert.Bar,-1951.642495,-1951.642495,-1951.642495,-1951.642495,1,-1951.642502,-1951.642498,-1951.642518,-1951.642498,2,1.0,1.0,1.0,1.0,-5.999999757477781e-06,1.0
chr10_g32362.t1.Loss.Vert.Bar,-5154.118584,-5154.118584,-5154.118584,-5154.118584,1,-5154.118584,-5154.050661,-5154.11876,-5154.050661,2,1.0,1.0,1.0,1.0,0.1358459999992192,0.7124460806515412
chr10_g32363.t1.Loss.Vert.Bar,-3227.59739,-3227.59739,-3227.59739,-3227.59739,1,-3227.59739,-3227.59739,-3227.59739,-3227.59739,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g32364.t1.Loss.Vert.Bar,-3853.389984,-3853.389984,-3853.390158,-3853.389984,1,-3853.389985,-3853.389984,-3853.390175,-3853.389984,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g32365.t1.Loss.Vert.Bar,-2826.299289,-2826.299289,-2826.299289,-2826.299289,1,-2826.289371,-2826.299291,-2826.885994,-2826.289371,1,3.85851,1.0,1.0,3.85851,0.01983600000039587,0.8879960778063197
chr10_g32374.t1.Loss.Vert.Bar,-8399.169075,-8399.169077,-8399.169074,-8399.169074,3,-8399.169078,-8399.169078,-8399.169077,-8399.169077,3,1.0,1.0,1.0,1.0,-6.000002031214535e-06,1.0
chr10_g3292.t1.Loss.Vert.Bar,-2519.989923,-2519.990024,-2519.990082,-2519.989923,1,-2519.989948,-2519.989919,-2519.989892,-2519.989892,3,1.0,1.0,1.0,1.0,6.200000007083872e-05,0.9937175156011693
chr10_g3293.t1.Loss.Vert.Bar,-1671.704066,-1671.704066,-1671.704066,-1671.704066,1,-1671.667704,-1671.667704,-1671.667704,-1671.667704,1,3.48465,3.48458,3.48424,3.48465,0.07272400000010748,0.7874111592368703
chr10_g3294.t1.Loss.Vert.Bar,-5286.087537,-5286.087537,-5286.087537,-5286.087537,1,-5286.083994,-5286.084,-5286.084001,-5286.083994,1,1.21095,1.21031,1.20986,1.21095,0.007086000001436332,0.9329146058137208
chr10_g3295.t1.Loss.Vert.Bar,-1237.414297,-1237.414297,-1237.414418,-1237.414297,1,-1237.409558,-1237.409558,-1237.409666,-1237.409558,1,1.46747,1.46742,1.46441,1.46747,0.009477999999944586,0.9224444634950688
chr10_g3296.t1.Loss.Vert.Bar,-2655.834112,-2655.834173,-2655.834107,-2655.834107,3,-2655.834726,-2655.833923,-2655.834309,-2655.833923,2,1.0,1.0,1.0,1.0,0.000367999999980384,0.9846948590068274
chr10_g3298.t1.Loss.Vert.Bar,-2130.48593,-2130.485929,-2130.48593,-2130.485929,2,-2130.480838,-2130.480611,-2130.480611,-2130.480611,2,1.46316,1.46322,1.46322,1.46322,0.010635999999976775,0.91785901391531
chr10_g33356.t1.Loss.Vert.Bar,-1917.285325,-1917.285585,-1917.285325,-1917.285325,1,-1917.285339,-1917.285325,-1917.285325,-1917.285325,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g33357.t1.Loss.Vert.Bar,-2600.845685,-2600.84578,-2600.845685,-2600.845685,1,-2600.518316,-2600.518316,-2600.518316,-2600.518316,1,2.82066,2.82062,2.82048,2.82066,0.65473799999927,0.41842379693750564
chr10_g33358.t1.Loss.Vert.Bar,-570.285679,-570.285646,-570.285646,-570.285646,2,-569.896674,-569.900673,-569.896861,-569.896674,1,156.77989,67.89885,147.7273,156.77989,0.7779440000001614,0.3777706761122387
chr10_g33484.t1.Loss.Vert.Bar,-2336.499034,-2336.49869,-2336.50021,-2336.49869,2,-2336.498835,-2336.498687,-2336.498688,-2336.498687,2,1.0,1.0,1.0,1.0,6.000000212225132e-06,0.9980455918722322
chr10_g33485.t1.Loss.Vert.Bar,-1591.898711,-1591.898711,-1591.898711,-1591.898711,1,-1591.891906,-1591.891906,-1591.891906,-1591.891906,1,1.37666,1.37677,1.37667,1.37666,0.013609999999971478,0.9071279797490248
chr10_g33487.t1.Loss.Vert.Bar,-3971.776755,-3971.776755,-3971.776755,-3971.776755,1,-3969.674933,-3969.674933,-3969.674933,-3969.674933,1,25.15369,25.15311,25.15661,25.15369,4.203644000000168,0.04033721212281391
chr10_g33491.t1.Loss.Vert.Bar,-2100.189632,-2100.189502,-2100.189387,-2100.189387,3,-2100.189387,-2099.986996,-2100.189387,-2099.986996,2,1.0,1.0,1.0,1.0,0.4047819999996136,0.5246299090860966
chr10_g33492.t1.Loss.Vert.Bar,-3739.109212,-3739.109212,-3739.109212,-3739.109212,1,-3739.109212,-3739.109212,-3739.109212,-3739.109212,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g33673.t1.Loss.Vert.Bar,-2256.937338,-2256.937338,-2256.937338,-2256.937338,1,-2256.57757,-2256.57757,-2256.57757,-2256.57757,1,4.08107,4.08108,4.08106,4.08107,0.7195360000005167,0.396296151738188
chr10_g33674.t1.Loss.Vert.Bar,-1110.893351,-1111.659791,-1111.659791,-1110.893351,1,-1111.659791,-1111.659791,-1111.659791,-1111.659791,1,1.0,1.0,1.0,1.0,-1.5328800000002047,1.0
chr10_g33675.t1.Loss.Vert.Bar,-2584.822592,-2584.822592,-2584.822592,-2584.822592,1,-2584.822593,-2584.822592,-2584.822592,-2584.822592,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g33679.t1.Loss.Vert.Bar,-2211.896186,-2211.896186,-2211.896186,-2211.896186,1,-2211.896186,-2211.896186,-2211.896186,-2211.896186,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g33681.t1.Loss.Vert.Bar,-1902.581162,-1902.581155,-1902.581155,-1902.581155,2,-1902.581155,-1902.581156,-1902.581155,-1902.581155,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g3392.t1.Loss.Vert.Bar,-608.421518,-608.421518,-608.421518,-608.421518,1,-608.421518,-608.421518,-608.421518,-608.421518,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g3394.t1.Loss.Vert.Bar,-5610.887786,-5610.887481,-5610.888045,-5610.887481,2,-5610.88731,-5610.887411,-5610.887431,-5610.88731,1,1.0,1.0,1.0,1.0,0.0003419999993639067,0.985245368754397
chr10_g3395.t1.Loss.Vert.Bar,-6482.732393,-6482.732367,-6482.732367,-6482.732367,2,-6482.732468,-6482.732368,-6482.732654,-6482.732368,2,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr10_g33995.t1.Loss.Vert.Bar,-3407.271228,-3407.272403,-3407.270946,-3407.270946,3,-3407.270891,-3407.271368,-3407.271392,-3407.270891,1,1.0,1.0,1.0,1.0,0.00010999999994965037,0.9916318695460373
chr10_g33997.t1.Loss.Vert.Bar,-1211.911248,-1211.981544,-1211.911248,-1211.911248,1,-1211.911248,-1211.911248,-1211.911259,-1211.911248,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g34476.t1.Loss.Vert.Bar,-5141.705237,-5141.705961,-5141.705685,-5141.705237,1,-5141.70539,-5141.705403,-5141.705238,-5141.705238,3,1.0,1.0,1.0,1.0,-1.999998858082108e-06,1.0
chr10_g34978.t1.Loss.Vert.Bar,-1803.266808,-1803.266847,-1803.266808,-1803.266808,1,-1803.266808,-1803.266808,-1803.266808,-1803.266808,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g34982.t1.Loss.Vert.Bar,-4080.142259,-4080.142259,-4080.142259,-4080.142259,1,-4079.970061,-4079.970061,-4079.970061,-4079.970061,1,1.83081,1.83083,1.83079,1.83081,0.34439600000041537,0.5573026916651347
chr10_g34983.t1.Loss.Vert.Bar,-644.217708,-644.217708,-644.217708,-644.217708,1,-644.173499,-644.173499,-644.173499,-644.173499,1,4.24978,4.24978,4.24981,4.24978,0.08841800000004696,0.7661980576259844
chr10_g35105.t1.Loss.Vert.Bar,-6539.18622,-6539.186315,-6539.186265,-6539.18622,1,-6539.186261,-6539.186222,-6539.18622,-6539.18622,3,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35107.t1.Loss.Vert.Bar,-7664.679961,-7664.679961,-7664.679961,-7664.679961,1,-7664.679961,-7664.679961,-7664.679961,-7664.679961,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35108.t1.Loss.Vert.Bar,-1955.211341,-1955.211341,-1955.211341,-1955.211341,1,-1955.208283,-1955.208283,-1955.208283,-1955.208283,1,1.67695,1.67733,1.67664,1.67695,0.006116000000019994,0.9376650967883168
chr10_g35341.t1.Loss.Vert.Bar,-3142.49024,-3142.490239,-3142.49024,-3142.490239,2,-3142.49024,-3142.49024,-3142.49024,-3142.49024,1,1.0,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr10_g35344.t1.Loss.Vert.Bar,-6425.409909,-6425.410353,-6425.410138,-6425.409909,1,-6425.409933,-6425.410021,-6425.409921,-6425.409921,3,1.0,1.0,1.0,1.0,-2.4000000848900527e-05,1.0
chr10_g35393.t1.Loss.Vert.Bar,-6683.194091,-6683.194091,-6683.194091,-6683.194091,1,-6683.194091,-6683.194091,-6683.194137,-6683.194091,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35396.t1.Loss.Vert.Bar,-4769.280206,-4769.280205,-4769.280208,-4769.280205,2,-4769.280206,-4769.280786,-4769.280206,-4769.280206,1,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr10_g35611.t1.Loss.Vert.Bar,-5033.754558,-5033.754799,-5033.754556,-5033.754556,3,-5033.754558,-5033.754558,-5033.754558,-5033.754558,1,1.0,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr10_g35614.t1.Loss.Vert.Bar,-2055.595911,-2055.596017,-2055.595911,-2055.595911,1,-2055.596086,-2055.595911,-2055.596056,-2055.595911,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35617.t1.Loss.Vert.Bar,-2989.667508,-2989.667508,-2989.667508,-2989.667508,1,-2989.667508,-2989.667508,-2989.667508,-2989.667508,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35619.t1.Loss.Vert.Bar,-2148.164302,-2148.164302,-2148.164302,-2148.164302,1,-2148.164302,-2148.16446,-2148.164302,-2148.164302,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35623.t1.Loss.Vert.Bar,-1060.290007,-1060.290007,-1060.290007,-1060.290007,1,-1060.290007,-1060.290007,-1060.290007,-1060.290007,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35642.t1.Loss.Vert.Bar,-2417.400395,-2417.400395,-2417.400395,-2417.400395,1,-2417.400395,-2417.400394,-2417.400394,-2417.400394,2,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr10_g35644.t1.Loss.Vert.Bar,-468.192478,-468.192482,-468.192479,-468.192478,1,-468.192486,-468.192567,-468.192489,-468.192486,1,1.0,1.0,1.0,1.0,-1.5999999959603883e-05,1.0
chr10_g35646.t1.Loss.Vert.Bar,-1726.433452,-1726.433448,-1726.433448,-1726.433448,2,-1726.433448,-1726.433455,-1726.433472,-1726.433448,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g35789.t1.Loss.Vert.Bar,-1444.372673,-1444.372673,-1444.372673,-1444.372673,1,-1442.963609,-1442.975378,-1442.964335,-1442.963609,1,225.28297,103.18481,210.01995,225.28297,2.8181280000003426,0.0932050488369093
chr10_g35790.t1.Loss.Vert.Bar,-721.619633,-721.619624,-721.619634,-721.619624,2,-723.347761,-721.619617,-721.619635,-721.619617,2,1.0,1.0,1.0,1.0,1.4000000192027073e-05,0.9970145962847485
chr10_g35798.t1.Loss.Vert.Bar,-4937.792643,-4937.792637,-4937.79346,-4937.792637,2,-4937.792642,-4937.792638,-4937.792642,-4937.792638,2,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr10_g3612.t1.Loss.Vert.Bar,-1664.413712,-1664.413712,-1664.413712,-1664.413712,1,-1664.413712,-1664.532066,-1664.413712,-1664.413712,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g3613.t1.Loss.Vert.Bar,-2733.176697,-2733.176696,-2733.176697,-2733.176696,2,-2733.176696,-2733.176696,-2733.176696,-2733.176696,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g3614.t1.Loss.Vert.Bar,-1251.337251,-1251.337251,-1251.337338,-1251.337251,1,-1251.013169,-1251.011896,-1251.012621,-1251.011896,2,108.71051,169.09828,136.22797,169.09828,0.65070999999989,0.4198589503774255
chr10_g3615.t1.Loss.Vert.Bar,-2291.697289,-2291.697289,-2291.697302,-2291.697289,1,-2291.697289,-2291.697289,-2291.697289,-2291.697289,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36204.t1.Loss.Vert.Bar,-1214.123266,-1214.123266,-1214.123266,-1214.123266,1,-1214.123266,-1214.123266,-1214.123266,-1214.123266,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36208.t1.Loss.Vert.Bar,-4073.675957,-4073.679459,-4073.679458,-4073.675957,1,-4073.67526,-4073.675257,-4073.67527,-4073.675257,2,1.0,1.0,1.0,1.0,0.0014000000001033186,0.9701528578872909
chr10_g36343.t1.Loss.Vert.Bar,-2380.481253,-2380.48128,-2380.481253,-2380.481253,1,-2380.481253,-2380.481253,-2380.481253,-2380.481253,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36348.t1.Loss.Vert.Bar,-1121.830599,-1121.830599,-1121.830599,-1121.830599,1,-1121.830599,-1121.830599,-1121.830599,-1121.830599,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36350.t1.Loss.Vert.Bar,-4024.805972,-4024.80597,-4024.805972,-4024.80597,2,-4024.80509,-4024.80509,-4024.80509,-4024.80509,1,2.20288,2.20096,2.19702,2.20288,0.0017600000001039007,0.9665366807062699
chr10_g36531.t2.Loss.Vert.Bar,-3952.360642,-3952.360642,-3952.360642,-3952.360642,1,-3955.067564,-3952.360642,-3952.360642,-3952.360642,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36581.t1.Loss.Vert.Bar,-3704.644468,-3704.644468,-3704.644468,-3704.644468,1,-3704.644468,-3704.644468,-3704.644468,-3704.644468,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36582.t1.Loss.Vert.Bar,-3264.783096,-3264.783096,-3264.783096,-3264.783096,1,-3264.783096,-3264.783096,-3264.783096,-3264.783096,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36685.t1.Loss.Vert.Bar,-875.466265,-875.466334,-875.466404,-875.466265,1,-875.127076,-875.128194,-875.127205,-875.127076,1,999.0,265.85937,999.0,999.0,0.6783780000000661,0.4101458140903088
chr10_g36819.t1.Loss.Vert.Bar,-2853.077481,-2853.077481,-2853.077481,-2853.077481,1,-2853.077481,-2853.077481,-2853.077481,-2853.077481,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36820.t1.Loss.Vert.Bar,-1693.341834,-1693.341834,-1693.341834,-1693.341834,1,-1693.341834,-1693.341834,-1693.341834,-1693.341834,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36821.t1.Loss.Vert.Bar,-3406.60073,-3406.60073,-3406.600731,-3406.60073,1,-3406.600731,-3406.60073,-3406.600731,-3406.60073,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36822.t1.Loss.Vert.Bar,-2868.235808,-2868.235808,-2868.235808,-2868.235808,1,-2868.235808,-2868.235808,-2868.235808,-2868.235808,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36943.t1.Loss.Vert.Bar,-3051.04957,-3051.04957,-3051.305239,-3051.04957,1,-3051.04957,-3052.193426,-3051.19619,-3051.04957,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36944.t1.Loss.Vert.Bar,-4289.606247,-4289.606246,-4289.606247,-4289.606246,2,-4289.524759,-4289.524759,-4289.524759,-4289.524759,1,1.97619,1.97558,1.97572,1.97619,0.16297400000075868,0.6864330572310733
chr10_g36945.t1.Loss.Vert.Bar,-13859.341163,-13859.340996,-13859.341199,-13859.340996,2,-13859.341163,-13859.341166,-13859.341166,-13859.341163,1,1.0,1.0,1.0,1.0,-0.00033399999665562063,1.0
chr10_g36947.t1.Loss.Vert.Bar,-3197.658076,-3197.658076,-3197.658076,-3197.658076,1,-3197.658076,-3197.658076,-3197.658076,-3197.658076,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36950.t1.Loss.Vert.Bar,-8440.916736,-8440.916745,-8440.916735,-8440.916735,3,-8440.916734,-8440.916736,-8440.916735,-8440.916734,1,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr10_g36951.t1.Loss.Vert.Bar,-3330.525594,-3330.525372,-3330.525459,-3330.525372,2,-3330.525373,-3330.525374,-3330.525372,-3330.525372,3,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g36953.t1.Loss.Vert.Bar,-9988.424324,-9988.42433,-9988.424294,-9988.424294,3,-9988.396967,-9988.397003,-9988.396981,-9988.396967,1,2.58766,2.58713,2.56521,2.58766,0.05465399999957299,0.8151542633745161
chr10_g36954.t1.Loss.Vert.Bar,-996.901902,-996.901902,-996.902082,-996.901902,1,-996.901917,-996.901903,-996.901903,-996.901903,2,1.0,1.0,1.0,1.0,-1.9999999949504854e-06,1.0
chr10_g37029.t1.Loss.Vert.Bar,-2608.131623,-2608.131568,-2608.131564,-2608.131564,3,-2608.131564,-2608.131564,-2608.131564,-2608.131564,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g37030.t1.Loss.Vert.Bar,-2793.611506,-2793.611506,-2793.611506,-2793.611506,1,-2793.611506,-2793.611506,-2793.611506,-2793.611506,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g37032.t1.Loss.Vert.Bar,-3785.162797,-3785.647273,-3785.162796,-3785.162796,3,-3785.162909,-3785.162796,-3785.644994,-3785.162796,2,1.0,1.0,1.93191,1.0,0.0,1.0
chr10_g37100.t1.Loss.Vert.Bar,-1208.745339,-1208.745339,-1208.745339,-1208.745339,1,-1208.716318,-1208.716318,-1208.716318,-1208.716318,1,13.94798,13.94862,13.9488,13.94798,0.05804200000011406,0.809617838922427
chr10_g37105.t1.Loss.Vert.Bar,-1137.3768,-1137.3768,-1137.3768,-1137.3768,1,-1137.3768,-1137.3768,-1137.3768,-1137.3768,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g37108.t1.Loss.Vert.Bar,-3734.253844,-3734.253844,-3734.253848,-3734.253844,1,-3734.253846,-3734.254233,-3734.253847,-3734.253846,1,1.0,1.0,1.0,1.0,-4.000000444648322e-06,1.0
chr10_g37311.t1.Loss.Vert.Bar,-370.946853,-370.946853,-370.946853,-370.946853,1,-370.946865,-370.946853,-370.946853,-370.946853,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g37765.t1.Loss.Vert.Bar,-1756.802922,-1756.802922,-1757.391669,-1756.802922,1,-1756.802922,-1756.802922,-1756.802922,-1756.802922,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g37767.t1.Loss.Vert.Bar,-569.639314,-569.639314,-569.639314,-569.639314,1,-570.688111,-569.639314,-569.639314,-569.639314,2,23.55974,14.04172,7.20524,14.04172,0.0,1.0
chr10_g37770.t1.Loss.Vert.Bar,-1681.101504,-1681.101504,-1681.101504,-1681.101504,1,-1680.836897,-1680.836897,-1680.836897,-1680.836897,1,10.47177,10.47169,10.47168,10.47177,0.5292140000001382,0.46693749773681037
chr10_g37790.t1.Loss.Vert.Bar,-949.627354,-949.627354,-949.627354,-949.627354,1,-944.515043,-944.515043,-944.515043,-944.515043,1,130.94921,130.94908,130.94929,130.94921,10.224621999999954,0.0013857813961571839
chr10_g37791.t1.Loss.Vert.Bar,-4307.372955,-4307.372955,-4307.372955,-4307.372955,1,-4307.372955,-4307.372955,-4307.372955,-4307.372955,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g37793.t1.Loss.Vert.Bar,-778.285468,-778.285468,-778.285468,-778.285468,1,-774.05132,-774.05132,-774.05132,-774.05132,1,298.54001,298.5398,298.54091,298.54001,8.46829600000001,0.0036138981357382955
chr10_g37934.t1.Loss.Vert.Bar,-1359.944266,-1359.944266,-1359.944266,-1359.944266,1,-1359.742481,-1359.742481,-1359.742481,-1359.742481,1,3.2715,3.27144,3.27151,3.2715,0.40356999999994514,0.5252512956853632
chr10_g37989.t1.Loss.Vert.Bar,-9697.711726,-9697.711726,-9697.711726,-9697.711726,1,-9697.522012,-9697.522012,-9697.522012,-9697.522012,1,2.51179,2.51183,2.5118,2.51179,0.37942800000018906,0.5379095201175246
chr10_g38034.t1.Loss.Vert.Bar,-3032.407995,-3032.407995,-3031.192267,-3031.192267,3,-3032.408024,-3031.192267,-3031.192267,-3031.192267,2,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g38037.t1.Loss.Vert.Bar,-947.114289,-947.114289,-946.337783,-946.337783,3,-947.114289,-947.114445,-947.114455,-947.114289,1,1.0,1.0,1.0,1.0,-1.5530120000000807,1.0
chr10_g38128.t1.Loss.Vert.Bar,-423.080459,-423.080459,-423.080459,-423.080459,1,-423.080459,-423.080459,-423.080459,-423.080459,1,1.0,1.03894,1.03863,1.0,0.0,1.0
chr10_g38129.t1.Loss.Vert.Bar,-2194.283672,-2194.283673,-2194.283672,-2194.283672,1,-2194.283672,-2194.283672,-2194.283674,-2194.283672,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g38130.t1.Loss.Vert.Bar,-1604.891001,-1604.891001,-1604.891001,-1604.891001,1,-1604.891001,-1604.891001,-1604.891001,-1604.891001,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g38132.t1.Loss.Vert.Bar,-2975.18485,-2975.180176,-2975.182048,-2975.180176,2,-2975.183076,-2975.179927,-2975.18034,-2975.179927,2,1.00697,1.07155,1.07737,1.07155,0.0004979999994247919,0.9821959548331153
chr10_g38133.t1.Loss.Vert.Bar,-2795.744059,-2795.744058,-2795.74452,-2795.744058,2,-2795.744575,-2795.744792,-2795.744058,-2795.744058,3,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g38134.t1.Loss.Vert.Bar,-6359.106125,-6359.106127,-6359.006483,-6359.006483,3,-6359.006483,-6359.106127,-6359.006483,-6359.006483,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g38350.t1.Loss.Vert.Bar,-2981.114083,-2981.114083,-2981.114083,-2981.114083,1,-2981.114083,-2981.114083,-2981.114083,-2981.114083,1,1.0,1.0,1.0,1.0,0.0,1.0
chr10_g38371.t1.Loss.Vert.Bar,-1777.360129,-1777.360341,-1777.36058,-1777.360129,1,-1777.360515,-1777.360481,-1777.360421,-1777.360421,3,1.0,1.0,1.0,1.0,-0.0005840000003445311,1.0
