"Chr_Gene","foregroundomega","Adjusted_P_Value"
"chr08_g33351.t1",5.06818,1
"chr08_g33514.t1",1,1
"chr08_g33516.t1",1,1
"chr08_g33517.t1",1,1
"chr08_g3353.t1",1,1
"chr08_g3354.t1",4.15726,1
"chr08_g3356.t1",1,1
"chr08_g3358.t1",1,1
"chr08_g3359.t1",1,1
"chr08_g3360.t1",3.61021,1
"chr08_g33838.t1",1,1
"chr08_g33839.t1",999,1
"chr08_g33842.t1",1,1
"chr08_g33843.t1",1,1
"chr08_g33846.t1",1,1
"chr08_g33847.t1",1,1
"chr08_g33849.t1",1,1
"chr08_g33853.t1",1,1
"chr08_g33856.t1",1,1
"chr08_g33859.t1",1,1
"chr08_g33860.t1",1,1
"chr08_g33862.t1",1,1
"chr08_g33863.t1",1,1
"chr08_g33864.t1",1,1
"chr08_g33865.t1",1,1
"chr08_g34024.t1",1.98437,1
"chr08_g34180.t1",2.33382,1
"chr08_g34282.t1",1,1
"chr08_g34302.t1",5.87002,1
"chr08_g34376.t1",1,1
"chr08_g34382.t1",1,1
"chr08_g34421.t1",1,1
"chr08_g34440.t1",1,1
"chr08_g34442.t1",12.58819,1
"chr08_g34751.t1",1,1
"chr08_g34755.t1",1,1
"chr08_g34886.t1",1,1
"chr08_g34887.t1",1,1
"chr08_g34897.t1",1,1
"chr08_g34900.t1",1,1
"chr08_g34965.t1",1,1
"chr08_g34967.t1",1,1
"chr08_g34989.t1",1,1
"chr08_g35294.t1",1,1
"chr08_g35299.t1",1.512,1
"chr08_g3531.t1",1,1
"chr08_g3532.t1",30.47872,1
"chr08_g35761.t1",1,1
"chr08_g35762.t1",1.22021,1
"chr08_g35763.t1",16.48393,1
"chr08_g35764.t1",1,1
"chr08_g35768.t1",1,1
"chr08_g35769.t1",1,1
"chr08_g35811.t1",1,1
"chr08_g35881.t1",5.10923,1
"chr08_g35883.t2",1.74267,1
"chr08_g35884.t1",1,1
"chr08_g35889.t1",1,1
"chr08_g35890.t1",1,1
"chr08_g35891.t1",1,1
"chr08_g35939.t1",1,1
"chr08_g35996.t1",1,1
"chr08_g35997.t1",1,1
"chr08_g36000.t1",1.0406,1
"chr08_g36071.t1",1,1
"chr08_g36104.t1",1,1
"chr08_g36362.t1",1,1
"chr08_g36364.t1",1,1
"chr08_g36381.t1",3.73779,1
"chr08_g36564.t1",3.80011,1
"chr08_g36566.t1",1,1
"chr08_g36722.t1",1,1
"chr08_g3673.t1",1,1
"chr08_g3674.t1",9.24007,1
"chr08_g3675.t1",1.72071,1
"chr08_g3679.t1",1,1
"chr08_g3680.t1",1.4795,1
"chr08_g3681.t1",1,1
"chr08_g3684.t1",3.27351,1
"chr08_g3686.t1",2.98672,1
"chr08_g3688.t1",1,1
"chr08_g37282.t1",3.26455,1
"chr08_g37287.t1",2.40738,1
"chr08_g37288.t1",1.27778,1
"chr08_g37434.t1",1,1
"chr08_g37732.t1",1.22987,1
"chr08_g38223.t1",1.39365,1
"chr08_g38228.t1",1,1
"chr08_g38351.t1",1,1
"chr08_g38353.t1",7.69909,1
"chr08_g38386.t1",1,1
"chr08_g38417.t1",1,1
"chr08_g38418.t1",1,1
"chr08_g38419.t1",1,1
"chr08_g38429.t1",1,1
"chr08_g38864.t1",1,1
"chr08_g38866.t1",1,1
"chr08_g38869.t1",169.99708,1
"chr08_g38870.t1",1,1
"chr08_g38957.t1",1.58406,1
"chr08_g38961.t1",1,1
"chr08_g38997.t1",1,1
"chr08_g39410.t1",1,1
"chr08_g39413.t1",2.21895,1
"chr08_g3944.t1",1,1
"chr08_g3947.t1",1,1
"chr08_g3948.t1",1,1
"chr08_g39502.t1",1.37108,1
"chr08_g39520.t1",1,1
"chr08_g39521.t1",1,1
"chr08_g39522.t1",1,1
"chr08_g39523.t1",554.83092,1
"chr08_g39604.t1",1,1
"chr08_g39768.t1",3.51626,1
"chr08_g39770.t1",1.52944,1
"chr08_g39789.t1",5.81293,1
"chr08_g39852.t1",1,1
"chr08_g40083.t1",1.19027,1
"chr08_g40245.t1",1.45934,1
"chr08_g40465.t1",3.96507,1
"chr08_g40559.t1",1.29262,1
"chr08_g40560.t1",1,1
"chr08_g4060.t1",1,1
"chr08_g40753.t1",1,1
"chr08_g40901.t1",1,1
"chr08_g41195.t1",1,1
"chr08_g4120.t1",1,1
"chr08_g4122.t1",1,1
"chr08_g41228.t1",2.28419,1
"chr08_g41256.t1",1,1
"chr08_g41258.t1",1,1
"chr08_g41394.t1",16.20703,1
"chr08_g41396.t1",1,1
"chr08_g41502.t1",1,1
"chr08_g41581.t1",1,1
"chr08_g41693.t1",1,1
"chr08_g4172.t1",14.31454,1
"chr08_g41741.t1",11.77778,1
"chr08_g41743.t1",1,1
"chr08_g4176.t1",14.34413,1
"chr08_g41762.t1",1,1
"chr08_g4177.t1",1,1
"chr08_g41911.t1",1,1
"chr08_g41963.t1",1,1
"chr08_g42156.t1",1.19699,1
"chr08_g42540.t1",1,1
"chr08_g42662.t1",1,1
"chr08_g42841.t1",1,1
"chr08_g43080.t1",1,1
"chr08_g43155.t1",8.25497,1
"chr08_g43980.t1",10.37673,1
"chr08_g43986.t1",1,1
"chr08_g44079.t1",281.83989,1
"chr08_g44338.t1",11.29054,1
"chr08_g44711.t1",1,1
"chr08_g44824.t1",1,1
"chr08_g45249.t1",1,1
"chr08_g45361.t1",1,1
"chr08_g45389.t1",1,1
"chr08_g45415.t1",1,1
"chr08_g45455.t1",1,1
"chr08_g45552.t1",1.90177,1
"chr08_g45933.t1",4.14295,1
"chr08_g45934.t1",1.04126,1
"chr08_g45936.t1",6.56951,1
"chr08_g45938.t1",50.72457,1
"chr08_g45940.t1",1,1
"chr08_g45945.t1",1,1
"chr08_g45946.t1",41.71471,1
"chr08_g45949.t1",1,1
"chr08_g45951.t1",1.19984,1
"chr08_g45954.t1",1,1
"chr08_g45959.t1",999,1
"chr08_g45961.t1",1,1
"chr08_g45963.t1",1,1
"chr08_g46535.t1",1,1
"chr08_g46536.t1",1,1
"chr08_g46540.t1",1,1
"chr08_g46548.t1",1,1
"chr08_g46551.t1",1,1
"chr08_g46559.t1",1,1
"chr08_g46561.t1",1,1
"chr08_g46562.t1",1,1
"chr08_g46563.t1",1,1
"chr08_g46564.t1",1,1
"chr08_g46566.t1",1,1
"chr08_g46574.t1",1,1
"chr08_g46575.t1",1,1
"chr08_g46576.t1",1,1
"chr08_g46577.t1",1,1
"chr08_g46578.t1",1,1
"chr08_g46582.t1",1,1
"chr08_g46583.t1",2.10922,1
"chr08_g46584.t1",1,1
"chr08_g46687.t1",10.26229,1
"chr08_g46688.t1",1,1
"chr08_g46689.t1",1,1
"chr08_g46693.t1",1,1
"chr08_g46694.t1",1.40083,1
"chr08_g46696.t1",1,1
"chr08_g46698.t1",1,1
"chr08_g46709.t1",1,1
"chr08_g46711.t1",1,1
"chr08_g46714.t1",1,1
"chr08_g46715.t1",1.96862,1
"chr08_g46736.t1",1.15945,1
"chr08_g47189.t1",1,1
"chr08_g47639.t1",1,1
"chr08_g47642.t1",1,1
"chr08_g47645.t1",10.95724,1
"chr08_g47647.t1",1.61701,1
"chr08_g47649.t1",2.52535,1
"chr08_g47650.t1",1,1
"chr08_g47656.t1",1,1
"chr08_g47657.t1",9.02634,1
"chr08_g47659.t1",1,1
"chr08_g47661.t1",1,1
"chr08_g47663.t1",4.54206,1
"chr08_g47665.t3",1,1
"chr08_g47667.t1",1,1
"chr08_g47668.t1",1,1
"chr08_g47669.t1",1,1
"chr08_g47675.t1",1,1
"chr08_g47681.t1",1.4724,1
"chr08_g47682.t1",1,1
"chr08_g47686.t1",1,1
"chr08_g4887.t1",1,1
"chr08_g4889.t1",1,1
"chr08_g4890.t1",1.63846,1
"chr08_g48905.t1",1,1
"chr08_g48908.t1",1,1
"chr08_g48909.t1",1,1
"chr08_g48910.t1",1.55723,1
"chr08_g48912.t1",1,1
"chr08_g48913.t1",1,1
"chr08_g48916.t1",1.96764,1
"chr08_g48917.t1",1,1
"chr08_g48919.t1",1.60786,1
"chr08_g48921.t1",1,1
"chr08_g48922.t1",1.51851,1
"chr08_g48923.t1",4.16318,1
"chr08_g48924.t1",2.761,1
"chr08_g48928.t1",1,1
"chr08_g48929.t1",4.12379,1
"chr08_g48930.t1",1,1
"chr08_g48931.t1",1,1
"chr08_g48940.t1",1,1
"chr08_g48941.t1",1,1
"chr08_g48942.t1",1,1
"chr08_g48943.t1",1,1
"chr08_g48993.t1",5.88899,1
"chr08_g48994.t1",1,1
"chr08_g48996.t1",1,1
"chr08_g49001.t1",1.04857,1
"chr08_g49002.t1",2.44507,1
"chr08_g49004.t1",1,1
"chr08_g49005.t1",120.18737,1
"chr08_g49007.t1",1,1
"chr08_g49010.t1",1,1
"chr08_g49011.t1",6.31674,1
"chr08_g49013.t1",1,1
"chr08_g49014.t1",1,1
"chr08_g49734.t1",1,1
"chr08_g49742.t1",1,1
"chr08_g49743.t1",1,1
"chr08_g50084.t1",1,1
"chr08_g50085.t1",1,1
"chr08_g50086.t1",1.0826,1
"chr08_g50087.t1",2.66976,1
"chr08_g50089.t1",1,1
"chr08_g50092.t1",1,1
"chr08_g50093.t1",1,1
"chr08_g50099.t1",1,1
"chr08_g50574.t1",1,1
"chr08_g51131.t1",1,1
"chr08_g51132.t1",3.30386,1
"chr08_g51136.t1",1,1
"chr08_g51137.t1",1,1
"chr08_g51275.t1",2.37061,1
"chr08_g51280.t1",9.37033,1
"chr08_g51281.t1",1,1
"chr08_g51282.t1",1,1
"chr08_g51286.t1",1,1
"chr08_g51288.t1",1,1
"chr08_g51290.t1",1,1
"chr08_g51291.t1",2.21719,1
"chr08_g51293.t1",1,1
"chr08_g51294.t1",1.11611,1
"chr08_g51295.t1",1.92701,1
"chr08_g51298.t1",2.80932,1
"chr08_g51299.t1",1,1
"chr08_g51630.t1",1,1
"chr08_g51631.t1",1,1
"chr08_g51726.t1",13.02204,1
"chr08_g51729.t1",1,1
"chr08_g51730.t1",9.08754,1
"chr08_g51731.t1",6.75658,1
"chr08_g51732.t1",1,1
"chr08_g51733.t1",1.30651,1
"chr08_g51734.t1",1,1
"chr08_g51735.t1",1.4471,1
"chr08_g51739.t1",1,1
"chr08_g51741.t1",4.22179,1
"chr08_g51745.t1",1,1
"chr08_g51746.t1",1,1
"chr08_g51749.t1",3.22057,1
"chr08_g51751.t1",1,1
"chr08_g51752.t1",1,1
"chr08_g51754.t1",2.22288,1
"chr08_g51755.t1",1,1
"chr08_g52288.t1",1,1
"chr08_g52290.t1",1,1
"chr08_g52293.t1",5.81954,1
"chr08_g52792.t1",2.11968,1
"chr08_g52917.t1",1,1
"chr08_g52919.t1",1,1
"chr08_g52932.t1",1,1
"chr08_g52936.t1",1,1
"chr08_g52945.t1",1,1
"chr08_g53416.t1",1,1
"chr08_g53418.t1",1.66292,1
"chr08_g53419.t1",1,1
"chr08_g53420.t1",1,1
"chr08_g53422.t1",1.56689,1
"chr08_g53424.t1",1,1
"chr08_g53426.t1",1,1
"chr08_g53427.t1",1,1
"chr08_g53428.t1",1,1
"chr08_g53429.t1",1,1
"chr08_g53430.t1",1,1
"chr08_g53432.t1",1,1
"chr08_g53433.t1",1,1
"chr08_g53578.t1",1,1
"chr08_g53579.t1",1,1
"chr08_g53580.t1",1,1
"chr08_g53581.t1",1,1
"chr08_g53595.t1",1,1
"chr08_g53876.t1",1,1
"chr08_g53884.t1",1,1
"chr08_g53885.t1",1,1
"chr08_g53888.t1",1,1
"chr08_g54319.t1",1,1
"chr08_g54321.t1",1,1
"chr08_g54323.t1",1,1
"chr08_g54325.t1",1,1
"chr08_g54327.t1",1.13111,1
"chr08_g54337.t1",1,1
"chr08_g54569.t1",1,1
"chr08_g54572.t1",1,1
"chr08_g54580.t1",1,1
"chr08_g54583.t1",999,1
"chr08_g5469.t1",1,1
"chr08_g5478.t1",11.56811,1
"chr08_g54844.t1",1,1
"chr08_g54845.t1",1,1
"chr08_g54847.t1",1,1
"chr08_g54850.t2",1.02213,1
"chr08_g54852.t1",2.23616,1
"chr08_g54855.t1",1,1
"chr08_g54859.t1",1,1
"chr08_g54860.t1",1,1
"chr08_g54865.t1",4.80071,1
"chr08_g54867.t1",1,1
"chr08_g54870.t1",1.22802,1
"chr08_g54967.t1",1,1
"chr08_g55541.t1",1,1
"chr08_g55542.t1",1.33594,1
"chr08_g55618.t1",4.69686,1
"chr08_g55619.t1",4.56751,1
"chr08_g55669.t1",1,1
"chr08_g55672.t1",1.07229,1
"chr08_g55683.t1",5.7164,1
"chr08_g55688.t1",1.11241,1
"chr08_g55692.t1",1,1
"chr08_g5661.t1",1,1
"chr08_g57226.t1",1,1
"chr08_g57227.t1",1,1
"chr08_g57228.t1",4.24388,1
"chr08_g57229.t1",1,1
"chr08_g57230.t1",1.41781,1
"chr08_g57231.t1",1,1
"chr08_g57235.t1",1,1
"chr08_g57236.t1",1,1
"chr08_g57238.t1",1,1
"chr08_g57239.t1",4.10249,1
"chr08_g57387.t1",1,1
"chr08_g57388.t1",3.39089,1
"chr08_g57389.t1",1,1
"chr08_g57391.t1",1.96326,1
"chr08_g57393.t1",2.40353,1
"chr08_g57402.t1",1,1
"chr08_g57403.t1",1.44552,1
"chr08_g57404.t1",7.13365,1
"chr08_g57819.t1",1.33062,1
"chr08_g57821.t1",2.85455,1
"chr08_g57822.t1",1,1
"chr08_g57826.t1",2.273,1
"chr08_g57908.t1",1,1
"chr08_g57918.t2",2.00924,1
"chr08_g57919.t1",1,1
"chr08_g57921.t1",1,1
"chr08_g58794.t1",3.53466,1
"chr08_g58798.t1",1,1
"chr08_g58801.t1",1,1
"chr08_g58802.t1",1,1
"chr08_g58803.t1",159.58823,1
"chr08_g58807.t1",1,1
"chr08_g58808.t1",2.62848,1
"chr08_g58809.t1",1,1
"chr08_g58810.t1",1,1
"chr08_g58811.t1",1.73266,1
"chr08_g5904.t1",3.04224,1
"chr08_g5934.t1",1,1
"chr08_g5935.t1",3.07105,1
"chr08_g5936.t1",4.51335,1
"chr08_g5937.t1",1,1
"chr08_g60028.t1",1,1
"chr08_g60110.t1",1,1
"chr08_g60111.t1",1,1
"chr08_g60112.t1",1,1
"chr08_g60113.t1",1,1
"chr08_g60117.t1",4.6291,1
"chr08_g60119.t1",1,1
"chr08_g60120.t1",8.06001,1
"chr08_g60372.t1",2.93783,1
"chr08_g60374.t1",1,1
"chr08_g60376.t1",3.35304,1
"chr08_g60377.t2",8.07368,1
"chr08_g60382.t1",2.50418,1
"chr08_g60383.t1",1,1
"chr08_g60791.t1",1.05927,1
"chr08_g60797.t1",1,1
"chr08_g60798.t1",1,1
"chr08_g60829.t1",1,1
"chr08_g60833.t1",1,1
"chr08_g60835.t1",1,1
"chr08_g60836.t1",1,1
"chr08_g60840.t1",1,1
"chr08_g60851.t1",1,1
"chr08_g60853.t1",1,1
"chr08_g6171.t1",1.55744,1
"chr08_g6174.t1",1,1
"chr08_g6175.t1",1,1
"chr08_g6177.t1",1,1
"chr08_g6179.t1",1,1
"chr08_g6180.t1",1.72392,1
"chr08_g6233.t1",1,1
"chr08_g6235.t1",1,1
"chr08_g6237.t1",1,1
"chr08_g6240.t1",2.52171,1
"chr08_g6241.t1",1,1
"chr08_g6373.t1",1,1
"chr08_g6587.t1",1,1
"chr08_g6589.t1",1,1
"chr08_g6608.t1",1,1
"chr08_g6615.t1",1,1
"chr08_g6617.t1",1,1
"chr08_g6622.t1",1,1
"chr08_g6623.t1",1,1
"chr08_g6799.t1",1.55829,1
"chr08_g6801.t1",5.97305,1
"chr08_g6802.t1",1,1
"chr08_g6804.t1",1,1
"chr08_g6806.t1",1,1
"chr08_g7188.t1",1,1
"chr08_g7189.t1",2.02035,1
"chr08_g7190.t1",1,1
"chr08_g7191.t1",1,1
"chr08_g7192.t1",6.65616,1
"chr08_g7194.t1",8.54442,1
"chr08_g7237.t1",1.35975,1
"chr08_g7240.t1",5.41209,1
"chr08_g7242.t1",4.13126,1
"chr08_g7311.t1",1,1
"chr08_g7430.t1",1,1
"chr08_g7479.t1",1,1
"chr08_g7480.t1",2.75586,1
"chr08_g7637.t1",1,1
"chr08_g7661.t1",1,1
"chr08_g7664.t1",1,1
"chr08_g8003.t1",1,1
"chr08_g8004.t1",1,1
"chr08_g8097.t1",1,1
"chr08_g8650.t1",1,1
"chr08_g8659.t1",1,1
"chr08_g8661.t1",1,1
"chr08_g8815.t1",1,1
"chr08_g9004.t1",1,1
"chr08_g9117.t1",1,1
"chr08_g9162.t1",1,1
"chr08_g9163.t1",4.14217,1
"chr08_g9343.t1",1,1
"chr08_g9347.t1",1,1
"chr08_g944.t1",1,1
"chr08_g9593.t1",1,1
"chr08_g9612.t1",8.45714,1
"chr09_g10082.t1",1,1
"chr09_g10123.t1",3.44944,1
"chr09_g10286.t1",1.49905,1
"chr09_g10935.t1",3.17853,1
"chr09_g10966.t1",1,1
"chr09_g11099.t1",1,1
"chr09_g11316.t1",1,1
"chr09_g11531.t1",1,1
"chr09_g11701.t1",1.05086,1
"chr09_g1195.t1",1,1
"chr09_g1197.t1",1,1
"chr09_g1260.t1",1,1
"chr09_g13424.t1",1,1
"chr09_g13427.t2",1,1
"chr09_g13428.t1",1,1
"chr09_g13429.t1",1,1
"chr09_g13605.t1",12.62564,1
"chr09_g15846.t1",1,1
"chr09_g15847.t1",1,1
"chr09_g15848.t1",1,1
"chr09_g15850.t1",1,1
"chr09_g15851.t1",1.42483,1
"chr09_g15852.t1",2.2895,1
"chr09_g15855.t1",9.00413,1
"chr09_g15857.t1",1,1
"chr09_g1619.t1",999,1
"chr09_g1627.t1",1,1
"chr09_g1630.t1",1.62398,1
"chr09_g1636.t1",1,1
"chr09_g1638.t1",1,1
"chr09_g1640.t1",1,1
"chr09_g16520.t1",1,1
"chr09_g16521.t1",5.79869,1
"chr09_g16522.t1",1,1
"chr09_g16524.t1",1,1
"chr09_g16525.t1",1,1
"chr09_g16529.t1",2.39544,1
"chr09_g16538.t1",1,1
"chr09_g16541.t1",1.63988,1
"chr09_g16542.t1",1,1
"chr09_g16545.t1",1,1
"chr09_g16547.t1",1,1
"chr09_g16548.t1",1,1
"chr09_g1677.t1",3.90269,1
"chr09_g1686.t1",1,1
"chr09_g1689.t1",1.41575,1
"chr09_g1691.t1",1,1
"chr09_g16919.t1",1,1
"chr09_g16920.t1",1,1
"chr09_g16924.t1",1,1
"chr09_g16926.t1",2.01323,1
"chr09_g16933.t1",1.29721,1
"chr09_g16935.t1",2.09714,1
"chr09_g16938.t1",1,1
"chr09_g16940.t1",1,1
"chr09_g16942.t1",1,1
"chr09_g16943.t1",1,1
"chr09_g16945.t1",1,1
"chr09_g16946.t1",1,1
"chr09_g16948.t1",1.24358,1
"chr09_g16949.t1",1,1
"chr09_g17373.t1",1,1
"chr09_g17374.t1",11.09124,1
"chr09_g17375.t1",1,1
"chr09_g17394.t1",1,1
"chr09_g18126.t1",1.90602,1
"chr09_g18137.t1",1,1
"chr09_g18138.t1",80.34846,1
"chr09_g18418.t1",1,1
"chr09_g18419.t1",4.83229,1
"chr09_g18421.t1",3.30107,1
"chr09_g18423.t1",1,1
"chr09_g18424.t1",1,1
"chr09_g18425.t1",1,1
"chr09_g18426.t1",1,1
"chr09_g18427.t1",1,1
"chr09_g18428.t1",3.96166,1
"chr09_g18434.t1",1,1
"chr09_g18435.t1",1,1
"chr09_g18438.t1",1.40376,1
"chr09_g1947.t1",12.76361,1
"chr09_g1950.t1",1,1
"chr09_g1952.t1",1,1
"chr09_g20204.t1",1,1
"chr09_g20212.t1",1,1
"chr09_g20213.t1",1,1
"chr09_g20215.t1",1,1
"chr09_g20217.t1",1,1
"chr09_g20218.t1",1,1
"chr09_g20244.t1",1,1
"chr09_g20245.t1",2.19661,1
"chr09_g20246.t1",1,1
"chr09_g20252.t1",1,1
"chr09_g20254.t2",1,1
"chr09_g20255.t1",2.3511,1
"chr09_g20256.t1",1.64179,1
"chr09_g20257.t1",1,1
"chr09_g20258.t1",1,1
"chr09_g20259.t1",1,1
"chr09_g20260.t1",1.0416,1
"chr09_g20262.t1",1,1
"chr09_g20265.t1",1,1
"chr09_g20267.t1",1,1
"chr09_g20268.t1",1,1
"chr09_g20269.t1",1,1
"chr09_g20274.t1",1,1
"chr09_g20300.t1",1,1
"chr09_g20301.t1",1,1
"chr09_g20303.t1",1,1
"chr09_g20307.t1",1.9929,1
"chr09_g20308.t1",3.33748,1
"chr09_g21258.t1",1,1
"chr09_g21260.t1",1,1
"chr09_g21263.t1",1,1
"chr09_g21273.t1",1,1
"chr09_g21603.t1",1,1
"chr09_g21604.t1",1,1
"chr09_g21606.t1",1,1
"chr09_g21607.t1",1,1
"chr09_g21616.t1",1.35647,1
"chr09_g21617.t1",1.7503,1
"chr09_g21621.t1",1,1
"chr09_g22283.t1",1,1
"chr09_g22285.t1",1,1
"chr09_g22286.t1",14.31347,1
"chr09_g22287.t1",1,1
"chr09_g22289.t1",1,1
"chr09_g22291.t1",1,1
"chr09_g22292.t1",5.25696,1
"chr09_g22293.t1",1.86935,1
"chr09_g22295.t1",5.44443,1
"chr09_g22297.t1",28.42847,1
"chr09_g22298.t1",1,1
"chr09_g22300.t1",1,1
"chr09_g22301.t1",1,1
"chr09_g22302.t1",1,1
"chr09_g22303.t1",1,1
"chr09_g22305.t1",1,1
"chr09_g22306.t1",24.95049,1
"chr09_g22307.t1",1,1
"chr09_g22308.t1",1,1
"chr09_g22309.t1",1,1
"chr09_g22661.t1",2.01815,1
"chr09_g22667.t1",1.09302,1
"chr09_g22668.t1",1,1
"chr09_g22671.t1",1,1
"chr09_g22674.t1",1,1
"chr09_g22681.t1",1,1
"chr09_g22685.t1",1,1
"chr09_g22717.t1",1,1
"chr09_g22720.t1",1,1
"chr09_g22724.t1",14.33824,1
"chr09_g22725.t1",1,1
"chr09_g22726.t1",1,1
"chr09_g22727.t1",1,1
"chr09_g22881.t1",1,1
"chr09_g22883.t1",2.56696,1
"chr09_g22885.t1",1,1
"chr09_g22888.t1",1,1
"chr09_g22892.t1",1,1
"chr09_g22912.t1",1,1
"chr09_g22913.t1",1,1
"chr09_g22914.t1",1,1
"chr09_g22915.t1",1,1
"chr09_g22918.t1",1,1
"chr09_g22919.t1",1,1
"chr09_g22920.t1",1,1
"chr09_g22927.t1",1,1
"chr09_g23483.t1",1,1
"chr09_g23486.t1",1,1
"chr09_g23491.t1",1,1
"chr09_g23492.t1",1,1
"chr09_g23633.t1",1.33835,1
"chr09_g23634.t1",1,1
"chr09_g23636.t1",1,1
"chr09_g23637.t1",1.51694,1
"chr09_g24156.t1",1.59826,1
"chr09_g24314.t1",18.05984,1
"chr09_g24317.t1",1.18247,1
"chr09_g24319.t1",1,1
"chr09_g24320.t1",1,1
"chr09_g24321.t1",1,1
"chr09_g24322.t1",1,1
"chr09_g24325.t1",1.65605,1
"chr09_g24326.t1",1,1
"chr09_g25391.t1",1,1
"chr09_g25800.t1",1,1
"chr09_g25803.t1",1,1
"chr09_g26373.t1",1,1
"chr09_g26374.t1",5.67377,1
"chr09_g26375.t1",1,1
"chr09_g26377.t1",1,1
"chr09_g26391.t1",1,1
"chr09_g26403.t1",1,1
"chr09_g26404.t1",1,1
"chr09_g26406.t1",2.08033,1
"chr09_g26409.t1",1,1
"chr09_g26899.t1",1,1
"chr09_g26905.t1",1,1
"chr09_g26907.t1",1,1
"chr09_g26908.t1",1,1
"chr09_g26909.t1",1,1
"chr09_g26910.t1",1,1
"chr09_g26912.t1",697.40381,1
"chr09_g26917.t1",1,1
"chr09_g26919.t1",999,1
"chr09_g26922.t1",1,1
"chr09_g27165.t1",1,1
"chr09_g27171.t1",1,1
"chr09_g27178.t1",1,1
"chr09_g27180.t1",7.58498,1
"chr09_g27181.t1",1,1
"chr09_g27182.t1",1,1
"chr09_g27184.t1",1,1
"chr09_g27185.t1",1,1
"chr09_g27250.t1",1,1
"chr09_g27251.t1",1,1
"chr09_g27253.t1",1,1
"chr09_g27254.t1",8.98657,1
"chr09_g27255.t1",1,1
"chr09_g27256.t1",2.41829,1
"chr09_g27259.t1",1,1
"chr09_g27260.t1",1.72146,1
"chr09_g27262.t1",1,1
"chr09_g27263.t1",1,1
"chr09_g27264.t1",1,1
"chr09_g27269.t1",1,1
"chr09_g27273.t1",1.60024,1
"chr09_g27279.t1",1,1
"chr09_g27280.t1",1,1
"chr09_g27653.t1",15.26261,1
"chr09_g28246.t1",7.81472,1
"chr09_g28427.t1",1,1
"chr09_g28430.t1",1,1
"chr09_g28697.t1",1,1
"chr09_g29834.t1",1,1
"chr09_g29838.t1",1,1
"chr09_g29900.t1",1,1
"chr09_g29993.t1",4.77076,1
"chr09_g30307.t1",2.69914,1
"chr09_g30309.t1",1.00601,1
"chr09_g30312.t1",1,1
"chr09_g30315.t1",1,1
"chr09_g30318.t1",1,1
"chr09_g30320.t1",1,1
"chr09_g30507.t1",1,1
"chr09_g30508.t1",1,1
"chr09_g30510.t1",1.43661,1
"chr09_g30517.t1",1,1
"chr09_g30518.t1",3.26792,1
"chr09_g30857.t1",1,1
"chr09_g30859.t1",1,1
"chr09_g30860.t1",1,1
"chr09_g30861.t1",9.28557,1
"chr09_g30862.t1",15.5735,1
"chr09_g30864.t1",1,1
"chr09_g31128.t1",1.68228,1
"chr09_g31277.t1",1,1
"chr09_g31281.t1",1,1
"chr09_g31763.t1",5.31222,1
"chr09_g31766.t1",1,1
"chr09_g31767.t1",1,1
"chr09_g31771.t1",1,1
"chr09_g31772.t1",1,1
"chr09_g31895.t1",1,1
"chr09_g32274.t1",2.44986,1
"chr09_g32571.t1",5.78854,1
"chr09_g32915.t1",1,1
"chr09_g32918.t1",1,1
"chr09_g32924.t1",1.05405,1
"chr09_g32925.t1",4.54746,1
"chr09_g32926.t1",1,1
"chr09_g32927.t1",1,1
"chr09_g32928.t1",11.95971,1
"chr09_g33239.t1",1.52111,1
"chr09_g33241.t1",1,1
"chr09_g33244.t1",1.44732,1
"chr09_g33246.t2",23.08915,1
"chr09_g33247.t1",1.47056,1
"chr09_g33248.t1",2.89688,1
"chr09_g33654.t1",999,1
"chr09_g33655.t1",1,1
"chr09_g33656.t1",1,1
"chr09_g33657.t1",1,1
"chr09_g33723.t1",1,1
"chr09_g33726.t1",1,1
"chr09_g33736.t1",1,1
"chr09_g33737.t1",1,1
"chr09_g33738.t1",1,1
"chr09_g33779.t1",1,1
"chr09_g33781.t1",1,1
"chr09_g33957.t1",2.80762,1
"chr09_g33958.t1",1,1
"chr09_g33959.t1",1,1
"chr09_g33966.t1",1,1
"chr09_g3418.t1",1.47442,1
"chr09_g34217.t1",1.78744,1
"chr09_g34217.t2",1,1
"chr09_g34218.t1",1,1
"chr09_g34220.t1",1,1
"chr09_g34222.t1",5.69893,1
"chr09_g34223.t1",1.29478,1
"chr09_g34224.t1",1,1
"chr09_g3434.t1",1,1
"chr09_g3442.t1",1,1
"chr09_g34635.t1",1,1
"chr09_g3491.t1",1,1
"chr09_g34913.t1",7.56285,1
"chr09_g34915.t1",1,1
"chr09_g3499.t1",1,1
"chr09_g35082.t1",1,1
"chr09_g35084.t1",1,1
"chr09_g35086.t1",1,1
"chr09_g35089.t1",1,1
"chr09_g35090.t1",1,1
"chr09_g35092.t1",1,1
"chr09_g35093.t1",1,1
"chr09_g35235.t1",1.75681,1
"chr09_g35243.t1",1,1
"chr09_g35247.t1",1.24456,1
"chr09_g35385.t1",1,1
"chr09_g35389.t1",7.97009,1
"chr09_g35392.t1",1,1
"chr09_g35397.t1",1,1
"chr09_g35403.t1",4.24597,1
"chr09_g35600.t1",1.25801,1
"chr09_g35609.t1",1,1
"chr09_g35610.t1",1,1
"chr09_g35707.t1",4.39794,1
"chr09_g35836.t1",1,1
"chr09_g35838.t1",999,1
