gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr12_g2610.t1.Gain.Vert.Bar,-4394.004749,-4394.00479,-4394.004749,0.46982,0.46982,0.46982,1.0,1.01219,1.0,-8.200000047509093e-05,1.0
chr12_g2613.t1.Gain.Vert.Bar,-5910.890061,-5908.837232,-5911.942915,0.33342,0.33436,0.33346,1.0,10.37839,1.0,4.105658000000403,0.04273995728862613
chr12_g2614.t1.Gain.Vert.Bar,-2949.335171,-2949.335171,-2949.878113,0.20176,0.20176,0.20145,1.0,1.0,1.0,0.0,1.0
chr12_g2791.t1.Gain.Vert.Bar,-3107.899649,-3107.899649,-3108.154226,0.27817,0.27816,0.27816,1.0,1.0,1.0,0.0,1.0
chr12_g3001.t1.Gain.Vert.Bar,-1558.223857,-1558.223962,-1558.224429,0.16231,0.16231,0.16232,1.0,1.0,1.0,-0.000210000000151922,1.0
chr12_g3003.t1.Gain.Vert.Bar,-3496.36208,-3496.362517,-3496.362966,0.06382,0.06382,0.06382,1.0,1.0,1.0,-0.0008740000002944726,1.0
chr12_g3074.t1.Gain.Vert.Bar,-1944.128962,-1944.128884,-1944.129316,0.05489,0.0549,0.0549,1.0,1.0,1.0,0.0001560000000608852,0.990034684126608
chr12_g3075.t1.Gain.Vert.Bar,-2450.540798,-2450.521785,-2451.337632,0.13214,0.13212,0.13173,1.0,1.31181,1.0,0.038026000000172644,0.8453909403062553
chr12_g3077.t1.Gain.Vert.Bar,-1902.171972,-1902.171972,-1902.171972,0.14224,0.14224,0.14224,1.0,1.0,1.0,0.0,1.0
chr12_g3156.t1.Gain.Vert.Bar,-583.92201,-583.921923,-583.921973,0.24114,0.24114,0.24114,1.0,1.0,1.0,0.00017400000001543958,0.9894754850042445
chr12_g3157.t1.Gain.Vert.Bar,-4629.671404,-4629.671408,-4630.324885,0.14404,0.14406,0.14401,1.0,1.0,1.0,-8.000000889296643e-06,1.0
chr12_g3160.t1.Gain.Vert.Bar,-3217.111513,-3217.111627,-3217.675318,0.1863,0.1863,0.18623,1.0,1.0,1.0,-0.0002280000007885974,1.0
chr12_g3162.t1.Gain.Vert.Bar,-1945.822347,-1945.822281,-1945.822296,0.17905,0.17903,0.17905,1.0,1.0,1.0,0.0001320000001214794,0.990833205977219
chr12_g3737.t1.Gain.Vert.Bar,-766.209059,-766.209059,-766.304583,0.23046,0.23046,0.23046,1.0,1.0,1.0,0.0,1.0
chr12_g3913.t1.Gain.Vert.Bar,-3160.606655,-3140.925601,-3160.606655,0.50671,0.54293,0.50671,1.0,29.34045,1.0,39.36210800000026,3.520629943378483e-10
chr12_g3914.t1.Gain.Vert.Bar,-1402.761687,-1402.761687,-1404.350709,0.27996,0.27996,0.28093,1.0,1.0,1.0,0.0,1.0
chr12_g3916.t1.Gain.Vert.Bar,-3141.840595,-3141.840871,-3141.840595,2.8651,2.8651,2.86511,1.0,1.0,1.0,-0.0005519999995158287,1.0
chr12_g3979.t1.Gain.Vert.Bar,-1720.253373,-1720.253373,-1720.394418,0.24294,0.24293,0.24298,1.0,1.0,1.0,0.0,1.0
chr12_g3980.t1.Gain.Vert.Bar,-1571.01106,-1569.029063,-1571.292389,0.3662,0.36611,0.36561,1.0,100.5511,1.0,3.9639940000001843,0.04648328929056476
chr12_g3982.t1.Gain.Vert.Bar,-5131.097393,-5131.086031,-5131.086027,0.14296,0.14298,0.14296,1.0,1.0,1.0,0.02272400000038033,0.8801770179274558
chr12_g3985.t1.Gain.Vert.Bar,-5234.789692,-5234.787757,-5237.971581,4.3474,4.34746,4.34869,1.0,1.02756,1.0,0.0038700000004610047,0.9503961373445706
chr12_g3988.t1.Gain.Vert.Bar,-2471.423864,-2471.423864,-2471.215115,0.16008,0.16008,0.15991,1.0,1.0,1.0,0.0,1.0
chr12_g4607.t1.Gain.Vert.Bar,-599.265429,-599.111395,-601.751679,0.49752,0.51084,0.50109,1.0,7.0792,1.0,0.3080680000000484,0.5788681645289699
chr12_g4609.t1.Gain.Vert.Bar,-4863.475078,-4863.11738,-4864.023672,0.25023,0.25083,0.25046,1.0,4.20584,1.0,0.7153960000014195,0.3976582697238873
chr12_g5018.t1.Gain.Vert.Bar,-2322.978662,-2322.951096,-2339.794199,0.43386,0.43615,0.43483,1.0,1.14967,1.0,0.05513200000041252,0.8143623809860991
chr12_g5019.t1.Gain.Vert.Bar,-1964.793503,-1963.948843,-1964.853883,0.25167,0.25542,0.25174,1.0,19.65528,1.0,1.6893200000004072,0.1936906323881488
chr12_g5022.t1.Gain.Vert.Bar,-2501.955431,-2501.884447,-2501.955418,3.02893,3.03532,3.02894,1.0,5.76497,1.0,0.14196799999990617,0.7063323397302745
chr12_g5265.t1.Gain.Vert.Bar,-1603.192496,-1603.178379,-1603.339514,0.18068,0.18073,0.18082,1.0,2.67108,1.0,0.028233999999883963,0.8665598674049325
chr12_g5266.t1.Gain.Vert.Bar,-4290.127773,-4290.127773,-4290.505364,0.24492,0.24492,0.24515,1.0,1.0,1.0,0.0,1.0
chr12_g5267.t1.Gain.Vert.Bar,-1511.770647,-1511.770647,-1514.765062,0.29488,0.29488,0.29588,1.0,1.0,1.0,0.0,1.0
chr12_g5269.t1.Gain.Vert.Bar,-9161.634487,-9159.585629,-9168.668262,0.21959,0.22107,0.22018,1.0,10.01538,1.0,4.097716000000219,0.04294118563137349
chr12_g5503.t1.Gain.Vert.Bar,-2277.379699,-2277.379699,-2280.845573,0.25902,0.25902,0.25949,1.0,1.0,1.0,0.0,1.0
chr12_g5521.t1.Gain.Vert.Bar,-3051.466923,-3053.404188,-3051.46562,0.46029,0.45601,0.4603,1.0,1.0,1.0,-3.8745300000000498,1.0
chr12_g5864.t1.Gain.Vert.Bar,-1919.319197,-1917.628457,-1921.427922,1.43117,1.43836,1.43339,1.0,3.95849,1.0,3.3814800000000105,0.0659328242659355
chr12_g6093.t1.Gain.Vert.Bar,-2746.935076,-2745.071395,-2746.935479,0.14002,0.14003,0.14002,1.0,1.0,1.0,3.7273620000005394,0.053527869954501754
chr12_g6146.t1.Gain.Vert.Bar,-3317.456672,-3317.443495,-3318.590149,0.04719,0.04722,0.04724,1.0,1.35369,1.0,0.026353999999628286,0.871038785399834
chr12_g6980.t1.Gain.Vert.Bar,-12392.516773,-12383.17688,-12399.864892,2.02408,2.035,2.02431,1.0,5.98811,1.0,18.679785999996966,1.546129176872957e-05
chr12_g7058.t1.Gain.Vert.Bar,-998.379829,-998.36876,-998.433696,0.21308,0.21313,0.2131,1.0,1.69769,1.0,0.022138000000040847,0.8817205723197181
chr12_g7114.t1.Gain.Vert.Bar,-664.336044,-664.336044,-664.336044,0.07966,0.07966,0.07966,1.0,1.0,1.0,0.0,1.0
chr12_g7254.t1.Gain.Vert.Bar,-1003.328763,-1003.328727,-1003.328727,0.43916,0.43916,0.43916,1.0,1.0,1.0,7.200000004559115e-05,0.9932298062377061
chr12_g7259.t1.Gain.Vert.Bar,-5504.524731,-5504.176285,-5506.837878,0.27621,0.27659,0.27612,1.0,2.51209,1.0,0.6968920000017533,0.4038300020736385
chr12_g7260.t1.Gain.Vert.Bar,-1228.960177,-1228.393339,-1228.960177,2.24821,2.27026,2.24821,1.0,17.1207,1.0,1.133675999999923,0.28699259759055423
chr12_g7281.t1.Gain.Vert.Bar,-2933.172686,-2933.171279,-2933.180656,0.52927,0.52928,0.52921,1.0,1.35854,1.0,0.0028139999994891696,0.9576943412340249
chr12_g7446.t1.Gain.Vert.Bar,-3130.433745,-3129.906988,-3129.906988,0.41083,0.41083,0.41081,1.0,1.0,1.0,1.053513999999268,0.30469916697100263
chr12_g7542.t1.Gain.Vert.Bar,-3404.309837,-3402.772975,-3404.393141,0.25624,0.2563,0.25615,1.0,2.43028,1.0,3.0737239999998565,0.07956700967306393
chr12_g7716.t1.Gain.Vert.Bar,-1254.488552,-1254.488552,-1254.488594,0.0905,0.09049,0.09049,1.0,1.0,1.0,0.0,1.0
chr12_g7838.t1.Gain.Vert.Bar,-1419.441953,-1419.046782,-1419.952424,0.35768,0.35783,0.35678,1.0,3.03678,1.0,0.790342000000237,0.37399673225002106
chr12_g7839.t1.Gain.Vert.Bar,-3654.557147,-3654.557147,-3654.557147,0.39421,0.39421,0.39421,1.0,1.0,1.0,0.0,1.0
chr12_g7912.t1.Gain.Vert.Bar,-1396.112523,-1395.213185,-1396.112523,0.23204,0.23251,0.23205,1.0,20.79131,1.0,1.7986759999998867,0.17987264247244972
chr12_g7938.t1.Gain.Vert.Bar,-2756.07181,-2757.198171,-2757.145971,0.32826,0.32846,0.32923,1.0,1.616,1.0,-2.252722000000176,1.0
chr12_g7961.t1.Gain.Vert.Bar,-68195.291828,-68195.239554,-68195.257846,0.14039,0.1405,0.14038,1.0,1.0,1.0,0.10454800000297837,0.7464386487086985
chr12_g8147.t1.Gain.Vert.Bar,-3087.368305,-3086.520647,-3086.520308,0.23392,0.23544,0.23544,1.0,1.0,1.0,1.6953160000002754,0.19290168318143652
chr12_g8148.t1.Gain.Vert.Bar,-1716.641421,-1716.641128,-1716.641128,0.13778,0.13778,0.13777,1.0,1.0,1.0,0.000586000000112108,0.980687146100405
chr12_g8149.t1.Gain.Vert.Bar,-1781.419347,-1781.419347,-1781.884311,0.23464,0.23464,0.23455,1.0,1.0,1.0,0.0,1.0
chr12_g8256.t1.Gain.Vert.Bar,-834.174651,-832.727181,-835.243074,0.23961,0.23896,0.24056,1.0,999.0,1.0,2.8949400000001333,0.08885808370237906
chr12_g8257.t1.Gain.Vert.Bar,-679.215863,-679.215863,-679.215921,0.20272,0.20272,0.20272,1.0,1.0,1.0,0.0,1.0
chr12_g8312.t1.Gain.Vert.Bar,-7798.887192,-7794.075306,-7799.50813,0.46113,0.46715,0.46163,1.0,6.71365,1.0,9.623772000000827,0.0019207483455933125
chr12_g8313.t1.Gain.Vert.Bar,-3726.138622,-3726.138622,-3727.847406,0.52381,0.52381,0.52368,1.0,1.0,1.0,0.0,1.0
chr12_g8359.t1.Gain.Vert.Bar,-2361.599615,-2361.599615,-2361.74623,0.20229,0.20229,0.20232,1.0,1.0,1.0,0.0,1.0
chr12_g8360.t1.Gain.Vert.Bar,-1737.275789,-1736.330795,-1737.473688,0.23928,0.23997,0.23935,1.0,8.24257,1.0,1.889987999999903,0.16920327514629546
chr12_g8361.t1.Gain.Vert.Bar,-5242.330826,-5242.319365,-5242.478238,0.17286,0.17287,0.17288,1.0,1.84768,1.0,0.0229220000001078,0.8796600852625385
chr12_g8362.t1.Gain.Vert.Bar,-5421.196409,-5421.196411,-5421.467066,0.20368,0.20369,0.2038,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr12_g8363.t1.Gain.Vert.Bar,-5170.343467,-5170.34334,-5169.523968,0.09161,0.0916,0.09159,1.0,1.0,1.0,0.0002539999986765906,0.9872843509237651
chr12_g8366.t1.Gain.Vert.Bar,-3973.381659,-3973.381735,-3973.381648,0.10883,0.10882,0.10883,1.0,1.0,1.0,-0.0001519999996162369,1.0
chr12_g8448.t1.Gain.Vert.Bar,-1617.737805,-1617.737805,-1618.701982,0.23843,0.23843,0.23839,1.0,1.0,1.0,0.0,1.0
chr12_g8449.t1.Gain.Vert.Bar,-5891.292566,-5888.847285,-5891.292566,0.65901,0.66251,0.659,1.0,8.19422,1.0,4.8905620000005,0.02700389458251224
chr12_g8485.t1.Gain.Vert.Bar,-1936.746096,-1936.629319,-1937.402295,0.29246,0.29299,0.29304,1.0,2.98648,1.0,0.23355400000036752,0.6289010215398831
chr12_g8486.t1.Gain.Vert.Bar,-3975.100301,-3975.100301,-3975.100301,0.24482,0.24481,0.24482,1.0,1.0,1.0,0.0,1.0
chr12_g8620.t1.Gain.Vert.Bar,-1102.575242,-1100.851265,-1104.88183,0.50324,0.50353,0.49432,1.0,6.87023,1.0,3.447953999999754,0.06333011902425233
chr12_g8712.t1.Gain.Vert.Bar,-2403.21259,-2402.34898,-2405.325273,2.51959,2.52779,2.52188,1.0,2.758,1.0,1.727219999999761,0.18876631895096807
chr12_g8810.t1.Gain.Vert.Bar,-659.560777,-659.560777,-660.869343,0.1709,0.1709,0.17156,1.0,1.0,1.0,0.0,1.0
chr12_g8821.t1.Gain.Vert.Bar,-6461.877829,-6461.877829,-6462.072202,0.31186,0.31186,0.31186,1.0,1.0,1.0,0.0,1.0
chr12_g8822.t1.Gain.Vert.Bar,-2749.643092,-2749.643099,-2749.643092,0.31239,0.31239,0.31239,1.0,1.0,1.0,-1.4000000192027073e-05,1.0
chr12_g8824.t1.Gain.Vert.Bar,-10569.765222,-10565.941188,-10570.117159,0.23772,0.23946,0.23771,1.0,35.88658,1.0,7.648067999998602,0.00568331555093721
chr12_g8825.t1.Gain.Vert.Bar,-7214.969595,-7214.969314,-7214.969141,0.19437,0.19439,0.1944,1.0,1.0,1.0,0.0005619999992632074,0.9810866899721007
chr12_g8826.t1.Gain.Vert.Bar,-3233.017384,-3233.017383,-3237.391348,0.15765,0.15765,0.15754,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr12_g8827.t1.Gain.Vert.Bar,-3476.200694,-3476.200695,-3476.481172,0.22891,0.22893,0.22932,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr12_g8971.t1.Gain.Vert.Bar,-1668.96661,-1668.058062,-1668.49678,0.39553,0.39554,0.39654,1.0,205.4759,1.0,1.817095999999765,0.1776593370098969
chr12_g8992.t1.Gain.Vert.Bar,-7677.022457,-7674.856787,-7677.523651,0.32832,0.32969,0.32839,1.0,6.07068,1.0,4.331340000000637,0.03741677824241079
chr12_g9013.t1.Gain.Vert.Bar,-3699.436951,-3698.044936,-3702.071458,0.56838,0.57172,0.5707,1.0,4.84348,1.0,2.784030000000712,0.09520832463130909
chr12_g9015.t1.Gain.Vert.Bar,-1091.164279,-1091.164293,-1091.164279,0.53779,0.53779,0.53779,1.0,8.89216,1.0,-2.7999999929306796e-05,1.0
chr12_g9057.t1.Gain.Vert.Bar,-4452.067788,-4450.084486,-4460.053949,1.07148,1.07266,1.07128,1.0,5.16995,1.0,3.966604000001098,0.04641128491011756
chr12_g9136.t1.Gain.Vert.Bar,-1246.286751,-1245.754671,-1246.325643,0.14358,0.15359,0.14359,1.0,98.13578,1.0,1.0641600000003564,0.3022682994372946
chr12_g9137.t1.Gain.Vert.Bar,-1859.764362,-1859.764362,-1861.743472,0.14059,0.14058,0.1406,1.0,1.0,1.0,0.0,1.0
chr12_g9222.t1.Gain.Vert.Bar,-2384.832738,-2383.399312,-2385.12805,0.59727,0.60027,0.59625,1.0,5.13892,1.0,2.866852000000108,0.09042157623386222
chr12_g9339.t1.Gain.Vert.Bar,-1038.846161,-1038.846161,-1038.846202,0.13533,0.13532,0.13533,1.0,1.0,1.0,0.0,1.0
chr12_g9340.t1.Gain.Vert.Bar,-5238.941895,-5238.831668,-5242.178763,0.59107,0.59123,0.5915,1.0,1.65299,1.0,0.2204540000002453,0.6386942106981963
chr12_g9563.t1.Gain.Vert.Bar,-5956.546842,-5955.230707,-5956.619746,0.25957,0.26557,0.25967,1.0,59.44991,1.0,2.6322700000000623,0.10471191037178051
chr12_g9682.t1.Gain.Vert.Bar,-6430.406971,-6429.196931,-6430.876577,2.22894,2.23841,2.22884,1.0,8.3171,1.0,2.420079999999871,0.11978881278797242
chr12_g9769.t1.Gain.Vert.Bar,-1004.957423,-1004.957383,-1004.957341,0.48777,0.48777,0.48776,1.0,1.0,1.0,7.999999979801942e-05,0.9928635986965418
chr12_g9957.t1.Gain.Vert.Bar,-903.405794,-903.405794,-903.626973,0.23307,0.23307,0.24163,1.0,1.0,1.0,0.0,1.0
chr12_g10105.t1.Gain.Vert.Bar,-2688.597271,-2688.597271,-2688.958714,0.22392,0.22392,0.22381,1.0,1.0,1.0,0.0,1.0
chr12_g10212.t1.Gain.Vert.Bar,-3531.708824,-3530.583151,-3534.032532,1.39932,1.4021,1.39876,1.0,3.62691,1.0,2.2513460000000123,0.133498238549706
chr12_g10247.t1.Gain.Vert.Bar,-3236.407951,-3235.14812,-3237.470946,0.96109,0.96538,0.96414,1.0,5.13461,1.0,2.519662000000608,0.11243468186245145
chr12_g10456.t1.Gain.Vert.Bar,-927.525459,-927.525459,-927.525459,0.08949,0.08949,0.08949,1.0,1.0,1.0,0.0,1.0
chr12_g10931.t1.Gain.Vert.Bar,-2217.284433,-2216.812489,-2217.284521,0.51341,0.51547,0.51343,1.0,8.90774,1.0,0.943887999999788,0.3312799493278658
chr12_g10960.t1.Gain.Vert.Bar,-975.825212,-975.649692,-976.338088,0.91553,0.9041,0.90388,1.0,3.13622,1.0,0.3510400000000118,0.5535250009198254
chr12_g10981.t1.Gain.Vert.Bar,-2166.181621,-2166.181504,-2166.181504,0.61807,0.61807,0.61807,1.0,1.0,1.0,0.00023400000009132782,0.987795189151713
chr12_g11107.t1.Gain.Vert.Bar,-3578.217208,-3577.955918,-3578.377839,0.40504,0.40509,0.40495,1.0,2.07812,1.0,0.5225799999998344,0.46974319765649064
chr12_g11169.t1.Gain.Vert.Bar,-939.804362,-939.804362,-939.804723,0.24588,0.24588,0.24588,1.0,1.0,1.0,0.0,1.0
chr12_g11462.t1.Gain.Vert.Bar,-784.509353,-784.37792,-784.98413,0.84971,0.85072,0.84904,1.0,2.86893,1.0,0.2628660000000309,0.6081579761451799
chr12_g11821.t1.Gain.Vert.Bar,-380.523618,-380.523607,-380.56094,0.21425,0.21425,0.21431,1.0,1.0,1.0,2.199999994445534e-05,0.9962576034083406
chr12_g12216.t1.Gain.Vert.Bar,-1894.031519,-1885.783758,-1895.262995,1.42211,1.47204,1.42169,1.0,9.20528,1.0,16.49552199999971,4.876511142971796e-05
chr12_g12425.t1.Gain.Vert.Bar,-2326.956315,-2326.953931,-2327.214007,0.4444,0.44559,0.44521,1.0,3.83281,1.0,0.004767999999785388,0.9449492582276398
chr12_g12524.t1.Gain.Vert.Bar,-6490.207027,-6490.207027,-6490.465416,3.02928,3.02928,3.02814,1.0,1.0,1.0,0.0,1.0
chr12_g14137.t2.Gain.Vert.Bar,-2580.85857,-2580.858246,-2580.858247,0.0571,0.05709,0.0571,1.0,1.0,1.0,0.0006480000001829467,0.9796913683453169
chr12_g14138.t1.Gain.Vert.Bar,-5799.137439,-5799.137453,-5799.958525,0.01188,0.01188,0.01189,1.0,1.7135,1.0,-2.8000000384054147e-05,1.0
chr12_g14140.t1.Gain.Vert.Bar,-7501.807007,-7501.807027,-7501.807009,0.18135,0.18135,0.18136,1.0,1.0,1.0,-3.9999998989515007e-05,1.0
chr12_g14147.t1.Gain.Vert.Bar,-752.957767,-753.674323,-757.690331,0.74861,0.78033,0.76165,1.0,9.04027,1.0,-1.4331119999999373,1.0
chr12_g14431.t1.Gain.Vert.Bar,-6450.841748,-6450.83431,-6451.03584,0.2695,0.26952,0.26967,1.0,1.33555,1.0,0.014875999999276246,0.9029249880036712
chr12_g14432.t1.Gain.Vert.Bar,-9107.339892,-9106.302329,-9109.735024,0.40422,0.40493,0.40435,1.0,3.71914,1.0,2.0751259999997274,0.14971757553132864
chr12_g14436.t1.Gain.Vert.Bar,-2479.043278,-2479.043278,-2479.04381,0.22319,0.22319,0.22318,1.0,1.0,1.0,0.0,1.0
chr12_g14437.t1.Gain.Vert.Bar,-1450.270452,-1450.270452,-1450.366049,0.49533,0.49533,0.49506,1.0,1.0,1.0,0.0,1.0
chr12_g14440.t1.Gain.Vert.Bar,-1951.339375,-1951.339375,-1952.522132,0.29631,0.29631,0.29623,1.0,1.0,1.0,0.0,1.0
chr12_g14448.t1.Gain.Vert.Bar,-890.631299,-890.631299,-890.81806,0.9263,0.9263,0.92457,1.0,1.0,1.0,0.0,1.0
chr12_g14455.t1.Gain.Vert.Bar,-2718.18144,-2718.18144,-2718.225656,0.38273,0.38273,0.38253,1.0,1.0,1.0,0.0,1.0
chr12_g15091.t1.Gain.Vert.Bar,-1886.178089,-1884.693477,-1886.66145,0.30869,0.31116,0.30815,1.0,6.24169,1.0,2.96922399999994,0.08486255295106392
chr12_g15092.t1.Gain.Vert.Bar,-2772.772583,-2772.772583,-2772.772583,0.24855,0.24855,0.24855,1.0,1.0,1.0,0.0,1.0
chr12_g15094.t1.Gain.Vert.Bar,-6113.332286,-6113.328822,-6113.328825,0.24294,0.24297,0.24298,1.0,1.0,1.0,0.006927999998879386,0.9336649948560599
chr12_g15756.t1.Gain.Vert.Bar,-2105.914878,-2105.914878,-2105.914878,0.32316,0.32316,0.32316,1.0,1.0,1.0,0.0,1.0
chr12_g16112.t1.Gain.Vert.Bar,-1884.674539,-1885.136047,-1886.458022,1.29958,1.31732,1.29135,1.0,22.26595,1.0,-0.923015999999734,1.0
chr12_g16905.t1.Gain.Vert.Bar,-1230.668059,-1226.667686,-1232.212705,0.10334,0.10661,0.10407,1.0,999.0,1.0,8.000746000000163,0.004675808188954518
chr12_g16907.t1.Gain.Vert.Bar,-1681.182578,-1681.182578,-1681.182578,0.14231,0.14231,0.14231,1.0,1.0,1.0,0.0,1.0
chr12_g17087.t1.Gain.Vert.Bar,-308.303209,-308.303204,-308.303258,0.16859,0.16859,0.16859,1.0,1.0,1.0,9.999999974752427e-06,0.9974768716863796
chr12_g17088.t1.Gain.Vert.Bar,-5979.357752,-5979.357752,-5979.923517,0.37655,0.37655,0.37659,1.0,1.0,1.0,0.0,1.0
chr12_g17089.t1.Gain.Vert.Bar,-8430.56108,-8430.561107,-8430.589865,0.26988,0.26987,0.26987,1.0,1.0,1.0,-5.400000009103678e-05,1.0
chr12_g17091.t1.Gain.Vert.Bar,-3285.120395,-3285.120395,-3285.117022,0.47231,0.47231,0.47231,1.0,1.0,1.0,0.0,1.0
chr12_g17096.t1.Gain.Vert.Bar,-1342.180977,-1342.165906,-1342.409616,0.19701,0.19706,0.19703,1.0,1.69639,1.0,0.030142000000068947,0.8621684235342105
chr12_g17108.t1.Gain.Vert.Bar,-977.657583,-977.657583,-977.657583,0.26982,0.26982,0.26982,1.0,1.0,1.0,0.0,1.0
chr12_g17149.t1.Gain.Vert.Bar,-2018.639209,-2014.539879,-2019.101119,0.20831,0.26528,0.20859,1.0,429.68469,1.0,8.198660000000018,0.004192133995816466
chr12_g17151.t1.Gain.Vert.Bar,-1060.340425,-1057.642552,-1060.393218,0.46405,0.4666,0.46354,1.0,999.0,1.0,5.395746000000145,0.02018589471406388
chr12_g17152.t1.Gain.Vert.Bar,-518.447439,-518.419018,-518.447407,0.50671,0.50732,0.50671,1.0,3.12755,1.0,0.056841999999960535,0.8115587664534532
chr12_g17154.t1.Gain.Vert.Bar,-4626.593561,-4626.593561,-4626.593561,0.23913,0.23913,0.23912,1.0,1.0,1.0,0.0,1.0
chr12_g17155.t1.Gain.Vert.Bar,-13336.560542,-13336.420971,-13337.359934,0.30907,0.30911,0.30906,1.0,1.94337,1.0,0.2791419999994105,0.5972641324503384
chr12_g17156.t1.Gain.Vert.Bar,-1270.507983,-1270.498971,-1270.733248,0.42681,0.42683,0.42651,1.0,2.03626,1.0,0.01802399999996851,0.8932021285643572
chr12_g17157.t1.Gain.Vert.Bar,-5785.607881,-5783.650186,-5785.875539,0.28265,0.2845,0.28284,1.0,24.00441,1.0,3.915390000000116,0.047845912784661784
chr12_g17159.t1.Gain.Vert.Bar,-4337.259439,-4337.25944,-4337.25944,0.25836,0.25837,0.25835,1.0,1.0,1.0,-1.999998858082108e-06,1.0
chr12_g17161.t1.Gain.Vert.Bar,-7573.620863,-7573.416123,-7574.687072,0.33845,0.33866,0.33855,1.0,2.77808,1.0,0.40948000000025786,0.5222335548535032
chr12_g17162.t1.Gain.Vert.Bar,-2364.376738,-2364.376738,-2364.463081,0.24728,0.24728,0.24725,1.0,1.0,1.0,0.0,1.0
chr12_g17317.t1.Gain.Vert.Bar,-1345.127945,-1345.127945,-1345.128097,0.10466,0.10466,0.10466,1.0,1.0,1.0,0.0,1.0
chr12_g17320.t1.Gain.Vert.Bar,-2446.613858,-2446.613858,-2449.454007,0.3069,0.3069,0.30891,1.0,1.0,1.0,0.0,1.0
chr12_g17322.t1.Gain.Vert.Bar,-1921.88273,-1921.88273,-1926.225571,0.27063,0.27062,0.26881,1.0,1.0,1.0,0.0,1.0
chr12_g17323.t1.Gain.Vert.Bar,-2413.627071,-2413.645347,-2413.915494,0.23096,0.23104,0.23125,1.0,1.0,1.0,-0.03655200000048353,1.0
chr12_g17326.t1.Gain.Vert.Bar,-3145.816226,-3145.816226,-3145.816226,0.3762,0.3762,0.3762,1.0,1.0,1.0,0.0,1.0
chr12_g17328.t1.Gain.Vert.Bar,-2659.260059,-2658.5034,-2659.727652,0.24846,0.24988,0.24851,1.0,8.70273,1.0,1.513318000000254,0.21863348629662194
chr12_g17330.t1.Gain.Vert.Bar,-3721.969854,-3721.969854,-3721.981963,0.29662,0.29662,0.29662,1.0,1.0,1.0,0.0,1.0
chr12_g17331.t1.Gain.Vert.Bar,-1278.153533,-1278.153533,-1278.153533,0.22266,0.22266,0.22266,1.0,1.0,1.0,0.0,1.0
chr12_g17333.t1.Gain.Vert.Bar,-3422.154295,-3422.154295,-3422.154295,0.27416,0.27416,0.27416,1.0,1.0,1.0,0.0,1.0
chr12_g17336.t1.Gain.Vert.Bar,-1234.293158,-1234.293102,-1234.293254,0.20336,0.20335,0.20336,1.0,1.0,1.0,0.00011199999971722718,0.9915561411383627
chr12_g17924.t1.Gain.Vert.Bar,-6398.736123,-6398.736123,-6398.727911,0.37986,0.37986,0.37987,1.0,1.0,1.0,0.0,1.0
chr12_g18524.t1.Gain.Vert.Bar,-13380.803598,-13380.314365,-13389.742322,3.73064,3.73327,3.72932,1.0,1.46775,1.0,0.9784660000004806,0.32257781970373123
chr12_g18829.t1.Gain.Vert.Bar,-7631.101923,-7631.101923,-7631.101922,0.19183,0.19183,0.19183,1.0,1.0,1.0,0.0,1.0
chr12_g18833.t1.Gain.Vert.Bar,-3058.49718,-3058.49718,-3058.497636,0.2631,0.2631,0.2631,1.0,1.0,1.0,0.0,1.0
chr12_g19046.t1.Gain.Vert.Bar,-3201.094297,-3201.094297,-3201.096447,0.2702,0.2702,0.27016,1.0,1.0,1.0,0.0,1.0
chr12_g19049.t1.Gain.Vert.Bar,-3014.133771,-3010.46048,-3014.133771,0.43048,0.43406,0.43048,1.0,9.74667,1.0,7.346581999999216,0.006719037877115223
chr12_g19051.t1.Gain.Vert.Bar,-2115.294525,-2115.294525,-2115.431918,0.32389,0.32389,0.32429,1.0,1.0,1.0,0.0,1.0
chr12_g19065.t1.Gain.Vert.Bar,-2740.008123,-2740.008123,-2740.008123,0.40191,0.40191,0.40191,1.0,1.0,1.0,0.0,1.0
chr12_g19068.t1.Gain.Vert.Bar,-2979.478187,-2979.478187,-2979.478187,0.1857,0.1857,0.1857,1.0,1.0,1.0,0.0,1.0
chr12_g20430.t1.Gain.Vert.Bar,-28844.437646,-28844.437639,-28846.046409,0.33992,0.33991,0.33992,1.0,1.00097,1.0,1.3999997463542968e-05,0.9970145965756624
chr12_g20431.t1.Gain.Vert.Bar,-1915.355927,-1915.355927,-1915.355926,0.17897,0.17897,0.17897,1.0,1.0,1.0,0.0,1.0
chr12_g20435.t1.Gain.Vert.Bar,-3395.947307,-3395.947307,-3395.947346,0.63467,0.63467,0.63467,1.0,1.0,1.0,0.0,1.0
chr12_g20436.t1.Gain.Vert.Bar,-1738.359249,-1738.359537,-1738.359249,0.88202,0.882,0.88202,1.0,1.0,1.0,-0.0005759999999099819,1.0
chr12_g20440.t1.Gain.Vert.Bar,-2353.612071,-2353.612071,-2354.441046,0.14692,0.14691,0.14678,1.0,1.0,1.0,0.0,1.0
