gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr12_g33452.t1.Loss.Vert.Bar,-818.464875,-818.08441,-818.08441,0.31316,0.3133,0.3133,1.0,1.0,1.0,0.7609299999999166,0.38303763816374803
chr12_g33454.t1.Loss.Vert.Bar,-3348.302743,-3348.316473,-3348.31634,0.16443,0.16444,0.16444,1.0,1.0,1.0,-0.027459999999337015,1.0
chr12_g33455.t1.Loss.Vert.Bar,-11523.743965,-11523.74401,-11523.743997,0.16625,0.16629,0.16629,1.0,1.0,1.0,-9.000000136438757e-05,1.0
chr12_g34112.t1.Loss.Vert.Bar,-2361.85425,-2361.85425,-2361.144248,0.64809,0.64809,0.64809,1.0,1.0,1.0,0.0,1.0
chr12_g34113.t1.Loss.Vert.Bar,-1022.76362,-1022.76362,-1022.76362,0.27196,0.27195,0.27196,1.0,1.0,1.0,0.0,1.0
chr12_g34118.t1.Loss.Vert.Bar,-2552.20593,-2552.205913,-2552.205913,0.3033,0.30331,0.30331,1.0,1.0,1.0,3.400000059627928e-05,0.9953475998311389
chr12_g34140.t1.Loss.Vert.Bar,-1436.659998,-1436.659998,-1437.741752,0.12705,0.12704,0.12602,1.0,1.0,1.0,0.0,1.0
chr12_g34143.t1.Loss.Vert.Bar,-3570.227079,-3570.227079,-3570.227079,1.96684,1.96684,1.96684,1.0,1.0,1.0,0.0,1.0
chr12_g34496.t1.Loss.Vert.Bar,-3898.131107,-3898.131107,-3898.131107,4.61501,4.61501,4.61501,1.0,1.0,1.0,0.0,1.0
chr12_g34901.t1.Loss.Vert.Bar,-1088.511478,-1089.151087,-1088.511649,0.13421,0.13416,0.13421,1.0,1.0,1.0,-1.279218000000128,1.0
chr12_g35330.t1.Loss.Vert.Bar,-5407.13465,-5405.686688,-5407.683366,0.33851,0.33847,0.33843,1.0,999.0,1.0,2.8959240000003774,0.08880384448452694
chr12_g35331.t1.Loss.Vert.Bar,-2860.161866,-2860.130379,-2860.797663,0.3087,0.30867,0.30812,1.0,1.71612,1.0,0.06297399999948539,0.801855697289704
chr12_g35332.t1.Loss.Vert.Bar,-1911.60427,-1911.604443,-1912.149554,0.25128,0.25129,0.2511,1.0,1.02734,1.0,-0.000345999999808555,1.0
chr12_g35333.t1.Loss.Vert.Bar,-2647.599709,-2647.567049,-2647.566688,0.32809,0.32811,0.32812,1.0,1.0,1.0,0.0653199999997014,0.798276880134266
chr12_g35334.t1.Loss.Vert.Bar,-2042.199761,-2042.199532,-2042.19953,0.24124,0.24125,0.24125,1.0,1.0,1.0,0.00045799999998052954,0.9829258280673633
chr12_g35337.t1.Loss.Vert.Bar,-4701.406192,-4701.406173,-4701.406176,0.19679,0.19677,0.19679,1.0,1.0,1.0,3.80000001314329e-05,0.9950815403823922
chr12_g35340.t1.Loss.Vert.Bar,-15440.751319,-15438.692525,-15440.821785,0.27722,0.27758,0.27722,1.0,23.68061,1.0,4.117588000000978,0.04243954523985053
chr12_g35406.t1.Loss.Vert.Bar,-1836.833155,-1836.833155,-1837.01525,0.22502,0.22502,0.22491,1.0,1.0,1.0,0.0,1.0
chr12_g35414.t1.Loss.Vert.Bar,-3317.061704,-3317.062046,-3317.061986,0.24309,0.24309,0.2431,1.0,1.0,1.0,-0.0006839999996373081,1.0
chr12_g35418.t1.Loss.Vert.Bar,-6946.080453,-6946.079604,-6947.383923,0.21546,0.21545,0.21527,1.0,1.0,1.0,0.001698000000033062,0.9671310362052103
chr12_g35496.t1.Loss.Vert.Bar,-793.12745,-793.12745,-794.059545,0.26975,0.26975,0.26923,1.0,1.0,1.0,0.0,1.0
chr12_g35498.t1.Loss.Vert.Bar,-4778.682249,-4778.682241,-4778.682225,0.17524,0.17524,0.17524,1.0,1.0,1.0,1.5999999959603883e-05,0.9968084702715656
chr12_g35502.t1.Loss.Vert.Bar,-1375.567077,-1375.567066,-1375.690874,0.1892,0.1892,0.18921,1.0,1.0,1.0,2.1999999717081664e-05,0.9962576034276797
chr12_g35504.t1.Loss.Vert.Bar,-960.679962,-960.679962,-960.679962,0.27549,0.2755,0.2755,1.0,1.0,1.0,0.0,1.0
chr12_g35593.t1.Loss.Vert.Bar,-992.487412,-992.487442,-994.342155,0.21934,0.21934,0.21897,1.0,1.0,1.0,-6.000000007588824e-05,1.0
chr12_g35595.t1.Loss.Vert.Bar,-5864.669882,-5864.669213,-5865.01081,0.22651,0.22651,0.22652,1.0,1.14076,1.0,0.0013380000000324799,0.9708209412000885
chr12_g35821.t1.Loss.Vert.Bar,-1978.168526,-1978.168526,-1978.168526,0.50605,0.50606,0.50606,1.0,1.0,1.0,0.0,1.0
chr12_g35825.t1.Loss.Vert.Bar,-1099.983509,-1100.496805,-1100.496805,0.55454,0.5538,0.5538,1.0,1.0,1.0,-1.0265920000001643,1.0
chr12_g35831.t1.Loss.Vert.Bar,-889.013944,-889.013944,-889.471159,0.13077,0.13077,0.13072,1.0,1.0,1.0,0.0,1.0
chr12_g35833.t1.Loss.Vert.Bar,-877.414649,-877.414649,-877.414649,0.21299,0.21299,0.21299,1.0,1.0,1.0,0.0,1.0
chr12_g35834.t1.Loss.Vert.Bar,-1338.085983,-1338.044934,-1340.123831,0.34276,0.34282,0.34244,1.0,1.3874,1.0,0.0820979999998599,0.7744741450480271
chr12_g35913.t1.Loss.Vert.Bar,-3603.264161,-3603.264161,-3603.264161,1.86664,1.86664,1.86665,1.0,1.0,1.0,0.0,1.0
chr12_g35914.t1.Loss.Vert.Bar,-3602.685667,-3602.685667,-3602.685667,0.20356,0.20356,0.20356,1.0,1.0,1.0,0.0,1.0
chr12_g35915.t1.Loss.Vert.Bar,-2670.370114,-2670.370114,-2670.370114,0.33679,0.33679,0.33679,1.0,1.0,1.0,0.0,1.0
chr12_g36061.t1.Loss.Vert.Bar,-1309.317687,-1309.317687,-1309.317687,1.02213,1.02213,1.02212,1.0,1.0,1.0,0.0,1.0
chr12_g36199.t1.Loss.Vert.Bar,-4027.300443,-4026.984151,-4027.800828,2.33371,2.33473,2.33037,1.0,2.62603,1.0,0.6325839999999516,0.42640906699830705
chr12_g36233.t1.Loss.Vert.Bar,-1175.075341,-1175.075341,-1175.075341,0.10945,0.10945,0.10945,1.0,1.0,1.0,0.0,1.0
chr12_g36235.t1.Loss.Vert.Bar,-4220.715038,-4220.547159,-4222.856261,0.19823,0.19826,0.19814,1.0,1.64966,1.0,0.33575800000107847,0.5622880792994474
chr12_g36236.t1.Loss.Vert.Bar,-2624.824173,-2624.824173,-2624.824173,0.18723,0.18723,0.18722,1.0,1.0,1.0,0.0,1.0
chr12_g36383.t1.Loss.Vert.Bar,-2529.723029,-2532.613453,-2529.723188,0.34634,0.3463,0.34634,1.0,1.0,1.0,-5.780847999999423,1.0
chr12_g36385.t1.Loss.Vert.Bar,-4178.029954,-4178.030021,-4178.029953,0.21243,0.21242,0.21242,1.0,1.0,1.0,-0.0001339999998890562,1.0
chr12_g36386.t1.Loss.Vert.Bar,-2022.632706,-2022.632706,-2022.632706,0.21765,0.21766,0.21766,1.0,1.0,1.0,0.0,1.0
chr12_g36387.t1.Loss.Vert.Bar,-4121.590083,-4121.590179,-4121.590083,0.16118,0.16116,0.16118,1.0,1.0,1.0,-0.0001919999995152466,1.0
chr12_g36392.t1.Loss.Vert.Bar,-3933.860523,-3933.074281,-3933.896234,0.43487,0.43495,0.43492,1.0,6.84776,1.0,1.5724839999993492,0.20984664311256873
chr12_g36393.t1.Loss.Vert.Bar,-1676.254856,-1676.254856,-1676.254856,0.34979,0.34979,0.34979,1.0,1.0,1.0,0.0,1.0
chr12_g36478.t1.Loss.Vert.Bar,-725.563303,-725.563299,-725.56334,0.11788,0.11787,0.11788,1.0,1.0,1.0,7.999999979801942e-06,0.9977432446776654
chr12_g36479.t1.Loss.Vert.Bar,-1922.512471,-1920.967753,-1920.967753,0.23325,0.2333,0.2333,1.0,1.0,1.0,3.0894360000002052,0.07880211715547412
chr12_g36595.t1.Loss.Vert.Bar,-3954.551175,-3954.551175,-3954.551175,0.30757,0.30757,0.30757,1.0,1.0,1.0,0.0,1.0
chr12_g36598.t1.Loss.Vert.Bar,-2923.109016,-2923.109016,-2923.109016,0.30553,0.30553,0.30553,1.0,1.0,1.0,0.0,1.0
chr12_g36694.t1.Loss.Vert.Bar,-1986.956753,-1986.956753,-1986.956753,1.72183,1.72183,1.72183,1.0,1.0,1.0,0.0,1.0
chr12_g36906.t1.Loss.Vert.Bar,-7336.984683,-7336.984647,-7336.984647,0.33491,0.33492,0.33492,1.0,1.0,1.0,7.199999890872277e-05,0.993229806291155
chr12_g36909.t1.Loss.Vert.Bar,-359.473928,-359.473928,-359.473983,0.13552,0.13552,0.13552,1.0,1.03937,1.0,0.0,1.0
chr12_g36910.t1.Loss.Vert.Bar,-2321.845371,-2319.948377,-2321.845371,0.28254,0.28543,0.28254,1.0,1.0,1.0,3.7939879999994446,0.051436958095821925
chr12_g37096.t1.Loss.Vert.Bar,-5216.502686,-5216.502686,-5216.502686,0.33996,0.33996,0.33996,1.0,1.0,1.0,0.0,1.0
chr12_g37219.t1.Loss.Vert.Bar,-4672.147474,-4672.147474,-4672.147474,0.35707,0.35707,0.35707,1.0,1.0,1.0,0.0,1.0
chr12_g37221.t1.Loss.Vert.Bar,-3297.104242,-3297.104243,-3297.104243,0.17484,0.17485,0.17485,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr12_g37222.t1.Loss.Vert.Bar,-793.59093,-793.59093,-793.591052,0.18715,0.18715,0.18715,1.0,1.0,1.0,0.0,1.0
chr12_g37290.t1.Loss.Vert.Bar,-4506.952529,-4506.952269,-4506.993834,0.3249,0.3249,0.32492,1.0,1.13188,1.0,0.0005199999995966209,0.9818070093807036
chr12_g37291.t1.Loss.Vert.Bar,-7017.747371,-7017.747371,-7017.747371,0.38878,0.38878,0.38879,1.0,1.0,1.0,0.0,1.0
chr12_g37293.t1.Loss.Vert.Bar,-478.558123,-478.55812,-478.55812,0.5214,0.5214,0.5214,1.0,1.0,1.0,6.000000098538294e-06,0.9980455918907479
chr12_g37294.t1.Loss.Vert.Bar,-1982.332227,-1982.522366,-1982.62602,0.13155,0.13149,0.13138,1.0,1.0,1.0,-0.38027799999963463,1.0
chr12_g37295.t1.Loss.Vert.Bar,-5519.63804,-5519.63804,-5519.638039,0.26833,0.26833,0.26833,1.0,1.0,1.0,0.0,1.0
chr12_g37296.t1.Loss.Vert.Bar,-3815.678065,-3815.677185,-3815.809686,0.23812,0.23814,0.23812,1.0,1.1367,1.0,0.0017600000001039007,0.9665366807062699
chr12_g37338.t1.Loss.Vert.Bar,-1850.552645,-1850.552645,-1850.552645,1.05656,1.05656,1.05656,1.0,1.0,1.0,0.0,1.0
chr12_g37424.t1.Loss.Vert.Bar,-2027.161983,-2027.161999,-2027.161983,0.29015,0.29015,0.29015,1.0,1.0,1.0,-3.199999991920777e-05,1.0
chr12_g37425.t1.Loss.Vert.Bar,-1303.814445,-1303.557039,-1304.133858,0.55917,0.55943,0.55944,1.0,3.87762,1.0,0.5148119999998926,0.4730631648902893
chr12_g37426.t1.Loss.Vert.Bar,-5095.471942,-5095.471942,-5095.471942,1.98624,1.98624,1.98624,1.0,1.0,1.0,0.0,1.0
chr12_g37428.t1.Loss.Vert.Bar,-2199.61334,-2199.61334,-2199.61334,0.2844,0.2844,0.2844,1.0,1.0,1.0,0.0,1.0
chr12_g37548.t1.Loss.Vert.Bar,-4160.433525,-4160.433525,-4160.433525,0.47891,0.4789,0.47891,1.0,1.0,1.0,0.0,1.0
chr12_g37639.t1.Loss.Vert.Bar,-942.24369,-942.24369,-942.24369,0.23214,0.23214,0.23214,1.0,1.0,1.0,0.0,1.0
chr12_g37640.t1.Loss.Vert.Bar,-1140.899121,-1140.899121,-1140.899296,0.10861,0.10861,0.10861,1.0,1.0,1.0,0.0,1.0
chr12_g37641.t1.Loss.Vert.Bar,-3239.699022,-3239.699022,-3239.699022,0.23444,0.23444,0.23444,1.0,1.0,1.0,0.0,1.0
chr12_g37642.t1.Loss.Vert.Bar,-1907.888718,-1907.888718,-1908.219577,0.12293,0.12294,0.12293,1.0,1.0,1.0,0.0,1.0
chr12_g37646.t1.Loss.Vert.Bar,-1555.568308,-1555.568308,-1555.568544,0.11935,0.11934,0.11935,1.0,1.0,1.0,0.0,1.0
chr12_g37650.t1.Loss.Vert.Bar,-16523.560231,-16523.560195,-16523.560175,0.22638,0.22641,0.22641,1.0,1.0,1.0,7.200000254670158e-05,0.9932298061201187
chr12_g38033.t1.Loss.Vert.Bar,-8767.391806,-8767.386388,-8767.38286,0.14641,0.14641,0.14646,1.0,1.0,1.0,0.010835999997652834,0.9170930783142879
chr12_g38560.t1.Loss.Vert.Bar,-7765.751683,-7765.751685,-7765.751684,0.7588,0.7588,0.75881,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr12_g38561.t1.Loss.Vert.Bar,-1846.407673,-1846.407672,-1846.407673,0.52867,0.52867,0.52867,1.0,3.33549,1.0,1.99999976757681e-06,0.998871621274596
chr12_g38774.t1.Loss.Vert.Bar,-495.261754,-495.261754,-495.261754,0.2543,0.2543,0.2543,1.0,1.0,1.0,0.0,1.0
chr12_g38779.t1.Loss.Vert.Bar,-816.139684,-816.139684,-816.139684,1.44785,1.44785,1.44785,1.0,1.0,1.0,0.0,1.0
chr12_g38951.t1.Loss.Vert.Bar,-2587.540439,-2587.521115,-2587.672361,0.39562,0.39564,0.39561,1.0,2.28781,1.0,0.03864799999973911,0.8441476564922836
chr12_g38955.t1.Loss.Vert.Bar,-1309.324597,-1308.399321,-1309.84403,0.93059,0.93076,0.93079,1.0,4.48562,1.0,1.8505519999998796,0.17371920714066735
chr12_g39402.t1.Loss.Vert.Bar,-6243.764962,-6243.765032,-6243.821366,0.19551,0.19549,0.19555,1.0,1.0,1.0,-0.00014000000010128133,1.0
chr12_g39405.t1.Loss.Vert.Bar,-2269.362523,-2269.362566,-2269.362523,0.09615,0.09614,0.09615,1.0,1.0,1.0,-8.600000001024455e-05,1.0
chr12_g39449.t1.Loss.Vert.Bar,-2331.348836,-2331.348835,-2331.348836,0.44184,0.44183,0.44184,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr12_g39814.t1.Loss.Vert.Bar,-2296.161765,-2296.161765,-2296.161765,0.23634,0.23634,0.23634,1.0,1.0,1.0,0.0,1.0
chr12_g39862.t1.Loss.Vert.Bar,-63768.850918,-63768.850938,-63768.850934,0.35032,0.35032,0.35033,1.0,1.0,1.0,-4.0000013541430235e-05,1.0
chr12_g39864.t1.Loss.Vert.Bar,-7150.341329,-7150.341331,-7150.341333,0.297,0.29702,0.29702,1.0,1.0,1.0,-3.99999953515362e-06,1.0
chr12_g40186.t1.Loss.Vert.Bar,-1021.970664,-1021.970664,-1022.331772,0.22629,0.22629,0.22637,1.0,1.0,1.0,0.0,1.0
chr12_g40232.t1.Loss.Vert.Bar,-3185.607887,-3185.607887,-3185.607887,2.21521,2.21521,2.21521,1.0,1.0,1.0,0.0,1.0
chr12_g40233.t1.Loss.Vert.Bar,-1507.230489,-1507.61609,-1507.564162,0.38246,0.38252,0.38248,1.0,1.0,1.0,-0.7712019999999029,1.0
chr12_g40235.t1.Loss.Vert.Bar,-2148.265259,-2148.172812,-2150.317663,0.39534,0.39547,0.39461,1.0,1.69065,1.0,0.18489399999998568,0.6672007163132059
chr12_g40313.t1.Loss.Vert.Bar,-3236.414277,-3236.414277,-3236.414277,0.29912,0.29912,0.29912,1.0,1.0,1.0,0.0,1.0
chr12_g40318.t1.Loss.Vert.Bar,-2273.428591,-2273.428591,-2273.428591,1.94679,1.94679,1.94679,1.0,1.0,1.0,0.0,1.0
chr12_g40320.t1.Loss.Vert.Bar,-2427.976414,-2426.915596,-2427.978375,0.24768,0.24885,0.2477,1.0,35.10842,1.0,2.1216360000007626,0.1452313369160306
chr12_g40321.t1.Loss.Vert.Bar,-2629.162137,-2629.162137,-2629.162137,0.26887,0.26887,0.26888,1.0,1.0,1.0,0.0,1.0
chr12_g40506.t1.Loss.Vert.Bar,-5477.855326,-5477.855323,-5477.855323,1.46673,1.46673,1.46673,1.0,1.0,1.0,6.000000212225132e-06,0.9980455918722322
chr12_g40528.t1.Loss.Vert.Bar,-1287.654094,-1285.107342,-1287.696344,1.2203,1.23159,1.21971,1.0,24.58715,1.0,5.093503999999939,0.024015620252290624
chr12_g40530.t1.Loss.Vert.Bar,-808.799332,-808.799332,-809.170073,0.31307,0.31308,0.31323,1.0,1.0,1.0,0.0,1.0
chr12_g40585.t1.Loss.Vert.Bar,-535.448838,-535.448824,-535.448824,0.22475,0.22475,0.22475,1.0,1.0,1.0,2.800000015668047e-05,0.9957780114451652
chr12_g40586.t1.Loss.Vert.Bar,-1889.873906,-1886.861399,-1890.45384,0.309,0.30905,0.30887,1.0,237.20606,1.0,6.025014000000283,0.014104519867116685
chr12_g40648.t1.Loss.Vert.Bar,-522.819586,-522.472632,-522.900504,0.23223,0.23235,0.23239,1.0,146.38734,1.0,0.6939079999999649,0.40483829740516775
chr12_g40682.t1.Loss.Vert.Bar,-4663.310868,-4663.310866,-4663.310868,0.20801,0.208,0.20801,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr12_g40726.t1.Loss.Vert.Bar,-6863.893647,-6863.893647,-6863.893647,4.08227,4.08227,4.08227,1.0,1.0,1.0,0.0,1.0
chr12_g40954.t1.Loss.Vert.Bar,-2234.180822,-2234.180822,-2235.520099,0.49954,0.49954,0.49825,1.0,1.0,1.0,0.0,1.0
chr12_g40956.t1.Loss.Vert.Bar,-3850.528604,-3850.528604,-3850.528603,0.30763,0.30763,0.30762,1.0,1.0,1.0,0.0,1.0
chr12_g40957.t1.Loss.Vert.Bar,-4326.693342,-4326.693339,-4326.69334,0.38216,0.38216,0.38218,1.0,1.0,1.0,5.999998393235728e-06,0.9980455921684855
chr12_g41055.t1.Loss.Vert.Bar,-1260.577335,-1260.577335,-1260.577335,0.61281,0.61281,0.61281,1.0,1.0,1.0,0.0,1.0
chr12_g41062.t1.Loss.Vert.Bar,-10566.85634,-10566.856337,-10566.85634,0.32856,0.32856,0.32856,1.0,1.0,1.0,6.000002031214535e-06,0.9980455915759788
chr12_g41130.t1.Loss.Vert.Bar,-1553.78075,-1553.78075,-1553.706004,0.45148,0.45148,0.45148,1.0,1.0,1.0,0.0,1.0
chr12_g41295.t1.Loss.Vert.Bar,-882.002517,-882.002614,-882.002585,0.21242,0.21242,0.21242,1.0,1.0,1.0,-0.00019399999996494444,1.0
chr12_g41297.t1.Loss.Vert.Bar,-413.460303,-413.460303,-413.460582,0.1468,0.1468,0.1468,1.0,1.07126,1.0,0.0,1.0
chr12_g41313.t1.Loss.Vert.Bar,-1089.564996,-1089.564996,-1089.564996,0.17596,0.17596,0.17596,1.0,1.0,1.0,0.0,1.0
chr12_g41329.t1.Loss.Vert.Bar,-2903.354269,-2903.354084,-2906.304207,0.16259,0.16257,0.16253,1.0,1.02316,1.0,0.00036999999974796083,0.9846533304250982
chr12_g41330.t1.Loss.Vert.Bar,-1599.693407,-1599.601049,-1599.601046,0.88696,0.88705,0.88705,1.0,1.0,1.0,0.18471599999975297,0.6673513226788792
chr12_g41449.t1.Loss.Vert.Bar,-1238.840278,-1238.840278,-1238.840278,0.32564,0.32564,0.32564,1.0,1.0,1.0,0.0,1.0
chr12_g41450.t1.Loss.Vert.Bar,-2746.674661,-2746.674661,-2746.674661,0.36921,0.36921,0.36921,1.0,1.0,1.0,0.0,1.0
chr12_g41567.t1.Loss.Vert.Bar,-1585.375666,-1585.375666,-1585.375697,0.35721,0.35722,0.35722,1.0,1.0,1.0,0.0,1.0
chr12_g41614.t1.Loss.Vert.Bar,-3908.684768,-3908.56273,-3909.301543,0.31243,0.31249,0.31217,1.0,2.41986,1.0,0.24407599999995,0.6212775884931925
chr12_g41719.t1.Loss.Vert.Bar,-6595.589833,-6595.589833,-6595.589833,1.5337,1.5337,1.53371,1.0,1.0,1.0,0.0,1.0
chr12_g41721.t1.Loss.Vert.Bar,-1509.825901,-1508.777929,-1510.625379,1.51721,1.51931,1.50907,1.0,6.70519,1.0,2.0959439999996903,0.14769046536993358
chr12_g41935.t1.Loss.Vert.Bar,-5487.504655,-5487.340689,-5487.54188,1.22737,1.22757,1.2272,1.0,3.28753,1.0,0.3279320000001462,0.5668793461965824
chr12_g42042.t1.Loss.Vert.Bar,-952.966544,-952.966549,-952.96665,0.32118,0.32118,0.32118,1.0,1.0,1.0,-9.999999974752427e-06,1.0
chr12_g42045.t1.Loss.Vert.Bar,-362.415358,-361.978392,-362.156273,0.25727,0.25659,0.26206,1.0,276.73219,1.0,0.8739320000000816,0.34986905987738925
chr12_g42335.t1.Loss.Vert.Bar,-3000.330189,-3000.330189,-3000.330189,0.17673,0.17673,0.17673,1.0,1.0,1.0,0.0,1.0
chr12_g42650.t1.Loss.Vert.Bar,-1547.121904,-1547.121905,-1547.121904,0.92617,0.92617,0.92617,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr12_g42738.t1.Loss.Vert.Bar,-2012.72968,-2012.728415,-2012.751881,0.62446,0.62448,0.62463,1.0,1.29608,1.0,0.0025299999997514533,0.9598840366904882
chr12_g42903.t1.Loss.Vert.Bar,-2674.741494,-2674.741495,-2674.741494,0.17953,0.17953,0.17953,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr12_g43145.t1.Loss.Vert.Bar,-2146.28091,-2144.657631,-2146.472394,0.62044,0.6196,0.62183,1.0,7.40912,1.0,3.2465579999998226,0.07157361264357014
chr12_g43343.t1.Loss.Vert.Bar,-1459.872122,-1459.872122,-1459.872122,0.18955,0.18955,0.18955,1.0,1.0,1.0,0.0,1.0
chr12_g43654.t1.Loss.Vert.Bar,-3138.677646,-3138.677646,-3138.677646,3.09159,3.0916,3.0916,1.0,1.0,1.0,0.0,1.0
chr12_g43996.t1.Loss.Vert.Bar,-4787.390268,-4787.390268,-4787.390268,2.16268,2.16268,2.16268,1.0,1.0,1.0,0.0,1.0
chr12_g44040.t1.Loss.Vert.Bar,-4358.925402,-4358.309609,-4358.925402,0.19025,0.19022,0.19025,1.0,1.0,1.0,1.2315859999998793,0.2670988204328913
chr12_g44260.t1.Loss.Vert.Bar,-845.322934,-845.322803,-845.322828,0.29496,0.29496,0.29496,1.0,1.0,1.0,0.0002620000000206346,0.9870856740572846
chr12_g44315.t1.Loss.Vert.Bar,-1574.454226,-1574.452871,-1574.454226,0.4175,0.41753,0.4175,1.0,4.98521,1.0,0.0027100000002064917,0.9584827493467607
chr12_g44376.t1.Loss.Vert.Bar,-2896.179827,-2896.179827,-2896.179827,1.61414,1.61414,1.61414,1.0,1.0,1.0,0.0,1.0
chr12_g44892.t1.Loss.Vert.Bar,-872.644863,-872.883123,-872.666634,0.29682,0.2968,0.29643,1.0,2.07735,1.0,-0.47651999999993677,1.0
chr12_g45195.t1.Loss.Vert.Bar,-654.126255,-654.126362,-654.126255,0.22523,0.22523,0.22523,1.0,1.0,1.0,-0.0002139999999144493,1.0
chr12_g45220.t1.Loss.Vert.Bar,-581.249582,-581.249582,-581.249582,0.67909,0.67909,0.67909,1.0,1.0,1.0,0.0,1.0
chr12_g45589.t1.Loss.Vert.Bar,-523.879147,-523.420719,-523.879128,0.24635,0.24638,0.24635,1.0,999.0,1.0,0.9168560000000525,0.3383018403717181
chr12_g46285.t1.Loss.Vert.Bar,-3133.728484,-3133.728484,-3134.051525,1.95804,1.95804,1.95562,1.0,1.0,1.0,0.0,1.0
chr12_g46286.t1.Loss.Vert.Bar,-1456.301099,-1456.301097,-1456.301204,0.29167,0.29167,0.29167,1.0,1.0,1.0,3.999999989900971e-06,0.9984042319442542
chr12_g46386.t1.Loss.Vert.Bar,-2581.688041,-2581.688041,-2582.413836,0.49445,0.49445,0.49353,1.0,1.0,1.0,0.0,1.0
chr12_g46632.t1.Loss.Vert.Bar,-5023.827336,-5023.827336,-5023.827336,2.47551,2.47551,2.47551,1.0,1.0,1.0,0.0,1.0
chr12_g47190.t1.Loss.Vert.Bar,-2207.631984,-2207.631924,-2207.631922,0.11757,0.11757,0.11757,1.0,1.0,1.0,0.00012000000060652383,0.9912597873377785
chr12_g47193.t1.Loss.Vert.Bar,-1768.873586,-1768.849822,-1769.186338,0.30478,0.30482,0.30484,1.0,2.18225,1.0,0.047528000000056636,0.8274219634298745
chr12_g47194.t1.Loss.Vert.Bar,-5020.526308,-5020.526308,-5020.58948,0.31588,0.31588,0.31587,1.0,1.0,1.0,0.0,1.0
chr12_g47196.t1.Loss.Vert.Bar,-1930.531804,-1930.554099,-1931.158404,0.17716,0.17716,0.17687,1.0,1.0,1.0,-0.04458999999997104,1.0
chr12_g47203.t1.Loss.Vert.Bar,-3311.46602,-3311.456276,-3311.723223,0.24789,0.24793,0.24798,1.0,2.20947,1.0,0.019487999999910244,0.8889764934296375
chr12_g47206.t1.Loss.Vert.Bar,-5705.08279,-5705.08279,-5705.08279,0.32177,0.32177,0.32177,1.0,1.0,1.0,0.0,1.0
chr12_g47708.t1.Loss.Vert.Bar,-7112.283896,-7112.284808,-7112.283891,0.25908,0.25908,0.25907,1.0,1.0,1.0,-0.001824000000851811,1.0
chr12_g47709.t1.Loss.Vert.Bar,-7822.577937,-7822.577858,-7822.577861,0.17502,0.17504,0.17505,1.0,1.0,1.0,0.00015800000073795673,0.989971010660401
chr12_g47717.t1.Loss.Vert.Bar,-2656.32834,-2656.32834,-2656.32834,0.34477,0.34477,0.34478,1.0,1.0,1.0,0.0,1.0
chr12_g47718.t1.Loss.Vert.Bar,-2601.9612,-2601.961199,-2601.961282,0.25271,0.2527,0.2527,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr12_g47842.t1.Loss.Vert.Bar,-817.568387,-817.337742,-817.677338,0.21554,0.21556,0.21541,1.0,235.54592,1.0,0.4612899999999627,0.49702170633697185
chr12_g47844.t1.Loss.Vert.Bar,-4151.524478,-4151.447768,-4151.601102,0.22205,0.22209,0.222,1.0,3.773,1.0,0.15342000000055123,0.6952882759187349
chr12_g47845.t1.Loss.Vert.Bar,-4547.281519,-4547.281515,-4547.281519,0.15132,0.1513,0.15132,1.0,1.0,1.0,8.000000889296643e-06,0.997743244549384
chr12_g47846.t1.Loss.Vert.Bar,-6340.780908,-6343.72948,-6340.780909,0.28859,0.28854,0.28859,1.0,1.0,1.0,-5.8971440000004804,1.0
chr12_g47857.t1.Loss.Vert.Bar,-1463.226268,-1463.226106,-1463.225988,0.15244,0.15244,0.15244,1.0,1.0,1.0,0.000323999999636726,0.9856388534197017
chr12_g48373.t1.Loss.Vert.Bar,-11095.800959,-11095.800954,-11095.800958,0.31591,0.31591,0.31591,1.0,1.0,1.0,9.999999747378752e-06,0.997476871715064
chr12_g48374.t1.Loss.Vert.Bar,-3197.592587,-3197.438564,-3198.302081,0.11883,0.11888,0.11877,1.0,2.71421,1.0,0.30804600000010396,0.5788817202766704
chr12_g48375.t1.Loss.Vert.Bar,-5122.18371,-5122.182685,-5122.206345,0.25673,0.25673,0.25673,1.0,1.31202,1.0,0.002050000000963337,0.9638865791957557
chr12_g48425.t1.Loss.Vert.Bar,-729.585927,-730.074175,-730.297246,0.32816,0.32099,0.32007,1.0,1.78762,1.0,-0.9764959999999974,1.0
chr12_g48426.t1.Loss.Vert.Bar,-4787.197982,-4787.194275,-4787.22302,0.17991,0.17991,0.17988,1.0,2.05425,1.0,0.007413999999698717,0.931383276821933
chr12_g48429.t1.Loss.Vert.Bar,-2111.967968,-2111.967968,-2111.967968,0.97461,0.97461,0.97461,1.0,1.0,1.0,0.0,1.0
